gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.150817583636009900e+01,1.204019932262408759e+02,-1.680381450045346892e+00,4.584327288165927078e-02,-2.765928209027623472e-02,1.162760807248112852e-03
3.150816810991219796e+01,1.204019298014010388e+02,1.547174232772257740e+00,2.578346999193374678e-02,1.200656274111227238e-03,-2.702754029682317982e-02
3.150812404499218289e+01,1.204019716717059509e+02,4.561355553867727508e+00,4.666527846271668889e-02,8.253470594540845973e-02,1.212722477864147941e-01
3.150812512475153326e+01,1.204020684534933139e+02,1.240858708434667790e+01,-2.247387932519562953e-02,-1.965182347645006572e-02,2.571478666999496565e-02
3.150822838989502728e+01,1.204019358049423971e+02,4.073739492308110499e+00,6.000287574867328028e-02,-1.111370376165432550e-02,1.732145747574142039e-02
3.150820045434180372e+01,1.204020630857195613e+02,-6.696412830581628839e+00,-4.177922444649652400e-02,1.886835249594495667e-02,1.530169292108983850e-02
3.150822125210493851e+01,1.204020152763143727e+02,-4.750045681750439286e+00,-1.213372191647610204e-01,2.166233770157308461e-02,-1.432607267949057711e-02
3.150820443524971282e+01,1.204019935910966836e+02,4.840966604435872789e+00,-1.232878009318122935e-02,-2.698584752290202060e-02,2.054345878905241510e-03
3.150824874388874974e+01,1.204019311207108274e+02,2.141652898744851541e+00,8.573627746487637313e-02,-2.872108656639840371e-02,-3.273798903355317619e-02
3.150812430819793519e+01,1.204019705733100380e+02,9.749396084497343296e+00,-2.846370329656019993e-02,2.652469658614735326e-02,1.161036211642778662e-02
3.150819304993619951e+01,1.204019160221064624e+02,-1.184071093105798278e+00,1.066366495777843620e-02,9.849761483783241178e-03,2.633636082756298999e-02
3.150809807742109925e+01,1.204020248412015519e+02,2.474043943059473616e+00,-5.633510937875044200e-02,-1.514009775727680196e-02,4.525138629510695037e-02
3.150828696601952572e+01,1.204019920591198201e+02,1.882171444921402426e+00,-3.247983186022836144e-02,9.224677978317155636e-02,4.675525231956653704e-02
3.150821772306010260e+01,1.204020359256285531e+02,4.997566002164600008e+00,-1.134445543610029979e-02,-2.004003983230587607e-02,-1.179129660959642861e-02
3.150810573428732297e+01,1.204018954738279206e+02,-2.686010874709056306e+00,3.410354897974360311e-02,3.628129088741459396e-02,-5.263670024439688622e-02
3.150814462694577500e+01,1.204019027306282226e+02,1.304843819810878047e+00,1.623368759110676478e-03,1.881004351003381827e-04,-2.421603040053937894e-02
3.150819146023434314e+01,1.204020093660094517e+02,-6.456806169377149462e-01,-5.915082059490145427e-02,3.260230414117715886e-02,-1.815862027846865123e-02
3.150822632863883399e+01,1.204019919896378923e+02,-8.229180635988846859e+00,-5.029391156023912957e-02,-2.929440861600616369e-02,-2.462702255076036281e-02
3.150815787954492464e+01,1.204020434641027464e+02,3.695603463198374072e+00,-2.629713531024836098e-02,1.462739497860751463e-02,-2.467554097720603412e-02
3.150819384669335577e+01,1.204019491073894557e+02,1.486338709605665276e+00,2.372242176455953422e-02,-7.575784897161189080e-02,3.392909144664565252e-02
3.150821787273602226e+01,1.204020020545565330e+02,-6.313437252569713110e+00,-2.661772424491375133e-02,1.932409979739451583e-02,-2.316028014372561658e-02
3.150825742026652776e+01,1.204019211733969712e+02,-6.571354254519779836e+00,1.685651231849974799e-02,-5.303197365218406678e-03,-8.056744689487999045e-02
3.150820105249150416e+01,1.204019647950780296e+02,-1.195559129987467983e+01,-7.522660913897635804e-02,-2.564173291492438320e-02,2.404542070091294712e-02
3.150814152960435877e+01,1.204019340295111817e+02,-1.971773049827210134e+00,-3.765668535051535423e-04,2.021043449952878227e-02,1.551577477347375680e-02
3.150814997050840915e+01,1.204019431630202348e+02,-1.297902284348957913e+01,3.781792392572020517e-02,7.726362392507900301e-02,-3.041182256083132043e-02
3.150811874738030127e+01,1.204020301626404432e+02,-4.558830092309980486e+00,-4.688624721303433392e-03,1.061668266064750427e-02,-3.030593673202263208e-02
3.150818960870651964e+01,1.204019453865026037e+02,3.607814408660585670e+00,-3.531944655892158003e-02,3.177783343699514679e-02,-3.244205939670528199e-02
3.150814169915124197e+01,1.204019894020255919e+02,3.840041864148106554e-01,2.131256425358243889e-02,-3.968379085365476150e-02,1.842223107044200711e-02
3.150818317290297799e+01,1.204020132225713553e+02,-1.019975754527592393e+01,-7.957712604764807796e-02,6.724478991876724210e-02,-5.789456491784705783e-02
3.150820593318111662e+01,1.204021029678096966e+02,1.625732287070583837e+01,6.685389658638736521e-02,9.376358707037399376e-02,-6.792931943688555740e-02
3.150819160951353837e+01,1.204019679173090793e+02,5.206518207574080570e+00,-3.952628782733975943e-02,-3.150105785770790368e-02,6.762187347408013527e-02
3.150817863117653062e+01,1.204020173729517467e+02,-1.108787170205751593e+01,3.473406951674759546e-02,-1.331828326082295545e-02,-7.508993500042503155e-02
3.150814862719548159e+01,1.204019797283315825e+02,-1.552459614026830970e+00,-7.373021490887506080e-02,-4.273353353852885755e-02,2.820611115827025006e-02
3.150819082320879616e+01,1.204018992674241417e+02,7.228036873236912685e-01,-2.540654338856393121e-02,-2.387713510111123816e-02,-1.714582625437685234e-02
3.150827246685598837e+01,1.204019332915438127e+02,-7.492981951185892164e+00,-4.825845107859030349e-03,3.102963362794028054e-02,6.381452464098041899e-02
3.150820734023227487e+01,1.204020021285454902e+02,8.417489952903368433e+00,-2.477879964658406819e-02,-1.737663544830372539e-02,-3.968784752441532199e-03
3.150818267558042862e+01,1.204020110061211284e+02,-3.952385098663368623e+00,7.485921000618571408e-02,-2.743631234330872956e-02,2.370714777391969008e-02
3.150824417512836462e+01,1.204020609008360765e+02,4.457063994363132053e+00,-2.187940308753422852e-02,9.798211598177175574e-03,-7.763795271338984685e-03
3.150823524820092558e+01,1.204018878864624469e+02,8.222509288933162352e+00,3.390716612570949585e-04,5.416158058149016935e-02,-3.305777978138297463e-02
3.150819731186926376e+01,1.204019870623795896e+02,1.760799798661688342e+01,4.882766363173984131e-02,-3.710577502207200451e-02,5.641127073539812381e-02
3.150812427664943982e+01,1.204019515525998401e+02,-4.250489169315125326e-01,-1.432479415550101665e-01,-2.995147088660372187e-02,3.974924921507200747e-04
3.150816080693886079e+01,1.204019651003727063e+02,-4.778353656806777927e+00,-9.985764955770937146e-02,4.718142073812922610e-02,1.405054154021096249e-02
3.150815521547828624e+01,1.204020175295518698e+02,-1.681876674742236233e+00,3.664175598667104850e-02,8.328084797648072080e-02,-3.645558048371341092e-02
3.150824102705259122e+01,1.204019357371733179e+02,1.477893686095699044e+00,9.070021517531499586e-03,7.830627349169144713e-03,-2.832518488674812263e-02
3.150819492671353217e+01,1.204019119472375507e+02,2.388217543019929501e+00,1.885286167722946202e-02,-1.925367292544700321e-02,1.434731322013969683e-02
3.150816645290332119e+01,1.204019425524153633e+02,-2.514671452914369887e+00,1.876660981049925155e-03,1.413551523129375764e-01,-1.240062250765620044e-01
3.150812606296290141e+01,1.204020872483555706e+02,-1.010913652475144975e+00,-4.753818826421214033e-02,-1.593201792328028180e-02,-3.901171851914037730e-02
3.150824285501441224e+01,1.204019989943128763e+02,2.120724837458632273e+00,2.199886316509139066e-03,-1.081224276163636477e-02,4.903127923254355786e-02
3.150811647625238265e+01,1.204019781601941617e+02,-1.750077487658696640e+00,-5.319447605501486515e-02,-8.309397699350729027e-02,-3.020535997063390071e-02
3.150816886752443935e+01,1.204019924608027310e+02,7.581602455795295015e+00,-1.175610613900773642e-02,-2.985407322503071115e-02,4.716003089610674211e-04
3.150814801337078208e+01,1.204019271927211889e+02,-3.453160441391487812e+00,2.298419456915316850e-02,-7.796674615172680123e-02,2.350144359784448606e-02
3.150815823678737715e+01,1.204019674543329899e+02,2.086439954595748159e+00,-5.569942696007662564e-03,-6.669008784390156874e-02,-8.070930746435552722e-03
3.150819357488395767e+01,1.204019306922396453e+02,-1.043844874690232949e+01,1.220766795128475773e-02,-4.113252829566602792e-02,-3.179842314573455564e-02
3.150825078556639269e+01,1.204019502179596657e+02,8.222356010709734875e+00,-1.744837507516092817e-02,-1.017927447889357788e-02,8.189189244284909505e-03
3.150816174767787814e+01,1.204020389888309950e+02,-3.165879854020554607e+00,-9.098047293815597625e-02,6.777173052341338433e-02,-5.404404513360185069e-02
3.150811989217517706e+01,1.204020414357203919e+02,5.196599134849132218e-02,-2.178190234153870586e-02,5.755702439363927919e-02,5.962988827029123279e-02
3.150825599897558149e+01,1.204019655772728328e+02,-6.197898109348993767e-01,-1.510264025420168105e-02,-1.089756170254796604e-02,5.718996018770630685e-02
3.150821082373598614e+01,1.204019825985634924e+02,-2.660745420664161753e-01,-1.436885097327880029e-02,-6.364670690133761993e-03,6.528931262458488594e-02
3.150811576765644517e+01,1.204018938875701963e+02,4.481941192811684793e+00,-2.877078014836984693e-02,-1.943309180760479857e-02,1.115998000706673425e-02
3.150818317762729492e+01,1.204019933852259925e+02,-6.773816728421016897e+00,4.493817462678761920e-02,-4.428596147759781415e-02,7.396658335975912768e-02
3.150816033647237546e+01,1.204020018313411100e+02,-1.224250832841351411e+01,4.741273189376454811e-02,-7.449224995925800286e-02,-4.479390595799917496e-02
3.150819154161684921e+01,1.204018267204880601e+02,-2.200025255296096383e+00,-3.544252398533635773e-02,-7.598448788473396998e-02,-4.342638670599718170e-02
3.150828706307209259e+01,1.204020630297057011e+02,4.983231241839618519e+00,3.861054301268565525e-02,7.603956208904573584e-03,-1.400327370048382036e-02
3.150824585675109546e+01,1.204020368710092725e+02,-2.082547885059133463e+00,7.878709019861885807e-03,5.865398163652857377e-02,3.109113106257143863e-02
3.150814733649837152e+01,1.204021725060711674e+02,-1.766513069472921416e+00,1.271928416435285092e-01,2.322509504984445958e-02,-5.933933240188474234e-02
3.150813399562984074e+01,1.204019802538360864e+02,4.428506522165426063e+00,1.087197983593133632e-01,-6.430182472319909137e-02,-8.738433410055394465e-03
3.150818048506005553e+01,1.204019698152637119e+02,-9.027776567799219443e-01,-5.052350410813311044e-02,1.608315365881471046e-02,-8.303831216378655677e-02
3.150815950665626985e+01,1.204020602666168571e+02,-5.624580073927565316e+00,7.480005907461308862e-03,2.448878975707350497e-02,-2.727241282926148522e-02
3.150816862909628568e+01,1.204019883124583714e+02,-1.071954884677083797e+01,-3.406267779056767336e-02,1.020890976693097224e-01,-1.228522303506367763e-01
3.150821125387586719e+01,1.204020647450057879e+02,-1.679503667191484251e+00,4.245629004494947539e-02,1.088523088209340621e-02,-3.767366414388793883e-02
3.150824896977565004e+01,1.204020372233391640e+02,-4.237857942112587928e+00,5.684944632245003682e-02,-3.913492283027199259e-02,3.090965937917565520e-02
3.150819205358980213e+01,1.204019216353691348e+02,5.263544115087374742e+00,1.278454726701904187e-01,2.252633567879429224e-03,6.221873902903845427e-02
3.150819159962465221e+01,1.204019907365321131e+02,3.211805216188024836e+00,-4.467402785400178145e-04,9.710959351000801251e-03,-1.396933623210012444e-02
3.150818921405116413e+01,1.204020334523479363e+02,-9.417766091292119057e+00,-6.443760974957433996e-02,-7.169732460474935801e-03,6.715532942025941032e-02
3.150806127097307296e+01,1.204019709962530555e+02,-8.860953736865026187e+00,-6.184915279103314623e-02,3.634184545580497472e-02,2.757510490446755252e-02
3.150814444873523001e+01,1.204020090119362578e+02,-1.072933717682617605e+01,-1.182669392081491314e-03,-1.737479172706365635e-02,3.870524948230061324e-02
3.150826480326642454e+01,1.204019811568985006e+02,-6.263117940119854454e-01,-3.370127329261451282e-02,6.510488485628083966e-02,5.946657498937496511e-02
3.150820306414641792e+01,1.204020336642734463e+02,5.221099317799823836e-02,-4.352167189073188891e-02,1.243812321409632285e-02,-3.874661704594069452e-03
3.150819297854587830e+01,1.204020101034293191e+02,6.718990950821029706e+00,4.460850393303695399e-02,4.958910830229319028e-02,1.448931599383840134e-02
3.150819564019240104e+01,1.204020637332615991e+02,-2.695105623439077114e+00,3.921179595765355436e-02,9.334971672336319498e-03,-5.059376863929035406e-02
3.150812266064297162e+01,1.204019306204066453e+02,1.807920798995910960e+00,-2.365482518200405504e-02,-4.539303333077011893e-02,2.520121033035405828e-02
3.150814396971607678e+01,1.204019534345447369e+02,5.919333942879166699e+00,-6.364909146033662091e-02,-5.461656723065125979e-02,-8.710074740945329339e-03
3.150818300380347026e+01,1.204019939934112813e+02,1.274478150885395955e+01,-8.135535415922248714e-02,-4.167142084673584879e-02,-5.528643507101149018e-02
3.150815403902827683e+01,1.204020372526915565e+02,-3.462598123181982679e+00,-3.340596862458487804e-02,-2.235986570879537963e-02,-6.971379535251809312e-02
3.150822544401374614e+01,1.204020116438711909e+02,-1.014961482803806270e+01,7.995852797956301203e-03,-6.510960610660319892e-02,-5.389743324285156678e-02
3.150814234502226441e+01,1.204019917902985100e+02,-8.010721400251378910e+00,5.139852769699534973e-02,2.142949259444743362e-02,7.801103726922653525e-02
3.150813756640020458e+01,1.204019470792304674e+02,-1.252826451645599981e+01,-2.533560479706103638e-03,-1.276845464984072837e-02,3.213997253092814449e-02
3.150814828942593238e+01,1.204019968835466301e+02,-7.388011958359975040e+00,-5.021129406299850578e-02,1.537603472263363892e-02,-2.940655080022953893e-02
3.150824820247180114e+01,1.204019904362412348e+02,-5.594192996053448219e+00,-5.865271357885870271e-03,-9.017406360962097397e-03,-3.745535709477704894e-02
3.150821561020813988e+01,1.204018749817389136e+02,4.364486072917931558e+00,5.600700831271975683e-02,-6.920836391993366588e-02,-3.196543850460502410e-03
3.150815370374723656e+01,1.204019371847441704e+02,4.348616514694629842e+00,-5.534852114638311171e-02,8.054069919515535747e-02,-5.696730205328662255e-02
3.150820611774321733e+01,1.204019410714695084e+02,-1.801706261664197672e+00,-8.491204111947632527e-02,-5.592963324262907598e-02,5.759329683962092356e-03
3.150826181404879733e+01,1.204020187381158138e+02,1.906368820512944984e+00,-6.303668126731557658e-03,1.587418054256126837e-02,4.357908692353319041e-02
3.150820669125167228e+01,1.204018973926672658e+02,-2.740617975907848169e+00,-1.349583452490810999e-02,8.754904905251928091e-03,4.502899358967656779e-02
3.150814371575744133e+01,1.204019826700587146e+02,1.382032563334539432e+01,-3.919117758046966604e-02,2.489422655648151905e-02,5.239125787494334358e-02
3.150818528431364740e+01,1.204019944134352755e+02,9.094657992962417836e+00,-7.560113833734699584e-02,-3.137178742767958439e-02,-3.434446507458770864e-02
3.150816735543248015e+01,1.204020347860345623e+02,1.622175616503297446e+00,1.231037988139549733e-01,-7.826155624434960600e-02,-3.585451449752266378e-04
3.150817477102771136e+01,1.204019551130244849e+02,-5.688126030573402048e+00,-1.974026680814137957e-02,3.153187176581966761e-02,-7.275694832122996114e-02
3.150812665375628541e+01,1.204019385813583654e+02,6.711729607447609602e+00,6.135118441338421880e-02,4.072223109546847103e-02,-6.491918857221697092e-02
3.150821419529074419e+01,1.204019511901814923e+02,-5.862119236965804170e+00,-2.126238539174860401e-02,-2.980299917976546656e-02,9.558579739948432075e-02
3.150816084592172217e+01,1.204020297706722431e+02,6.088005181226991525e+00,-5.302251692412025819e-02,-1.281653108577746406e-02,-4.037618572316700738e-02
3.150822007549719217e+01,1.204019638759049826e+02,-4.574134778572290116e+00,5.134933201057796659e-03,-2.529716016916520871e-02,-1.318515829526340812e-02
3.150815168757010198e+01,1.204018847201943032e+02,8.491754254366524535e+00,-1.233304645335450873e-02,-5.283461528537628654e-02,3.466771189396532921e-02
3.150818793350607550e+01,1.204019359920307437e+02,-4.704575464233035298e+00,7.663727857574985369e-02,4.331386408167648555e-02,8.995185803605447537e-04
3.150816018215460446e+01,1.204020125193586637e+02,-4.174936952301735005e+00,4.897460242102988359e-02,-9.284529711487739256e-02,-3.490906037898666714e-02
3.150821226158039678e+01,1.204019009169690548e+02,-3.999439927787261428e+00,1.650512167605873090e-02,-9.116863759881850549e-02,-1.263118784151872048e-03
3.150811272251921835e+01,1.204019546641959550e+02,-2.387839876640174719e+00,-4.027384984978234217e-02,1.827241719772531789e-02,1.001179635638007812e-02
3.150812441109962236e+01,1.204020166191838683e+02,3.800356382249533205e+00,1.908672062540331740e-02,5.209721475501705168e-02,9.133291753309155658e-02
3.150824111611554201e+01,1.204019716677351397e+02,6.885314856798588679e+00,4.327215674797914996e-02,-4.526998325949251056e-02,-8.708075213042305862e-02
3.150819851405553962e+01,1.204019883158223507e+02,2.458329375488024215e+00,9.495611478347345397e-03,-2.321697326880282908e-02,-7.999685690248904343e-03
3.150809252856339882e+01,1.204019187265249826e+02,6.649577132998568452e+00,-6.351118185524938509e-02,-3.710574453080096868e-02,9.296493100764043060e-02
3.150815473761763030e+01,1.204019417095365725e+02,-3.873924437820341016e+00,3.497205000736090114e-02,1.733263227555896860e-02,-1.856027382032630901e-02
3.150822302960677490e+01,1.204020007606206519e+02,6.007089036491040979e+00,2.945984707271815783e-03,4.783577523274268328e-02,9.418751668315648862e-03
3.150820203767778693e+01,1.204019522332088314e+02,-7.595423121549613299e+00,-3.380946861395880965e-02,-8.758398152983147555e-02,1.513363244734654625e-02
3.150821386869291629e+01,1.204020273534026870e+02,-6.074976062606206817e+00,9.103053987706777317e-02,-5.492950689034184486e-02,9.788943294066555778e-02
3.150816758566337228e+01,1.204019339076409523e+02,3.903491201962896451e+00,-8.801285636305757054e-02,-6.866044873289925410e-02,2.183146577935819038e-02
3.150822834544066353e+01,1.204020033211847789e+02,-3.017001636957742150e+00,2.723677309915112019e-02,3.841630096410891815e-02,-1.674852558361960772e-02
3.150813563088161828e+01,1.204018741840178137e+02,-2.687919293233415718e+00,3.666973446291530662e-03,-9.739966104559123761e-02,3.327467374473682543e-02
3.150815831976295556e+01,1.204019485459009502e+02,3.282356596815520611e+00,-2.777724688127879496e-02,-3.100795523962892111e-02,-8.190327116068105151e-02
3.150820734436091541e+01,1.204019547914762285e+02,-3.965169181647206553e+00,7.887383073348759599e-02,-9.993182140207293451e-03,4.502699901353462986e-02
3.150814023100790351e+01,1.204020170426017984e+02,1.937299866133625592e+00,-2.380980177531706599e-02,2.639041332248386051e-02,-7.764631536810549794e-02
3.150819963612325481e+01,1.204020104516840064e+02,4.925476182189957974e+00,2.750221635829288094e-02,-8.568287735699840410e-03,-3.051428647804470262e-02
3.150817467551637208e+01,1.204019829032079087e+02,3.292297107916925203e+00,6.106968019168719508e-03,-1.702157099880517721e-02,-7.126875993955145150e-02
3.150822906975659876e+01,1.204020671593067107e+02,1.003244360893199350e+01,-3.297444500761955583e-02,-4.771231509204788921e-04,2.603403403977079013e-03
3.150818169999188356e+01,1.204020132748827336e+02,8.820398978433594550e+00,9.418532562237813544e-02,-2.027765303952061560e-02,-1.541145827215988952e-02
3.150816885152815061e+01,1.204020052931749092e+02,2.529639093927696258e+00,-8.808816430331663228e-02,2.573934059740508665e-02,-3.010086126640976190e-02
3.150822629088678184e+01,1.204019107561000226e+02,-1.930082983693127974e-01,1.766896428549200038e-02,8.342123836848723550e-02,-2.072789029059000920e-02
3.150815749560296197e+01,1.204020561514073364e+02,5.412170270985082077e+00,3.122250895202713025e-02,1.098749850289915944e-03,-6.145406879464396926e-02
3.150818731179321475e+01,1.204020242957804641e+02,-6.034579271786568277e+00,-3.789498017237991068e-02,3.822263865209322986e-02,5.565423703821632817e-02
3.150820352842235295e+01,1.204020193011936328e+02,-5.297868391461278748e+00,5.126076800911084919e-02,-3.175099199217734126e-03,4.786858991889825221e-02
3.150813901458143818e+01,1.204020119169296521e+02,1.182067914721615765e+01,-1.165864947298539053e-02,-1.309728986501136443e-02,5.924890672829245808e-03
3.150812478698447094e+01,1.204018750748371076e+02,-9.307473035119974147e-01,-1.514402374164909061e-02,-5.632715849991637436e-02,5.947934759427077334e-02
3.150813081829154783e+01,1.204020125652988469e+02,7.565978108202373598e+00,8.594743956619338432e-02,7.074254104375655126e-03,7.150308614470363665e-03
3.150820441839683639e+01,1.204020309465507665e+02,-7.256729402145146723e-01,3.949203897266057028e-02,-3.794169278521683508e-02,2.191598999735976799e-02
3.150818147013110959e+01,1.204019802142113775e+02,-4.756336637835270054e+00,-7.936574154668346592e-02,2.297343896596806823e-02,-1.389670783123902499e-03
3.150816593893346251e+01,1.204019216180147254e+02,-3.361317329964756406e-01,9.329263547205088325e-02,6.836780381112721183e-02,-3.354393559382592288e-02
3.150822120519729452e+01,1.204019663531483673e+02,-9.373411172492265853e-02,-6.427259634598146004e-03,-3.375104700889006853e-02,6.496635252454864562e-02
3.150819250925254877e+01,1.204021059659728934e+02,-8.473439228162758852e+00,3.610370023058963318e-02,-2.055074114671388494e-02,3.530733934666639706e-02
3.150816889626500483e+01,1.204019516884947478e+02,-4.984643457552637713e+00,-1.866530528488983751e-02,-6.843746876919996891e-02,-2.719418295686051520e-02
3.150816426823040217e+01,1.204020619216990724e+02,-1.422014241636249399e-01,-1.420308315501431044e-02,-2.125358787138668937e-02,-4.162555201132248084e-02
3.150822630635610366e+01,1.204019934942055841e+02,4.081586190141176296e+00,3.029102879685212704e-02,4.597033178956224514e-02,-1.651868356381673217e-03
3.150809688078144433e+01,1.204019615025994767e+02,2.613418142401830457e-01,2.263653582641552212e-02,-3.879946932512812197e-02,3.318969900778039744e-02
3.150818099164794717e+01,1.204020000632977343e+02,-8.988303524704567948e+00,-4.254382061213915489e-02,1.513772011817789837e-02,-3.021051933518058633e-02
3.150820324054942034e+01,1.204020305722870745e+02,-1.918368801974594717e+01,9.647721938701926681e-03,-2.890516244735609822e-02,2.235231169085776654e-02
3.150823732857125492e+01,1.204019743357127226e+02,7.138684265962166542e+00,-3.168334837970373380e-02,2.411208848754660405e-02,2.121255830705032555e-02
3.150812803785822780e+01,1.204019535509491163e+02,-4.287515676139473264e+00,-5.236960262422743484e-02,-5.933048006776139340e-03,-4.909337193706705960e-02
3.150819588614339750e+01,1.204019358040921475e+02,6.209621440676442283e+00,-1.804785331974391796e-02,-4.788825748025427043e-02,-1.134156154988780890e-02
3.150818604216738095e+01,1.204020451201588031e+02,-2.078999662348348654e+00,9.602375255814490917e-02,2.981042021608038689e-02,-2.995524706846997010e-02
3.150813177328635106e+01,1.204019591885290055e+02,1.213225759667606418e+01,8.601660508678922457e-03,5.464556472764166978e-03,-4.267429886024085711e-02
3.150815378321500404e+01,1.204019291682190129e+02,1.415755422134142805e+01,-4.005176178488391997e-02,-3.068940134806790246e-02,1.018252867045234961e-02
3.150815039552549024e+01,1.204019548477509005e+02,-3.795533403787098692e+00,-2.824507130260932308e-02,-4.146809161971106231e-03,-5.353950173053187434e-02
3.150822609184690748e+01,1.204019631919451143e+02,-9.309203791493080971e+00,1.311935849049179759e-02,1.630503830304286250e-02,-5.899504756213955030e-03
3.150821846813791893e+01,1.204019818554005070e+02,1.449727315070962597e+01,-1.680471898595514713e-02,4.276350729226241487e-02,5.973117815575294115e-02
3.150808778664339371e+01,1.204019676916896628e+02,-2.924996121478228073e+00,-2.288779900792737090e-02,1.091164564177163170e-02,2.750884866148061228e-02
3.150819122168342190e+01,1.204020899388773103e+02,-8.511973283544000068e+00,4.893200382913814872e-02,1.299622475835628677e-01,2.222497356499467114e-02
3.150816909799713628e+01,1.204019632923774168e+02,-2.197388233130448842e+00,2.016226671325333994e-02,8.573095962623956956e-02,-1.583613549779135446e-02
3.150820558602621446e+01,1.204019637918087966e+02,-1.757032580876410677e+00,1.597054020834235907e-02,1.987415174280234703e-02,2.342764076868445204e-04
3.150819890720757499e+01,1.204019323147104643e+02,-5.399107469510454393e+00,1.100640387223809774e-01,2.770265162338895418e-03,-4.147330288567276785e-02
3.150824697446179457e+01,1.204020488075281179e+02,-1.377932076887129931e+00,-8.212199047395564791e-03,2.269485344332789270e-02,4.433114269988520234e-02
3.150818303904460649e+01,1.204020338475171314e+02,9.886978478574267371e+00,-4.298133510724344575e-02,3.022911241510365526e-02,8.020305790177781335e-02
3.150818396028828161e+01,1.204020605469723790e+02,-4.697017570777489937e+00,-2.437511790859842736e-02,-8.113406373429604690e-02,-1.374959501795135208e-02
3.150813437962081665e+01,1.204021002645029625e+02,-2.002381073494459596e+00,-2.365539949624924365e-02,-2.819743424972298573e-02,-5.928466197918012132e-02
3.150820234496011807e+01,1.204019725134640879e+02,-3.215750835006828012e+00,2.212015740931254706e-02,-1.537337029555767287e-02,-6.042387042670679942e-02
3.150819060677159200e+01,1.204020313001711884e+02,-2.751674266650143696e+00,1.073831848659296054e-02,-1.047387072843657951e-01,-2.739992513579923936e-03
3.150822979554405734e+01,1.204019883608289803e+02,1.831715024237539780e+01,1.165978593185184632e-02,-3.581835004673072486e-03,-9.906445753775673657e-03
3.150816901467780085e+01,1.204020570080405577e+02,-9.572822934821337171e+00,1.461193125193149811e-02,-9.430630065675967878e-04,-1.141077671038289582e-01
3.150814768805807020e+01,1.204020733161002426e+02,1.044354415010334991e+00,1.029845356744541265e-02,-5.294097028954961037e-02,9.660543444731765905e-03
3.150816334724273204e+01,1.204019418657505724e+02,-1.036876348048573782e+01,-1.984157391640060941e-02,-3.668381470311666420e-02,6.861831686073047165e-02
3.150818029678976018e+01,1.204020146841767200e+02,-1.016711915167266972e-01,-7.365245015552571162e-02,-1.265438200276901293e-02,-1.483260502725240043e-02
3.150820760594149306e+01,1.204019372757524025e+02,5.381265791337392912e+00,5.871472299516648091e-02,-7.524424750664637784e-02,5.770708711800039137e-02
3.150810698653976516e+01,1.204020673772497929e+02,-2.774690452644625438e+00,-2.671342328124067314e-02,-5.244675523657262028e-02,-3.840524532143051867e-02
3.150818795512427428e+01,1.204018962306014373e+02,-2.007203861459347483e+00,4.199118823910093917e-02,-2.973471731630860163e-02,-6.123932427475371754e-02
3.150824204129348516e+01,1.204020485087085035e+02,-2.101798018404955393e+00,3.479120564770397939e-02,-4.854424209963965897e-03,3.651161471444217682e-02
3.150813171354729292e+01,1.204019885902884255e+02,1.221233697928539641e+01,8.263279439650538308e-03,3.631269586285679196e-02,4.773047642891310727e-02
3.150823603024285902e+01,1.204020495420271573e+02,3.922267594942496771e+00,2.648962882542290481e-03,2.370414431809687861e-02,2.932979182948583161e-02
3.150819588172691610e+01,1.204019774019669171e+02,-2.331763066496177039e+00,7.394452749166691152e-02,3.389565999073359398e-02,-2.398608637339797248e-02
3.150812431622414778e+01,1.204019858127909259e+02,-1.199072776231605886e+01,8.231236252394585895e-02,-2.945563567204146499e-02,-3.715097040884771801e-02
3.150820546123919996e+01,1.204020497861573205e+02,-1.418826036141381763e+01,1.272668108624936123e-01,-4.830538870023667886e-02,5.125528404428278395e-02
3.150825885925895875e+01,1.204019964553700817e+02,3.130989863325908118e+00,-8.089477753502638535e-02,-6.765341833819474293e-02,6.340909836953455281e-02
3.150822337651435845e+01,1.204019339495308429e+02,-5.521277141678819333e+00,6.486432634329725166e-02,-5.074229230651459283e-02,-2.286201016102317254e-02
3.150814481146433010e+01,1.204019550212943557e+02,-1.126530829359606400e+01,4.092740917780730153e-02,1.578693051499075947e-02,-3.367917807665348883e-03
3.150822164143392712e+01,1.204019037399709902e+02,-3.852930570013391343e+00,3.680469824845650911e-02,4.445095714512111579e-02,3.584191784047800755e-02
3.150819658581076155e+01,1.204019495223004981e+02,-1.347134102982308868e+01,-4.666304936381097945e-02,-1.486151775140543731e-02,-1.882251130748027745e-02
3.150817306932822603e+01,1.204018480736259988e+02,6.801475738115851044e+00,-6.823499751065404545e-03,-1.677771145854371412e-02,-1.252785215515588024e-02
3.150822839693163147e+01,1.204020600123827904e+02,1.150196810022604410e+01,6.626815098479897637e-02,-9.917383163998158557e-02,2.880483903510063295e-02
3.150814295706415535e+01,1.204020858373380349e+02,-1.538862954803992267e+00,1.653164689561389608e-02,-6.118325619145369848e-02,-7.100412476004494544e-02
3.150814318937034386e+01,1.204020555756293334e+02,1.036258839922290065e+00,4.149860783202222181e-02,3.027922595712841114e-02,2.825280606641919143e-02
3.150813137273547682e+01,1.204020386098351878e+02,-8.037329160488539959e-01,-7.854828480589203313e-03,5.539279163129674777e-02,-1.220610637906138357e-01
