ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
2.505394370625125839e-03,-2.595364310821865386e-03,2.200612855716585839e-02
2.505383745053965053e-03,-2.595374900554258020e-03,1.958016444397309153e-02
2.505374180259615276e-03,-2.595384429532055382e-03,1.739679673805853699e-02
2.505365570171685322e-03,-2.595393003838021573e-03,1.543176579869426010e-02
2.505357819325432743e-03,-2.595400718945255637e-03,1.366323794922513421e-02
2.505350841801471350e-03,-2.595407660778422960e-03,1.207156288066156893e-02
2.505344560271446919e-03,-2.595413906668810750e-03,1.063905531491294958e-02
2.505338905139097971e-03,-2.595419526213846653e-03,9.349798501697729677e-03
2.505333813767197503e-03,-2.595424582050611089e-03,8.189467365762533729e-03
2.505329229781758007e-03,-2.595429130551993920e-03,7.145169339379323949e-03
2.505325102445799326e-03,-2.595433222453207185e-03,6.205301111592873703e-03
2.505321386095720956e-03,-2.595436903415623570e-03,5.359419702543488477e-03
2.505318039634028566e-03,-2.595440214534220757e-03,4.598126430357445116e-03
2.505315026072765187e-03,-2.595443192794269060e-03,3.912962481348393300e-03
2.505312312122606831e-03,-2.595445871482344232e-03,3.296314923198625461e-03
2.505309867823022046e-03,-2.595448280556227755e-03,2.741332116822200321e-03
2.505307666209422284e-03,-2.595450446977812416e-03,2.241847587041778840e-03
2.505305683013589902e-03,-2.595452395012711171e-03,1.792311506197755795e-03
2.505303896394057029e-03,-2.595454146499902564e-03,1.387729029396483817e-03
2.505302286693441172e-03,-2.595455721094408995e-03,1.023604796233684895e-03
2.505300836220054374e-03,-2.595457136485702747e-03,6.958929823455083617e-04
2.505299529051334753e-03,-2.595458408594272705e-03,4.009523458044914252e-04
2.505298350856949383e-03,-2.595459551748523219e-03,1.355057688759140114e-04
2.505297288739570961e-03,-2.595460578843993959e-03,-1.033961544014692008e-04
2.505296331091587479e-03,-2.595461501486652414e-03,-3.184078893927788146e-04
2.505295467466126837e-03,-2.595462330121850632e-03,-5.119184549266225098e-04
2.505294688460994734e-03,-2.595463074150394268e-03,-6.860779679487483866e-04
2.505293985614201815e-03,-2.595463742032994622e-03,-8.428215337103284275e-04
2.505293351309955101e-03,-2.595464341384283707e-03,-9.838907469374188856e-04
2.505292778694026903e-03,-2.595464879057423225e-03,-1.110853042883468448e-03
2.505292261597610436e-03,-2.595465361220254154e-03,-1.225119113276580815e-03
2.505291794468775257e-03,-2.595465793423826998e-03,-1.327958580672050767e-03
2.505291372310777028e-03,-2.595466180664084219e-03,-1.420514105369643024e-03
2.505290990626547233e-03,-2.595466527437370087e-03,-1.503814081639144682e-03
2.505290645368717095e-03,-2.595466837790393749e-03,-1.578784064323365604e-03
2.505290332894657013e-03,-2.595467115365190230e-03,-1.646257052780833886e-03
2.505290049925996358e-03,-2.595467363439588060e-03,-1.706982746434224877e-03
2.505289793512198611e-03,-2.595467584963633261e-03,-1.761635874763945635e-03
2.505289560997785072e-03,-2.595467782592366952e-03,-1.810823694302364116e-03
2.505289349992817233e-03,-2.595467958715322147e-03,-1.855092735928610178e-03
2.505289158346358548e-03,-2.595468115483080644e-03,-1.894934877433900955e-03
2.505288984122555195e-03,-2.595468254831165365e-03,-1.930792808830332106e-03
2.505288825579145458e-03,-2.595468378501544857e-03,-1.963064951128789919e-03
2.505288681148092403e-03,-2.595468488061991510e-03,-1.992109883239071445e-03
2.505288549418158584e-03,-2.595468584923500775e-03,-2.018250326179994118e-03
2.505288429119236718e-03,-2.595468670355966564e-03,-2.041776728868494126e-03
2.505288319108223832e-03,-2.595468745502294526e-03,-2.062950495329813651e-03
2.505288218356332194e-03,-2.595468811391098921e-03,-2.082006889186670436e-03
2.505288125937647076e-03,-2.595468868948132279e-03,-2.099157647699510711e-03
2.505288041018848954e-03,-2.595468919006573179e-03,-2.114593334402736519e-03
2.505287962849949649e-03,-2.595468962316280995e-03,-2.128485456477309783e-03
2.505287890755960450e-03,-2.595468999552128647e-03,-2.140988370386094544e-03
2.505287824129390738e-03,-2.595469031321502237e-03,-2.152240996945669824e-03
2.505287762423496437e-03,-2.595469058171052164e-03,-2.162368364890957309e-03
2.505287705146211959e-03,-2.595469080592755981e-03,-2.171483000083384782e-03
2.505287651854676712e-03,-2.595469099029402288e-03,-2.179686175798239370e-03
2.505287602150313691e-03,-2.595469113879495665e-03,-2.187069037983277800e-03
2.505287555674408102e-03,-2.595469125501692793e-03,-2.193713617991480819e-03
2.505287512104112293e-03,-2.595469134218780609e-03,-2.199693744040533572e-03
2.505287471148866588e-03,-2.595469140321273686e-03,-2.205075861526349743e-03
2.505287432547163590e-03,-2.595469144070629980e-03,-2.209919771305253033e-03
2.505287396063652066e-03,-2.595469145702161261e-03,-2.214279294147935163e-03
2.505287361486511870e-03,-2.595469145427651246e-03,-2.218202868748018683e-03
2.505287328625105999e-03,-2.595469143437706579e-03,-2.221734089929762804e-03
2.505287297307858159e-03,-2.595469139903867559e-03,-2.224912193035001508e-03
2.505287267380358011e-03,-2.595469134980524575e-03,-2.227772489871384601e-03
2.505287238703626882e-03,-2.595469128806627678e-03,-2.230346761065799162e-03
2.505287211152587741e-03,-2.595469121507233082e-03,-2.232663609182440785e-03
2.505287184614672213e-03,-2.595469113194890081e-03,-2.234748776529087069e-03
2.505287158988568977e-03,-2.595469103970894816e-03,-2.236625431182737850e-03
2.505287134183093161e-03,-2.595469093926410908e-03,-2.238314424412691985e-03
2.505287110116188008e-03,-2.595469083143486875e-03,-2.239834522361320007e-03
2.505287086713991595e-03,-2.595469071695966860e-03,-2.241202614556754309e-03
2.505287063910034088e-03,-2.595469059650311588e-03,-2.242433901574312442e-03
2.505287041644491813e-03,-2.595469047066334325e-03,-2.243542063931784625e-03
2.505287019863524593e-03,-2.595469033997864841e-03,-2.244539414095178542e-03
2.505286998518674660e-03,-2.595469020493354831e-03,-2.245437033283901110e-03
2.505286977566328899e-03,-2.595469006596407436e-03,-2.246244894595419983e-03
2.505286956967236588e-03,-2.595468992346266872e-03,-2.246971973817456312e-03
2.505286936686072687e-03,-2.595468977778252542e-03,-2.247626349158957353e-03
2.505286916691045352e-03,-2.595468962924151520e-03,-2.248215291007976419e-03
2.505286896953539452e-03,-2.595468947812571564e-03,-2.248745342713762661e-03
2.505286877447804317e-03,-2.595468932469262042e-03,-2.249222393290638278e-03
2.505286858150661440e-03,-2.595468916917396691e-03,-2.249651742851495242e-03
2.505286839041250772e-03,-2.595468901177828622e-03,-2.250038161497934595e-03
2.505286820100801302e-03,-2.595468885269329277e-03,-2.250385942321399442e-03
2.505286801312415525e-03,-2.595468869208792696e-03,-2.250698949104185196e-03
2.505286782660887286e-03,-2.595468853011421127e-03,-2.250980659250361414e-03
2.505286764132531353e-03,-2.595468836690898069e-03,-2.251234202423587401e-03
2.505286745715029888e-03,-2.595468820259539192e-03,-2.251462395321160003e-03
2.505286727397298442e-03,-2.595468803728426775e-03,-2.251667772970642953e-03
2.505286709169359319e-03,-2.595468787107537648e-03,-2.251852616896846907e-03
2.505286691022233156e-03,-2.595468770405848138e-03,-2.252018980472098204e-03
2.505286672947839178e-03,-2.595468753631439453e-03,-2.252168711731492023e-03
2.505286654938902822e-03,-2.595468736791582253e-03,-2.252303473906615110e-03
2.505286636988880711e-03,-2.595468719892822518e-03,-2.252424763905893669e-03
2.505286619091878254e-03,-2.595468702941050500e-03,-2.252533928946913455e-03
2.505286601242595872e-03,-2.595468685941566215e-03,-2.252632181525498697e-03
2.505286583436260039e-03,-2.595468668899142753e-03,-2.252720612887893804e-03
2.505286565668576014e-03,-2.595468651818074422e-03,-2.252800205155717182e-03
2.505286547935679699e-03,-2.595468634702221417e-03,-2.252871842238426611e-03
2.505286530234091674e-03,-2.595468617555066193e-03,-2.252936319654532532e-03
2.505286512560679895e-03,-2.595468600379738193e-03,-2.252994353370696770e-03
2.505286494912629339e-03,-2.595468583179055041e-03,-2.253046587756911585e-03
2.505286477287401673e-03,-2.595468565955549433e-03,-2.253093602746174002e-03
2.505286459682716169e-03,-2.595468548711504699e-03,-2.253135920278176874e-03
2.505286442096517612e-03,-2.595468531448977788e-03,-2.253174010098648195e-03
2.505286424526957222e-03,-2.595468514169815312e-03,-2.253208294978739819e-03
2.505286406972371833e-03,-2.595468496875677402e-03,-2.253239155412489932e-03
2.505286389431263076e-03,-2.595468479568065027e-03,-2.253266933844533249e-03
2.505286371902285675e-03,-2.595468462248325201e-03,-2.253291938475039582e-03
2.505286354384222286e-03,-2.595468444917670928e-03,-2.253314446684163367e-03
2.505286336875983504e-03,-2.595468427577192917e-03,-2.253334708114042295e-03
2.505286319376587040e-03,-2.595468410227872585e-03,-2.253352947442601503e-03
2.505286301885148621e-03,-2.595468392870595945e-03,-2.253369366879971573e-03
2.505286284400874176e-03,-2.595468375506157065e-03,-2.253384148415272896e-03
2.505286266923042928e-03,-2.595468358135274121e-03,-2.253397455838712128e-03
2.505286249451015197e-03,-2.595468340758588528e-03,-2.253409436561474525e-03
2.505286231984208550e-03,-2.595468323376682717e-03,-2.253420223253628160e-03
2.505286214522100402e-03,-2.595468305990076673e-03,-2.253429935318233823e-03
2.505286197064221509e-03,-2.595468288599244843e-03,-2.253438680218046355e-03
2.505286179610149034e-03,-2.595468271204603994e-03,-2.253446554669545632e-03
2.505286162159500469e-03,-2.595468253806539668e-03,-2.253453645717562633e-03
2.505286144711936676e-03,-2.595468236405390570e-03,-2.253460031702444587e-03
2.505286127267144971e-03,-2.595468219001469384e-03,-2.253465783130506259e-03
2.505286109824852135e-03,-2.595468201595048895e-03,-2.253470963457428894e-03
2.505286092384806634e-03,-2.595468184186381505e-03,-2.253475629793326874e-03
2.505286074946783386e-03,-2.595468166775690561e-03,-2.253479833537302187e-03
2.505286057510580731e-03,-2.595468149363179891e-03,-2.253483620948547490e-03
2.505286040076015654e-03,-2.595468131949031209e-03,-2.253487033660335134e-03
2.505286022642924226e-03,-2.595468114533406711e-03,-2.253490109142611102e-03
2.505286005211160294e-03,-2.595468097116456450e-03,-2.253492881118327341e-03
2.505285987780590286e-03,-2.595468079698310532e-03,-2.253495379938139000e-03
2.505285970351095372e-03,-2.595468062279089952e-03,-2.253497632917636408e-03
2.505285952922568001e-03,-2.595468044858900963e-03,-2.253499664640851424e-03
2.505285935494909726e-03,-2.595468027437842010e-03,-2.253501497233412199e-03
2.505285918068035547e-03,-2.595468010015999829e-03,-2.253503150608383854e-03
2.505285900641866098e-03,-2.595467992593451616e-03,-2.253504642687525084e-03
2.505285883216332860e-03,-2.595467975170266759e-03,-2.253505989600419236e-03
2.505285865791368177e-03,-2.595467957746511612e-03,-2.253507205863691191e-03
2.505285848366917839e-03,-2.595467940322242553e-03,-2.253508304542303255e-03
2.505285830942930673e-03,-2.595467922897510757e-03,-2.253509297394721157e-03
2.505285813519360708e-03,-2.595467905472360025e-03,-2.253510195003563879e-03
2.505285796096164575e-03,-2.595467888046835026e-03,-2.253511006893188853e-03
2.505285778673306280e-03,-2.595467870620972190e-03,-2.253511741635517898e-03
2.505285761250750694e-03,-2.595467853194805778e-03,-2.253512406945281776e-03
2.505285743828468328e-03,-2.595467835768365279e-03,-2.253513009765736354e-03
2.505285726406430557e-03,-2.595467818341680617e-03,-2.253513556345811825e-03
2.505285708984614397e-03,-2.595467800914772610e-03,-2.253514052309546316e-03
2.505285691562996429e-03,-2.595467783487665544e-03,-2.253514502718574532e-03
2.505285674141559307e-03,-2.595467766060379367e-03,-2.253514912128365324e-03
2.505285656720280911e-03,-2.595467748632931861e-03,-2.253515284638845251e-03
2.505285639299149100e-03,-2.595467731205337338e-03,-2.253515623939943320e-03
2.505285621878146525e-03,-2.595467713777613143e-03,-2.253515933352598106e-03
2.505285604457261044e-03,-2.595467696349770554e-03,-2.253516215865654024e-03
2.505285587036482249e-03,-2.595467678921822147e-03,-2.253516474169071308e-03
2.505285569615799297e-03,-2.595467661493776595e-03,-2.253516710683813561e-03
2.505285552195200046e-03,-2.595467644065646909e-03,-2.253516927588746811e-03
2.505285534774678424e-03,-2.595467626637438293e-03,-2.253517126844854952e-03
2.505285517354226190e-03,-2.595467609209160722e-03,-2.253517310217017459e-03
2.505285499933835539e-03,-2.595467591780820701e-03,-2.253517479293631279e-03
2.505285482513499966e-03,-2.595467574352424735e-03,-2.253517635504249505e-03
2.505285465093214699e-03,-2.595467556923976727e-03,-2.253517780135472302e-03
2.505285447672977138e-03,-2.595467539495482749e-03,-2.253517914345238866e-03
2.505285430252779041e-03,-2.595467522066948005e-03,-2.253518039175695601e-03
2.505285412832617374e-03,-2.595467504638374664e-03,-2.253518155564773230e-03
2.505285395412489534e-03,-2.595467487209767495e-03,-2.253518264356608580e-03
2.505285377992390750e-03,-2.595467469781131704e-03,-2.253518366310927699e-03
2.505285360572317554e-03,-2.595467452352468590e-03,-2.253518462111480086e-03
2.505285343152269511e-03,-2.595467434923780757e-03,-2.253518552373643714e-03
2.505285325732242285e-03,-2.595467417495069939e-03,-2.253518637651257678e-03
2.505285308312235875e-03,-2.595467400066340039e-03,-2.253518718442775685e-03
2.505285290892245945e-03,-2.595467382637591056e-03,-2.253518795196808935e-03
2.505285273472271628e-03,-2.595467365208826462e-03,-2.253518868317104344e-03
2.505285256052310755e-03,-2.595467347780047989e-03,-2.253518938167036172e-03
2.505285238632362459e-03,-2.595467330351255639e-03,-2.253519005073641428e-03
2.505285221212425872e-03,-2.595467312922452880e-03,-2.253519069331251512e-03
2.505285203792498826e-03,-2.595467295493637111e-03,-2.253519131204766938e-03
2.505285186372581754e-03,-2.595467278064813969e-03,-2.253519190932596825e-03
2.505285168952672489e-03,-2.595467260635980853e-03,-2.253519248729309987e-03
2.505285151532768862e-03,-2.595467243207139930e-03,-2.253519304788017142e-03
2.505285134112872607e-03,-2.595467225778292503e-03,-2.253519359282519802e-03
2.505285116692981991e-03,-2.595467208349438570e-03,-2.253519412369237983e-03
2.505285099273097879e-03,-2.595467190920576830e-03,-2.253519464188950567e-03
2.505285081853218538e-03,-2.595467173491711188e-03,-2.253519514868356985e-03
2.505285064433343100e-03,-2.595467156062840342e-03,-2.253519564521489719e-03
2.505285047013471565e-03,-2.595467138633965158e-03,-2.253519613250973708e-03
2.505285029593602632e-03,-2.595467121205087806e-03,-2.253519661149176040e-03
2.505285012173736735e-03,-2.595467103776203949e-03,-2.253519708299222928e-03
2.505284994753874308e-03,-2.595467086347319659e-03,-2.253519754775931260e-03
2.505284977334012314e-03,-2.595467068918431031e-03,-2.253519800646634329e-03
2.505284959914152489e-03,-2.595467051489540669e-03,-2.253519845971932532e-03
2.505284942494293964e-03,-2.595467034060647271e-03,-2.253519890806366874e-03
2.505284925074438476e-03,-2.595467016631751705e-03,-2.253519935199023091e-03
2.505284907654586023e-03,-2.595466999202855271e-03,-2.253519979194079821e-03
2.505284890234733136e-03,-2.595466981773953633e-03,-2.253520022831295624e-03
2.505284872814881117e-03,-2.595466964345052429e-03,-2.253520066146455243e-03
2.505284855395030832e-03,-2.595466946916149924e-03,-2.253520109171765120e-03
2.505284837975180548e-03,-2.595466929487246551e-03,-2.253520151936209449e-03
2.505284820555331565e-03,-2.595466912058340143e-03,-2.253520194465874569e-03
2.505284803135482147e-03,-2.595466894629433301e-03,-2.253520236784238226e-03
2.505284785715635766e-03,-2.595466877200524724e-03,-2.253520278912431087e-03
2.505284768295788517e-03,-2.595466859771614846e-03,-2.253520320869469625e-03
2.505284750875939968e-03,-2.595466842342704968e-03,-2.253520362672470790e-03
2.505284733456094887e-03,-2.595466824913793789e-03,-2.253520404336836324e-03
2.505284716036248506e-03,-2.595466807484881309e-03,-2.253520445876430571e-03
2.505284698616401691e-03,-2.595466790055967529e-03,-2.253520487303730096e-03
2.505284681196555310e-03,-2.595466772627054615e-03,-2.253520528629966366e-03
2.505284663776708495e-03,-2.595466755198141268e-03,-2.253520569865242844e-03
2.505284646356862981e-03,-2.595466737769225318e-03,-2.253520611018657287e-03
2.505284628937017900e-03,-2.595466720340308935e-03,-2.253520652098394989e-03
2.505284611517171953e-03,-2.595466702911392552e-03,-2.253520693111825055e-03
2.505284594097326439e-03,-2.595466685482475735e-03,-2.253520734065576729e-03
2.505284576677479624e-03,-2.595466668053558485e-03,-2.253520774965617462e-03
2.505284559257633242e-03,-2.595466650624640801e-03,-2.253520815817320125e-03
2.505284541837786427e-03,-2.595466633195723984e-03,-2.253520856625517224e-03
2.505284524417939179e-03,-2.595466615766804999e-03,-2.253520897394559880e-03
2.505284506998090629e-03,-2.595466598337886448e-03,-2.253520938128362495e-03
2.505284489578243814e-03,-2.595466580908967896e-03,-2.253520978830450463e-03
2.505284472158394830e-03,-2.595466563480048477e-03,-2.253521019503993989e-03
2.505284454738549316e-03,-2.595466546051127758e-03,-2.253521060151848429e-03
2.505284437318702068e-03,-2.595466528622204869e-03,-2.253521100776581607e-03
2.505284419898855686e-03,-2.595466511193283282e-03,-2.253521141380507211e-03
2.505284402479008438e-03,-2.595466493764360828e-03,-2.253521181965704740e-03
2.505284385059160755e-03,-2.595466476335437939e-03,-2.253521222534046829e-03
2.505284367639313073e-03,-2.595466458906514617e-03,-2.253521263087219194e-03
2.505284350219464957e-03,-2.595466441477591295e-03,-2.253521303626740153e-03
2.505284332799617274e-03,-2.595466424048667974e-03,-2.253521344153972764e-03
2.505284315379767424e-03,-2.595466406619743351e-03,-2.253521384670147381e-03
2.505284297959918874e-03,-2.595466389190819595e-03,-2.253521425176369022e-03
2.505284280540068589e-03,-2.595466371761894105e-03,-2.253521465673633418e-03
2.505284263120219606e-03,-2.595466354332969482e-03,-2.253521506162835253e-03
2.505284245700369321e-03,-2.595466336904044425e-03,-2.253521546644781173e-03
2.505284228280519471e-03,-2.595466319475118935e-03,-2.253521587120198028e-03
2.505284210860668319e-03,-2.595466302046192143e-03,-2.253521627589737206e-03
2.505284193440818034e-03,-2.595466284617266653e-03,-2.253521668053986345e-03
2.505284176020966015e-03,-2.595466267188339428e-03,-2.253521708513475403e-03
2.505284158601115297e-03,-2.595466249759413070e-03,-2.253521748968680127e-03
2.505284141181263712e-03,-2.595466232330486712e-03,-2.253521789420028995e-03
2.505284123761410825e-03,-2.595466214901558620e-03,-2.253521829867907115e-03
