gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.778756272090088610e-03,8.688042408496833569e-02,4.820079404684061292e-02
1.245312197972589380e-01,-9.487283312765380436e-03,1.349578259984236250e-01
-1.703113140453583248e-03,2.332806749181409733e-02,1.223005514124086979e-01
-1.407288718281964578e-02,-1.412164628458321969e-02,4.493496097639494702e-02
4.575659133460913131e-02,-1.422674001247854238e-02,6.094166902546288567e-02
4.675377286283844552e-02,-4.168006966046933909e-02,3.830126181769525490e-02
-4.726794988049036472e-02,3.401881015132895286e-02,6.818497839464091048e-02
4.367286806804394905e-02,7.128040417013332963e-02,3.712374664802353414e-03
-7.443570707141106135e-03,-7.516003559749608910e-03,6.916082771304904453e-02
-7.442727256435991041e-03,-4.563739570952283359e-02,3.069533411867575792e-02
5.975757586091892670e-02,2.399355365311734573e-02,1.046010529740367401e-01
-1.885718720612816063e-02,5.562501777420804372e-02,4.073613320317226449e-02
-7.675156864794001332e-02,-2.335909816887956746e-03,5.554227256083215519e-02
-6.125313043170896830e-03,-2.641143326706149597e-02,-5.705803424355579412e-02
-3.131631880615785152e-02,-7.834306164479402923e-02,-1.650296142078986825e-02
4.134035716655175968e-02,-9.787094761110566588e-02,1.133698925626020447e-02
2.078293436202277925e-02,5.503701262842666808e-02,4.451851288874668355e-02
2.956246511679005290e-02,6.493166519413404517e-03,-2.641319157883907642e-02
-6.751675011466100156e-03,-9.568199919387336549e-03,3.156776748664836402e-02
-2.799688661846086793e-02,-5.687561568128108452e-02,5.040534696057361042e-02
7.742491808194613447e-03,-3.200827574786451347e-03,-1.340490137412840566e-02
-1.447088246361895487e-02,-1.596583407575108415e-02,-2.209954020054877635e-02
-1.268146221887407610e-02,-4.600777370170199693e-02,2.719021626734259914e-02
2.731852544487987575e-02,3.039455175473455492e-02,-3.919773900571137809e-02
4.092334258680717374e-02,-4.588273381029898262e-02,2.204917340658456293e-02
1.899175949519588819e-02,6.153174230684783745e-03,8.717368887610123240e-02
4.568093449800088302e-02,-3.420787421550705587e-02,-2.347289881984100657e-02
3.751432196371163458e-02,-5.850393074927107834e-02,-2.334580581197632024e-02
8.086718538947941515e-02,6.292193528897899613e-04,5.369409607069468293e-02
-6.963434325109959036e-03,-1.549096686924180538e-02,-5.527796402245487017e-02
1.420048992729016323e-02,-6.208253662590283023e-02,-9.294622411445829444e-03
1.834651105644222527e-02,-6.225621605045253675e-04,7.822753927345854619e-02
-8.831614031901174194e-03,4.188324902459463622e-02,-5.609048953829306322e-02
2.858818745456719393e-02,-6.683496333110801324e-02,2.147636997370199960e-02
-7.257935353855538702e-03,3.484161241307765638e-02,-8.156898507388021802e-02
2.179421303928495614e-03,2.289479069965735109e-03,1.380245153635453227e-02
-7.009401504377915648e-02,5.937275368968644024e-02,2.819206088893966289e-02
-4.083922145273803650e-02,4.996433582534002410e-02,9.971571543353641848e-03
1.870052345879898506e-02,6.381048679652742694e-02,5.827822925212196650e-03
3.757146677955360958e-03,1.858210417530127556e-02,2.604495254763305664e-02
1.910174318217914072e-02,-4.299864251227346335e-02,2.282489754574651766e-02
3.122131513537527644e-02,-5.575546493012079052e-02,-7.289028589323408303e-02
-2.106858011791431021e-02,8.983696858525982293e-03,-1.788547388117194556e-03
3.525345988137370146e-03,-3.749582106210908039e-02,3.163331432044777253e-03
8.696480172500315603e-03,2.784996226223317509e-02,-7.551817511553826807e-03
9.065575128843659028e-03,-3.947527973841685051e-02,-2.466030886242660813e-02
-2.314564692445023053e-02,-6.048013319190596870e-02,4.336415652516677904e-02
-4.656854379359307017e-02,4.470081246262268271e-02,2.310889421908088760e-03
-1.775036454355223905e-02,-3.432641849738172352e-02,-5.698963470730573043e-03
2.020578199616020199e-02,6.083391524589620153e-02,4.933005098414910972e-02
7.127336237502955585e-02,-3.072974905433778839e-02,5.396307526534915855e-03
-6.079173377249914856e-02,-6.633526528824147672e-02,-5.189420235739215098e-02
5.915827461835730661e-02,-2.979138577375427602e-02,2.148418796610038380e-03
-2.322574790479588550e-02,-1.054769812893678778e-02,2.676300942586667259e-02
-3.696425498158022876e-02,9.950888318340501276e-03,7.003847834279587625e-02
6.952064490779177874e-02,-6.086668597054287200e-02,-2.947778479775663846e-02
6.101614692192119591e-03,-5.440109502213612280e-02,-3.486725620492827499e-02
3.223004069267975270e-03,3.389120021384120843e-03,8.669854678423950106e-03
-1.069062527428082769e-02,8.886278768327673244e-03,-5.441960126529366698e-02
-2.568251160241871722e-02,-4.049195573476110227e-02,5.808496073866320497e-02
7.447247423664743460e-02,5.379550547125041410e-02,-2.229759689771707715e-02
2.977833635278094235e-02,3.211707011539240847e-02,1.339423657706427517e-02
-7.622269198505916658e-03,8.757324020011485882e-03,3.757772001483451318e-03
4.613280898897745980e-02,-6.199111261419102932e-04,-5.497478870165864451e-02
-1.350597921387064818e-02,3.603507798412110968e-02,-1.765082158020611636e-02
-2.956053078339997489e-02,7.193063839334697118e-02,1.394491856341566714e-02
2.536458294680118963e-02,-4.444996993900205556e-02,1.091116447359146216e-02
4.554095177582784260e-02,-3.475089531168954610e-02,-2.589659310745096726e-02
6.412272038916180805e-02,4.397987726346459791e-02,1.370929661341099837e-02
-3.284985125410582602e-02,1.065401587362015678e-01,-2.744006044843185291e-02
2.204186676711781742e-02,4.460055191589031715e-02,-6.001915379015199115e-02
-1.496979096302488398e-02,2.898521328992426441e-02,8.255896027072888443e-02
-5.932007489281079793e-02,-1.393307125135317612e-02,-4.666822707928446751e-02
8.597995821358303536e-02,-6.367379974452155519e-03,9.802285212693246958e-05
-4.668445762652169428e-02,-3.739342304912404019e-02,-1.916202309355648616e-03
4.420933249097031004e-02,9.538187819811217230e-03,-6.251799602785475252e-02
-6.389360511608535576e-02,6.450105866322182468e-02,-7.315515284655900452e-02
1.089386029694226939e-02,5.658787375958036076e-02,-2.538759363212409956e-02
1.385244627716020714e-02,-7.531360797205320645e-02,4.428034565541429796e-02
5.192236879289777521e-03,3.869653345154621532e-02,-7.724338179552003858e-02
4.585137719617273303e-03,-4.216927125772241408e-02,1.085362124546972867e-02
9.846140746194671778e-03,3.257057786163835428e-02,-1.992975234061427833e-02
6.323177159387949157e-03,4.020176268877195119e-02,7.298196098596079762e-02
-4.036810824533028710e-03,3.330761721747757531e-02,9.170182193966998352e-02
-6.711673779982961496e-02,6.009349005854512822e-03,-1.281269673529242389e-03
-3.142851920637691060e-02,-4.563802972931515350e-02,-6.923362217471877578e-02
-2.771634746321503806e-02,7.232712838105699073e-03,6.420712482083907810e-03
-6.490906583792738216e-02,5.951171555531919316e-02,-7.112575772889768999e-02
-9.984966468587411215e-02,7.116104018192823122e-02,6.926792048594895834e-02
2.012317693987755729e-02,-2.678736909836098787e-02,6.959036894019105315e-03
3.813373168057229701e-02,1.526808501250492660e-02,3.994617354914385687e-02
-6.956005320380388365e-03,-4.627322301712501196e-02,9.516244856820101072e-02
-5.227255405153166667e-02,-6.313864207609128087e-02,-1.608427006413331098e-02
-1.879810014874329707e-02,7.967226832211437779e-03,8.222828285304852047e-02
6.336971294739303373e-02,5.821987299128389632e-04,-6.762793350539249293e-02
-4.120431438503036059e-02,1.581562927006728569e-02,3.065830650254346146e-02
5.341388791241546107e-03,-4.540353121324602198e-02,6.389373330485553261e-03
-7.033146872283746638e-03,1.524305463197937575e-02,5.945508308765926064e-02
3.458617048163182411e-02,6.781787468582187173e-02,-2.989172785996518228e-02
7.531368933523098497e-02,-1.561611431703803787e-01,4.136780500993037478e-03
3.298770569481604409e-02,-5.669422909740041462e-03,-8.220889566964560691e-02
5.620657258751434598e-02,7.286422145056997528e-03,-3.380348516981931950e-02
4.727930935646035282e-02,7.923767937407771855e-02,-2.834318550907786657e-02
-1.621952765674267161e-02,3.927077560935209044e-02,6.387452023858516958e-02
-3.772996918792938248e-02,-5.714838208190462995e-03,-9.422048569153815278e-02
4.115246077856406226e-02,6.132525434546231419e-02,2.684436189184230548e-02
1.881609221463741849e-02,5.463610839702761485e-02,1.573840419025976031e-02
4.197695934515538463e-02,-5.619422445578498015e-02,-9.071029815315569816e-03
5.026748612072363259e-02,-1.390739526180100744e-02,-1.559313738668574763e-02
-2.869540320464865346e-02,-5.847343304689021047e-03,-2.819060307881717312e-02
-2.783384040048928268e-02,-2.769178073363993964e-02,-2.571651401129714659e-02
-7.237654707002369459e-02,-4.998688285345928572e-02,2.120432923985962506e-04
4.482297583129513791e-02,-2.394003067121052916e-02,-5.953226699489694296e-02
3.444297461688137357e-02,3.904969198780715300e-02,3.092761227924207146e-03
-3.806515081121334548e-02,1.292102976140205393e-03,4.170348709564000722e-02
1.763420905896819282e-02,7.843249404975217998e-02,7.051744225750269934e-02
6.983756819067185595e-02,-7.795656477636563053e-02,-1.253627224249757345e-02
3.641957279634727013e-02,3.660743013478329894e-02,-4.484633628059976618e-02
2.519677579584535254e-02,-1.768723223402330095e-03,2.418802894279043023e-03
9.795144260405225234e-02,-4.200302168671941200e-02,3.250624310924763588e-02
-9.602029528664467878e-03,4.483907328201434256e-02,4.674323856303031280e-03
1.696241600305533129e-02,-2.289697670808864272e-02,2.199594642299047137e-02
-8.411133468212074471e-03,-3.499529030804823890e-03,-8.342369746902370334e-03
1.096177113476205951e-02,-2.841191164154513449e-02,7.320722760889186069e-04
-5.518989624839266452e-03,-1.188272005999916649e-02,2.772487863918494944e-02
-2.707614271214565244e-02,-1.991022312266770705e-02,7.494822104037274224e-02
-1.219507428496209925e-02,-2.490993064501284548e-02,-3.295664502514205479e-02
1.041660408583806353e-02,-1.215870382624072328e-02,6.774319572173556625e-02
-2.349557659654228324e-03,1.844248997820161634e-02,-6.673371159268711925e-03
1.474644402516584601e-02,7.499282536418561129e-02,-5.880276911113787100e-04
2.105827485787249362e-02,1.152483196332124669e-02,4.637347956509959429e-02
6.880418712354258171e-02,-3.271338925926880331e-02,4.635835757547936099e-04
1.761191597939451570e-02,-5.540687980916175065e-02,9.115888204055528493e-03
-2.881682515350571586e-02,-3.691193805975460235e-02,-3.248363532943119442e-02
-3.299098099061871514e-02,-4.832372913333828068e-02,3.406055694653749993e-02
4.600966022067156519e-02,9.215624701289362036e-03,5.196702173079717491e-02
3.918499701136728824e-02,5.751373977547563632e-02,-4.471301976307060638e-02
4.376702085247149293e-02,-2.261329517010399193e-02,-1.061057988669293350e-01
3.375511514500198484e-02,1.408182258985816830e-02,1.630003742594412705e-02
-2.879933698634071920e-02,1.127027596664827679e-02,-1.251108199341946503e-02
5.647568485818393880e-02,-3.877223214155187808e-02,-3.275839229832938626e-02
-7.210611999680403839e-02,5.153693321593509624e-02,5.051928198965169314e-02
2.716265773878176124e-02,-3.433489415815221737e-03,-5.832486845278026834e-03
5.672239748539900650e-02,-5.947885248451806328e-02,-8.423713066866778121e-02
-5.478201992077275789e-02,4.519318675540254238e-02,-6.528826259829742518e-02
-3.617044115041002234e-02,-9.782800714453025737e-02,-3.020389448157001500e-02
-9.454632235911175631e-02,1.774131122919717562e-03,4.134876646836002645e-02
-1.300414779968052034e-02,-1.757462973158026992e-02,-6.465951888388457580e-02
4.305752028910451307e-02,-6.587444852865623202e-02,-6.218663455558274405e-03
1.675570572603101230e-02,-3.320877404019569740e-02,-8.295645064138473801e-02
-6.123057199998278854e-02,-6.081176124055743398e-02,6.200619025396153505e-02
-4.737489464155739821e-02,-8.181974951995742498e-03,6.819911123568840605e-02
2.028008648176039819e-02,4.213812239657493269e-02,-2.834681113516395942e-02
2.677455690993733525e-02,4.027497343334333207e-02,-5.371642011815795127e-03
1.076631369915437286e-02,4.097813120985657753e-03,-3.219638824379366521e-02
-6.271227965822881618e-03,4.650215623631193118e-02,-2.696451927104800625e-02
-1.925211700231627479e-02,3.707878544368400225e-02,5.564993859807660509e-02
8.329417967913937959e-02,3.346517681847227532e-02,2.103228133923491436e-02
1.301714897498170223e-03,3.314181553331305846e-02,1.091208979592974034e-02
2.883565420913941635e-02,-4.492925899813665636e-02,1.844451197851703153e-02
3.690741248486305998e-02,2.013328006474519524e-02,-5.186282498781742863e-03
1.850172319163061532e-02,1.459153364849788068e-02,7.288294462767398903e-03
3.225120901907496673e-02,2.770572973304390174e-02,-3.146879999965945807e-02
1.072257384695517457e-01,-4.471040919488451088e-02,4.116998695272869324e-02
1.654862601207582329e-02,1.183852691636158583e-02,3.635086102656801682e-02
2.930448054838248953e-02,7.322074979508396732e-03,-2.668095449917209580e-02
-3.639646015632861525e-02,5.507440794715215415e-02,1.076876968376486166e-02
2.620861708834187030e-03,-1.341716082346542695e-02,2.857836823204954607e-02
5.896406070375282554e-02,-1.982157719965255832e-03,-1.548410391737863046e-02
1.758270219641394280e-02,-6.030836838448404985e-02,8.853477814229080214e-03
-4.260829048356286342e-02,-2.110483513138415937e-02,6.717965678589063461e-02
-6.265874697789561645e-03,-3.222818155848087814e-04,3.352763442611208372e-02
-3.872147398941437613e-02,-7.050233300348202059e-02,1.482442990279046746e-03
4.626665198208106122e-02,-1.668860447512286044e-02,-5.516271368932550850e-02
-2.698026462439427967e-02,3.457677859315013281e-04,1.648542678816410437e-02
-3.891525641577726208e-02,-5.229761619779639548e-02,1.541998204296626644e-02
2.086702493674146876e-03,1.623521955349697260e-02,1.853486071446096978e-03
5.334108855952385958e-02,-3.326771786710634726e-02,-3.773548414228628661e-02
-3.738658249624434576e-02,-1.163986929395779413e-01,-7.591305601910956422e-03
-5.232840900025285957e-02,-4.504097590753385755e-02,2.466657778965195350e-02
8.938981229726324085e-02,-5.071863761821314431e-02,-1.436168496125415917e-02
-8.726348361306162163e-03,-6.430209726050926944e-02,-1.317129553271622310e-02
5.029763866106840703e-02,2.463586075361012123e-02,1.726647410860691900e-02
-3.893965484984771713e-02,1.924194181646572688e-02,4.443272925141011215e-02
3.086813095059569648e-02,-2.186690441700535684e-02,8.097027077319959160e-03
-4.301083731216353429e-02,1.855642014072451332e-03,-7.550405418715512573e-02
3.274653944755611182e-03,3.409058954862510121e-02,-8.840876823647059526e-03
-5.282279433454788176e-02,1.512364177023738966e-02,6.241618820329349060e-02
9.703633083346577606e-03,-2.911460249926729749e-02,-6.039214240205573875e-02
5.176307415555592151e-02,3.337917633743043427e-02,-3.536243808530668137e-02
3.619614193042830497e-02,-8.326852692057434835e-02,5.521284964989192287e-03
7.506866039234536686e-03,4.468104057813283847e-02,-6.093468292523407381e-02
-4.158322981870654633e-02,-4.842660420264977006e-02,2.773635411499333556e-02
5.800764358301354479e-02,-7.809409067968887952e-02,6.841268149898303841e-02
-7.654381506420896569e-03,8.720530798026648878e-02,-3.700301184951283739e-02
-2.915078245209030972e-02,2.259358865167494443e-02,1.412314079581505032e-02
-8.759128963802804632e-03,1.179616130465748619e-02,-2.481056792671955044e-02
-1.889854638198340542e-02,-2.182086412499460726e-02,-4.193831745877917710e-02
2.660164542977193000e-02,5.038130058246318571e-02,-4.790027563901692181e-02
-4.632624556735214644e-02,-1.520470624468070117e-02,7.057867418584967689e-02
3.118028951846966382e-03,4.519410246375755308e-02,2.364877235785301478e-03
-1.661489074606777375e-02,6.144828033550691487e-03,-3.225636775211095097e-02
7.977783993450310307e-03,5.452926760280329879e-04,-1.524365455877342785e-03
8.112141288954834162e-02,-4.360401999763411501e-02,-2.569354495669835727e-03
-1.849520576112425804e-02,-2.233701344804070454e-02,8.271864482111625227e-03
7.848748916266658215e-02,-6.996895415720114954e-03,6.632602358396150199e-02
2.779641083767743145e-02,-3.615807836773990425e-02,-4.006106032663266092e-02
3.465033385950574280e-02,-1.363575035098411187e-02,-3.037971666813096480e-02
5.929381492965039163e-02,-1.901597528974895840e-02,9.172940839785872005e-03
-8.671136988651670374e-03,5.224376985048612143e-02,-1.870764482398760628e-02
1.073540824146169449e-02,-5.451445192294691183e-02,-2.510794313530100366e-02
-2.244652719604552440e-02,-8.081376607877330254e-02,9.209251284397064171e-04
-3.930469715674679565e-02,2.504910201492110966e-02,-1.982667244671416917e-02
-3.254677554795333549e-02,3.299497728400662550e-02,2.382990601733598821e-02
5.423222740183118035e-02,-7.866471441086267391e-02,4.598158292381418488e-02
5.122036349535391900e-03,-5.750848184486231918e-02,-1.312123509152044072e-02
2.231916080674650402e-02,-3.535428021187365238e-02,-2.264998082191990031e-02
5.905777799503497336e-03,2.763476035750814155e-03,-2.351134388884928983e-03
-1.665151904094119145e-02,-3.808605343569493318e-02,4.194105799926403644e-02
-1.680520860665993960e-02,-3.800622210331138645e-02,4.338778327515716016e-02
-3.772293714642942913e-02,5.803197221733932820e-02,3.557167320289199991e-02
3.138738343836104672e-02,-4.527419859423378184e-02,-1.377937416742944753e-02
-1.036953202638195709e-01,-3.733355422050133043e-02,-4.784085218247770277e-02
8.184627977604481616e-03,7.817508512172904878e-02,4.550694467548152197e-03
-1.132391459112523091e-01,-1.010178297521979462e-01,6.454289858517024692e-02
4.687807459384352865e-02,3.434797732266058751e-02,2.999607476932099684e-02
3.490069622615889905e-02,2.961010021740236378e-02,-8.244488232062653285e-03
4.565232049188908126e-02,-4.081143833843553850e-03,-3.340141839898254361e-02
9.401690695389378766e-03,-3.449542449104175609e-03,5.171148690066765252e-02
5.493653814580383432e-02,-2.661704389758049599e-03,-3.583580993334491843e-02
3.497179483180821308e-02,-2.721339552188971334e-02,1.217662341590452363e-02
-4.469755103354793729e-02,-1.049411094226373672e-02,-2.995825406839060928e-02
6.315432173042595174e-03,-5.323424784990886394e-02,-1.487465785599779468e-02
-1.193104225145002854e-02,3.536142267659591470e-02,-5.882768658435181403e-03
-1.712595104479434915e-02,5.904320178127750451e-02,-4.472939178064746363e-02
-4.225945445287060398e-02,-3.917530925877563824e-02,2.261096916911949778e-02
-7.695784875698712113e-02,-2.138394370630833374e-02,2.474354268784817457e-02
2.716723348190808185e-02,-5.613053388231308005e-02,-3.030971609461793198e-02
3.410451439070192464e-02,-3.022836716342499827e-02,3.360210303670552873e-02
-2.498127512964018124e-02,-3.543710169947072303e-03,3.460949851389707316e-02
9.340997562837372384e-03,3.118370460595903254e-02,-1.414488197285606111e-02
4.609477060379617817e-03,8.579138628800149144e-03,3.291977960027584610e-02
-9.711797231422477847e-03,-2.162230010295892665e-02,6.682816752843325284e-03
-6.656105586590585835e-03,-6.752428674920708807e-02,4.557689521018173234e-02
7.662062348853481558e-03,-7.783126613424860840e-02,1.614202350892602646e-03
2.298673667191779985e-02,6.664013546695710111e-02,1.672396383179771198e-02
4.913368959953183512e-02,-9.025673525997077173e-02,-4.388404899019154870e-02
-2.336010687068041519e-02,4.358253091643205651e-02,-6.189733979409865749e-02
