accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.453171851901961581e-03,5.335264571329727257e-02,-9.795258761185083429e+00
4.574103195381250720e-04,5.370445235935627365e-02,-9.800492145462618154e+00
8.359547766591458873e-03,4.716483136770282386e-02,-9.803097240633075415e+00
-4.495321616398066308e-03,4.777146705347738026e-02,-9.785325866868179290e+00
3.962357426410544579e-03,4.272119978579960037e-02,-9.794702943759263647e+00
-8.835489140096481481e-03,2.916480142027345554e-02,-9.787572966467337210e+00
-7.258616694162679231e-04,2.988372824161042093e-02,-9.793434915635945259e+00
-2.372217189322592575e-03,3.500357074149002684e-02,-9.789030764820511266e+00
2.405981685981843936e-04,2.783749801675606747e-02,-9.798272460671551443e+00
-6.751974520928337572e-04,2.124222555915494456e-02,-9.790259158380447246e+00
-9.316396346302033716e-04,2.305382127087713534e-02,-9.797497350163745011e+00
-3.933523115964076416e-03,1.519637350787600601e-02,-9.802030744622006964e+00
4.145493753916863278e-04,2.207395234650411445e-02,-9.793189436332985665e+00
4.061390769127309376e-03,6.698183768866456528e-03,-9.796569932753579124e+00
5.286146503662199000e-03,1.292261882260224877e-02,-9.799027113718084436e+00
3.035499132759851386e-03,1.417226922208316905e-02,-9.795657149376227224e+00
3.978360888860223502e-03,4.509831679144172926e-03,-9.788996719295507631e+00
5.662449433939357058e-04,1.695116266796220170e-02,-9.791537164073426780e+00
-6.941840422074711456e-03,4.124989629765754215e-03,-9.794984763655920190e+00
-5.535629779461920816e-04,1.470337831813939289e-02,-9.800399902705930089e+00
9.937690329389840382e-04,8.527221351626123810e-03,-9.800741003410054830e+00
4.185877253145396529e-04,1.400399073507369030e-02,-9.792754968897050105e+00
1.351026930655307989e-03,1.657299286018340187e-03,-9.788471271755465608e+00
1.064154896599441870e-04,-1.012940521730927058e-02,-9.792103311740373073e+00
-6.363660845163605050e-03,-3.321357055143010426e-03,-9.800668512085493944e+00
-2.823215292766230976e-03,4.168665586621073116e-03,-9.791735841326854484e+00
2.228204047941207983e-03,8.674067525884881363e-03,-9.789207467715606015e+00
-2.227454520839663738e-03,1.021820649215406281e-02,-9.800419576817194667e+00
-2.249351457076116396e-04,4.914051853425957517e-03,-9.786328218961998004e+00
-1.198897143551036319e-02,-4.325048291285890113e-03,-9.794065623768283047e+00
-2.988160623271451932e-03,2.005524451868114389e-03,-9.792251533582042811e+00
-6.937177224182789620e-03,-2.198557785394335794e-03,-9.786495725956271485e+00
8.419886101708908346e-03,1.641452186077979689e-03,-9.789078940250604433e+00
-1.478417479701013386e-03,-6.606272507988675703e-04,-9.791551659534151852e+00
2.666540070522590601e-03,-7.961191564840663232e-03,-9.801513569698617090e+00
4.826752436097063968e-03,-1.288509906850211859e-03,-9.797587162924935811e+00
8.983480202833146397e-03,-2.555673917072787994e-03,-9.799520373604549306e+00
-5.579860718486896569e-04,-5.873922924375747558e-04,-9.796559588911099681e+00
3.352634624127145101e-03,3.163731941706064612e-03,-9.796435075659505998e+00
2.870569529659816339e-03,5.756729990670039852e-04,-9.796209503518971573e+00
-2.772422913237086728e-03,4.918545773426156315e-03,-9.795075715076915657e+00
5.610889795424018299e-03,-1.696688355854148464e-03,-9.795027441706663396e+00
4.719626472411622177e-03,-4.908480630914406444e-03,-9.796907176097096936e+00
3.464435289741460509e-03,1.485142195337202375e-02,-9.794462756715615726e+00
2.822072041792962008e-03,6.498698042908813456e-03,-9.795973882243460551e+00
-2.140744187357430765e-03,5.260562561085349934e-04,-9.796436931726285380e+00
-7.714693455005129609e-04,2.470994454147605601e-03,-9.794397149800495583e+00
6.933864722487501769e-03,-2.223569153080246722e-03,-9.797838650288909434e+00
-1.051226146602962782e-03,-6.086563116607721438e-03,-9.793971696841921926e+00
-2.485743000174389043e-03,-1.996397932634667426e-03,-9.800798317712756003e+00
4.986670854044149108e-03,-3.325994479518521330e-03,-9.801455562807653621e+00
5.145511717894989297e-03,-5.788808149205444328e-03,-9.792812454406362832e+00
2.920948719472244836e-03,7.965339352305070633e-03,-9.797390974943722242e+00
2.252792376262608299e-03,-6.050928999785849284e-03,-9.786463880221472067e+00
-3.469610317515764257e-03,3.124572695996107041e-03,-9.792516577625292484e+00
3.260411414243785059e-03,1.292563492607983313e-03,-9.797897142265844295e+00
-3.806052345122388006e-03,2.110461530610650577e-03,-9.797136440787562961e+00
-7.233597349211226372e-03,1.637999422702401085e-03,-9.795704370937476924e+00
-1.967446183745637060e-03,-4.839266330227616790e-04,-9.793504059289348973e+00
-5.676671825617742896e-03,-4.414074957975521428e-03,-9.795801138559134813e+00
-2.431520473952894241e-03,9.454963197303826745e-04,-9.798844229503099967e+00
7.672625150636745023e-03,-1.190794993704582735e-02,-9.790773083565406765e+00
3.374732176919360751e-03,-4.957700852484684187e-03,-9.788465979408931261e+00
2.714268298215600584e-04,-4.776443636150988666e-03,-9.800576690633535648e+00
3.074566661135208143e-03,-1.505828898130705078e-03,-9.791173661434081410e+00
4.137852873545034074e-03,1.630725955723259834e-03,-9.797945867542555476e+00
4.711131914213346865e-03,1.717515012323880168e-03,-9.799455167223817043e+00
8.085378050967483975e-04,-4.287731164888447001e-03,-9.795771059532222935e+00
-6.208022619348626311e-04,-7.645912207336185915e-03,-9.806964900028377841e+00
-2.179806877954525331e-03,4.278486455120175669e-03,-9.782029341714192583e+00
-6.560049457306820105e-03,5.261351762418270059e-03,-9.792585078547238808e+00
3.904610919617018043e-04,7.446298331489677354e-03,-9.798510190581160018e+00
-5.192241270454133265e-03,-3.936760214992116209e-03,-9.794164181371913358e+00
2.860407309403659951e-03,-5.338208819924044127e-03,-9.791391902891122712e+00
1.001663990125373736e-02,-1.496079838262724193e-03,-9.797434194200274504e+00
3.587670908263131640e-03,-1.602162761987252016e-03,-9.792892607957384143e+00
5.030913412763831499e-03,-4.332480751054527263e-03,-9.786692668814277241e+00
2.296220577713669730e-03,6.541720136595211704e-04,-9.791410744104238617e+00
8.975528765210278800e-03,1.153834463536009165e-02,-9.786812738068819684e+00
-6.279125606960570330e-03,-8.592795007749444176e-04,-9.800384751446344467e+00
6.664495296381869882e-03,-5.294099209700437597e-03,-9.797096523445176786e+00
-2.227269005009996632e-04,-8.746409500647457647e-03,-9.793127906798996918e+00
1.113575617610914302e-02,7.287939767013942166e-03,-9.793320130349760788e+00
1.761004045906707297e-03,-5.822248428190438321e-03,-9.795807134731889576e+00
6.651780771196476837e-03,1.043951217635685769e-02,-9.803603984027610352e+00
3.116278087083250003e-03,-4.559185290672630383e-03,-9.796602939112366570e+00
-9.084795228709897918e-03,2.008384122506023332e-03,-9.789708608042939630e+00
-2.090322711073400175e-03,3.525626128688300488e-03,-9.792854185503777842e+00
-6.486385200625210783e-03,-7.250654625390580942e-03,-9.795261123506987744e+00
5.512149728195370364e-03,-8.136058331083103473e-03,-9.788470921490903365e+00
-3.031017343894942470e-03,-4.508759398171384089e-03,-9.794506466914278064e+00
7.292939719331001033e-03,-8.333089651250976879e-03,-9.796162045143640640e+00
7.180871916976706501e-03,-4.277011519292892375e-03,-9.798189984951992670e+00
-9.672137194252345901e-03,-4.437952015676061360e-03,-9.788868730714483490e+00
7.141002151205330835e-03,2.941501106625819296e-03,-9.795737557387539596e+00
6.226071373110632357e-03,-3.735003063585423579e-03,-9.788592596995512096e+00
4.339572049900142269e-04,-2.766641157069754144e-03,-9.785452511966170164e+00
7.527389841732844665e-03,-4.781096146493283411e-04,-9.797844997671184331e+00
3.054707787188489128e-03,1.792034036786607689e-03,-9.786543215705593823e+00
-2.390345580682379668e-03,8.482904416699481439e-04,-9.799239848330548952e+00
2.609905307183091067e-03,4.542468550677360509e-03,-9.800267843604398621e+00
7.474852001939085323e-04,1.488796019262315831e-03,-9.790344748023747101e+00
1.643137554509439043e-03,-2.599564011643443542e-03,-9.798360951404911035e+00
1.777195419251627198e-03,1.102108786324376569e-04,-9.800742990812079114e+00
8.985842841525501371e-04,-8.799121507693073371e-03,-9.781846511813814260e+00
3.357634859171623569e-03,-1.372671028149489037e-03,-9.796610103711174133e+00
-6.235207873593442800e-03,4.003566238124993751e-03,-9.798512422675482725e+00
-4.745590180002510344e-03,-2.303408622737870663e-03,-9.793548310107091481e+00
-1.236818856701643252e-02,-2.421061515814251081e-03,-9.794894895754136854e+00
-4.887083719282302521e-03,-1.084224509601301907e-02,-9.802030365065638406e+00
-1.608779134594027398e-03,2.009219197743613390e-04,-9.803620671737620640e+00
-4.105905884874337837e-03,-1.617076597043816573e-03,-9.806516615041815044e+00
4.053022297020202579e-03,-2.663200931507800698e-04,-9.797561223074209735e+00
-5.159612016580324839e-03,8.709538462958965610e-03,-9.791751933283354248e+00
-6.281610944869486443e-03,6.089632926934668115e-03,-9.794336567110473624e+00
1.140384881503762491e-03,2.559693571540701956e-03,-9.792391277079365963e+00
-3.351623947041618926e-03,-1.281214531415122461e-02,-9.795393121504448075e+00
4.946800576056632412e-03,1.353077538670146955e-03,-9.793297211402920865e+00
3.633615079407506374e-03,3.640341854689269508e-04,-9.788474553078801321e+00
2.428502651208701898e-03,-4.316249545472405393e-03,-9.791456461292352031e+00
2.348688530114460826e-03,-7.898852818377752327e-03,-9.789553311109537859e+00
-5.566684163544292387e-03,-5.501143731365236607e-03,-9.793477284009698636e+00
3.391011224413170103e-03,-4.643493168768053625e-03,-9.797175847697840112e+00
1.239233268976554225e-02,1.477227609025905022e-03,-9.796576993694779745e+00
6.818198051759382511e-04,1.623273989759582182e-03,-9.802158922993811530e+00
-3.490922251135731387e-04,7.199739599703945496e-03,-9.784417020896841066e+00
-8.515740414582471430e-05,1.129124917646452328e-03,-9.797544108021302378e+00
8.277963061775727924e-03,-3.295911070613914782e-03,-9.797774988119350326e+00
-5.052923547803634882e-03,-1.774983723246112899e-03,-9.794251167054936147e+00
3.396364955148327425e-03,-9.134044145807016651e-03,-9.799153261843192908e+00
2.317766617103658288e-03,9.619112372399605052e-03,-9.793251922265048037e+00
-3.809241992082136163e-03,-4.664431249161910854e-03,-9.791552060277169289e+00
-1.394481725364861207e-03,2.445146315991594040e-03,-9.794280198052019770e+00
-3.547384833844425579e-03,3.573621383825452674e-03,-9.803943734317654091e+00
3.621959650221899876e-03,-1.132746736895005012e-02,-9.798571918112646273e+00
-3.793681659711964013e-03,-1.877619768048487516e-04,-9.797138230777102663e+00
6.366767460854363091e-03,-1.626759757852569953e-04,-9.784731417810494492e+00
-1.273579315303760692e-03,1.062327978871496293e-03,-9.803836652406394236e+00
3.801986629789964791e-03,5.120902168661801632e-03,-9.798358873912393463e+00
-4.626025602770633509e-03,8.328164152562437823e-04,-9.789194041117685430e+00
-3.777654499299707563e-03,-2.695515469241337950e-03,-9.791474569487265356e+00
-2.716921635161009038e-03,-5.410615471860185169e-03,-9.786466231682993566e+00
-4.061917731690302923e-03,-6.261973872588087395e-03,-9.795712940904774513e+00
6.883105646458063769e-04,-2.731894734128100660e-03,-9.792859250041825447e+00
-3.607094504825225601e-04,-2.838705781596362679e-03,-9.797653490935832821e+00
4.636218922997866615e-03,-3.390604174636975641e-03,-9.793112019525761269e+00
3.967341721740127829e-03,-8.967524895174539250e-04,-9.795723030152746702e+00
4.442930813499447809e-03,-3.767128554456734228e-03,-9.804025275505829029e+00
5.142896272581860828e-03,6.701638316261206672e-03,-9.790808028171587907e+00
8.181055981554682596e-03,7.384307419783026809e-04,-9.796885177205966855e+00
1.136533533624236930e-03,6.616391970921334763e-03,-9.793392184447217375e+00
-5.777269984482978453e-03,-8.802820085640017476e-04,-9.792035056690911787e+00
-1.401754153786538039e-03,9.713201254651792141e-03,-9.790239028710431057e+00
2.965108814824349206e-03,9.342774702968119349e-03,-9.800297015320296623e+00
-1.362172342627668460e-02,-3.568671161232202325e-03,-9.797315294944864306e+00
-2.761340813732887211e-03,2.398100494002191815e-03,-9.790997683966228493e+00
-3.575842503178024395e-04,-4.192026764661396440e-03,-9.795992302041060640e+00
4.002149625489066775e-03,-4.080745533025282971e-03,-9.785026179689904069e+00
4.312600850240780326e-03,8.461314771353730183e-03,-9.801889778218333404e+00
8.397268094978139336e-03,-8.488032891320905493e-03,-9.799540435335408972e+00
-1.158037280830545232e-03,-7.877698184245086888e-03,-9.791801639176529903e+00
-1.913762183360662866e-03,5.810295217140132307e-03,-9.795994641798010605e+00
-2.790106215093792700e-03,5.898104658523907647e-03,-9.797120701010726407e+00
4.703272448000016953e-03,7.753419656971319903e-04,-9.792531881140988048e+00
-4.187980357458260042e-03,3.547188707555287094e-03,-9.794871639575298161e+00
2.752762467528276254e-03,-5.004019962979402124e-03,-9.795059007940432494e+00
1.471776924733564406e-03,4.790406566542799310e-03,-9.786079616128315450e+00
9.810772080469886119e-04,4.292521949932447253e-04,-9.788423716983070122e+00
-7.519678151034212173e-03,-4.328091824005187924e-03,-9.786414063615458403e+00
-6.238981570641862970e-03,-3.401260231460216145e-03,-9.797196475254120074e+00
7.307559804219198110e-03,-6.249124539720516541e-03,-9.797187638565493017e+00
2.091674725333855008e-03,2.518601126378973779e-03,-9.800466027574275429e+00
-2.937610037956748209e-03,7.383337389807741223e-04,-9.792753848788539273e+00
1.741751631235890965e-03,8.607412764866468821e-03,-9.796694474476407066e+00
-1.108067733751831770e-03,-2.320880631537661568e-03,-9.791696092015319763e+00
3.783911038546138982e-03,-2.501483933480021238e-03,-9.787314056306112064e+00
-8.683009871631659424e-03,2.565447278930326099e-03,-9.800539017872452519e+00
-4.767215652715647151e-03,1.827768216274007615e-03,-9.799878373525771735e+00
2.584647541048309266e-03,-1.287244462190090602e-02,-9.788835823406605741e+00
6.666820838894654648e-03,-1.141413993796934825e-02,-9.786235275319587146e+00
1.310744621833067215e-03,4.275763135847519131e-03,-9.789894640705201212e+00
-7.333919969391319545e-04,3.496734952258739350e-03,-9.797931076339192913e+00
-1.268897719231428141e-02,-9.298511555006867477e-03,-9.795572206003454241e+00
4.663432537415052037e-03,-2.009879312557536282e-03,-9.796911920402417095e+00
-7.616441490087244061e-03,-2.799044790491637957e-03,-9.802345390345719167e+00
4.737247046356854972e-03,-7.368010692068253757e-03,-9.789992442475263346e+00
-9.226211721551523179e-03,-8.971624368034086805e-03,-9.802202364526339196e+00
-2.983698847353641152e-04,-4.475444912047513331e-03,-9.794596872191569048e+00
5.858230986454165474e-05,-6.709923214298994798e-03,-9.793654770620877414e+00
-8.748271701730510027e-04,7.625875611502984375e-03,-9.796561893298880719e+00
-3.093935374680701744e-03,4.274323025102994347e-03,-9.790535536336404832e+00
-1.097642783650924943e-02,-5.519370000819010663e-03,-9.795425800272365535e+00
6.936215386653981317e-03,-4.346404970838687112e-03,-9.789750725556068289e+00
3.558599409563017579e-03,-6.530487854706118131e-03,-9.785169309379407210e+00
-1.182407753230981483e-02,1.667007039544368295e-03,-9.794666161746564015e+00
9.740145433798844468e-03,-7.872656598532296653e-04,-9.800928542908289742e+00
1.756021407434418639e-03,-6.370898613621057451e-04,-9.789260701590265512e+00
-8.693796457594889227e-03,-5.579172691937669785e-03,-9.800310878152229677e+00
9.597303214826965849e-04,-7.074342105439508643e-03,-9.790868644037752588e+00
-6.358525800516260339e-03,4.999892358122740368e-03,-9.799959533422647695e+00
2.008082570355663749e-03,2.415506040471989682e-04,-9.789636312607221669e+00
-2.667122664266202876e-03,-2.266503014179363854e-03,-9.796496095728956632e+00
-3.712489243237569649e-03,-3.269839497466268778e-03,-9.793109537255411112e+00
7.752462087567957988e-03,-5.479645040566149400e-03,-9.792356492545257751e+00
4.175843852268635269e-03,-5.354418988361519909e-04,-9.796910978089920619e+00
5.107017708359516163e-04,-1.612478418478211590e-03,-9.794721023586051345e+00
5.133024804846979781e-03,4.386205067969589167e-04,-9.791453654942529283e+00
-2.795127910047176187e-03,5.362059661728694158e-03,-9.794160614426910882e+00
-9.302515978068417839e-06,-3.606870006173277035e-03,-9.801555713509150891e+00
1.970030292251291962e-03,2.765126788679031500e-03,-9.792275958203246589e+00
-2.480561458671279177e-04,4.764332580158059209e-03,-9.796222697807079882e+00
4.737410825248723691e-04,2.235502902960462800e-03,-9.791109586878560478e+00
-1.273264024872686022e-03,1.025928158558113640e-03,-9.797124110051546708e+00
1.218837334437300121e-02,-4.184161499791077057e-03,-9.796994516129940322e+00
-5.017115838296220577e-03,-3.114965565033635687e-03,-9.787299417142891755e+00
-3.334419417034946431e-03,-5.626717496673553677e-03,-9.790065786276723969e+00
8.358994339543167904e-04,-9.892154849887584145e-03,-9.797640644748591754e+00
1.440195020788921382e-03,-1.096201810427777611e-03,-9.781034798561188737e+00
-4.029647740771652269e-03,6.721929823746744179e-03,-9.805177667957222454e+00
6.539262804331538552e-03,-2.594546485477755311e-03,-9.792320917544447667e+00
3.695231466039879641e-03,-3.611174704113272876e-04,-9.801399838096468642e+00
-2.465311952685525065e-03,-5.021627898635500943e-03,-9.789542134867600609e+00
-5.422454983478131561e-03,-6.149931386755431474e-03,-9.793067072481555613e+00
-7.962201668774079866e-03,5.695979593957639468e-03,-9.794096897122891221e+00
-4.085900245105641461e-03,-8.698343908215340481e-03,-9.790365866694703101e+00
1.560992757198745957e-03,-3.576654881795262534e-03,-9.811040617368693262e+00
4.888122985661266101e-03,5.274504845154918443e-03,-9.792161708447544299e+00
4.859142395712909811e-03,3.366931676181139383e-05,-9.797212516532150417e+00
-9.493680634058481935e-03,-2.052331534808642804e-03,-9.787235785121657372e+00
-1.015507518200527495e-02,-4.620354984057674884e-03,-9.795340941594430362e+00
-9.010249023187805097e-04,8.311616112760253361e-03,-9.795752678491050247e+00
8.864937158666877847e-04,2.624576934487341667e-03,-9.786800314121540723e+00
4.007873265656742602e-03,-1.863823546120295382e-04,-9.795027176506867050e+00
-6.904849313102088540e-04,-3.841289464783005387e-03,-9.795958695293016660e+00
5.138074745116205135e-03,-2.397648540135754753e-03,-9.780639442875841638e+00
4.125921346080521288e-03,-2.702928626614985869e-03,-9.799042570660358109e+00
1.245661495168210592e-03,2.207770421293320500e-03,-9.794913057644642151e+00
4.339286348004518790e-03,1.702856651780696243e-03,-9.799437317095760491e+00
-2.752416712713716320e-03,-6.111387744991835392e-04,-9.794072667100268248e+00
7.281258236212800709e-03,-4.492099758779892482e-03,-9.794063543268073602e+00
9.891052636030003842e-03,-4.912040338432021452e-03,-9.788368832369267025e+00
-8.470057356675849899e-03,1.289747470625093959e-03,-9.802974577344880203e+00
-5.770616830904327227e-03,-2.108977575221241893e-03,-9.796671603938770900e+00
3.507017327552675707e-04,-5.322676123497098108e-03,-9.795534983008368002e+00
-5.497203003905694330e-03,-6.578246589566510462e-03,-9.793292103566592743e+00
-5.980335138457033579e-05,2.720130318659296940e-04,-9.793629602179134253e+00
-2.146974131889748533e-03,1.001257327361961078e-03,-9.798557581700782393e+00
1.452442635548178507e-03,6.743564177856761939e-03,-9.799354864885884808e+00
1.746612634705891828e-03,6.208729645792819031e-03,-9.803877724428117446e+00
-1.879450658193973457e-03,2.317378082602752909e-03,-9.789495467985434018e+00
-4.620920138473192697e-03,1.176726681610712000e-03,-9.789245242481083409e+00
8.234763981367921801e-03,-1.022597083394997377e-04,-9.798208080337388992e+00
-8.213852224739632071e-03,4.920793583577312037e-03,-9.797772905446693770e+00
8.547191576128530940e-04,-4.293002284920596637e-04,-9.791504975518778409e+00
-7.569194818876238962e-03,5.762531576539192029e-04,-9.788971089170230400e+00
-6.401037229370908598e-03,3.186289124331572083e-03,-9.791170434209059081e+00
-1.628229174545007055e-03,-8.836588177687806998e-04,-9.798218943374035206e+00
6.978197975902784150e-03,-2.860537541852226952e-03,-9.795332143775215883e+00
-4.347151085203781150e-03,-5.897008493821497173e-03,-9.806069888886561614e+00
7.640560008447414876e-03,-2.431741416586542023e-03,-9.789292288344864090e+00
-8.747315605317740024e-05,4.712017291506684011e-03,-9.786932261866846616e+00
-2.341450034923745773e-04,1.922813571962914744e-03,-9.791938057283493535e+00
-7.963225235018318166e-03,-3.624887366384473356e-03,-9.797779219327876987e+00
4.683087556401878404e-03,-3.831566584466928205e-03,-9.795533211172424259e+00
-1.098758131569253348e-03,-1.906762501067757595e-04,-9.798044355503007452e+00
