ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,3.056427000972973887e-02,-9.793949584945570663e+00
0.000000000000000000e+00,2.742987263360464195e-02,-9.793949558050750070e+00
0.000000000000000000e+00,2.460891499370418053e-02,-9.793949533898526738e+00
0.000000000000000000e+00,2.207005311640477044e-02,-9.793949512214503272e+00
0.000000000000000000e+00,1.978507742544541315e-02,-9.793949492751742980e+00
0.000000000000000000e+00,1.772859930219138069e-02,-9.793949475288032502e+00
0.000000000000000000e+00,1.587776898987156363e-02,-9.793949459623391363e+00
0.000000000000000000e+00,1.421202170739205642e-02,-9.793949445577851520e+00
0.000000000000000000e+00,1.271284915176843985e-02,-9.793949432989455417e+00
0.000000000000000000e+00,1.136359385031482545e-02,-9.793949421712447645e+00
0.000000000000000000e+00,1.014926407761395331e-02,-9.793949411615660239e+00
0.000000000000000000e+00,9.056367280790345031e-03,-9.793949402581043628e+00
0.000000000000000000e+00,8.072760162256109595e-03,-9.793949394502359240e+00
0.000000000000000000e+00,7.187513754182178055e-03,-9.793949387283994668e+00
0.000000000000000000e+00,6.390791985522406571e-03,-9.793949380839908514e+00
0.000000000000000000e+00,5.673742392335293441e-03,-9.793949375092658727e+00
0.000000000000000000e+00,5.028397757073503269e-03,-9.793949369972558827e+00
0.000000000000000000e+00,4.447587583944444256e-03,-9.793949365416876773e+00
0.000000000000000000e+00,3.924858426734794022e-03,-9.793949361369170603e+00
0.000000000000000000e+00,3.454402183852579942e-03,-9.793949357778636511e+00
0.000000000000000000e+00,3.030991563865022623e-03,-9.793949354599556401e+00
0.000000000000000000e+00,2.649922004482633750e-03,-9.793949351790779190e+00
0.000000000000000000e+00,2.306959399644877007e-03,-9.793949349315271391e+00
0.000000000000000000e+00,1.998293053897271139e-03,-9.793949347139704997e+00
0.000000000000000000e+00,1.720493341330789176e-03,-9.793949345234082671e+00
0.000000000000000000e+00,1.470473598627307366e-03,-9.793949343571412669e+00
0.000000000000000000e+00,1.245455828800517712e-03,-9.793949342127392654e+00
0.000000000000000000e+00,1.042939834562743888e-03,-9.793949340880162779e+00
0.000000000000000000e+00,8.606754383550783462e-04,-9.793949339810039234e+00
0.000000000000000000e+00,6.966374803745055324e-04,-9.793949338899313517e+00
0.000000000000000000e+00,5.490033167983131160e-04,-9.793949338132041049e+00
0.000000000000000000e+00,4.161325681860598264e-04,-9.793949337493881302e+00
0.000000000000000000e+00,2.965488930413491433e-04,-9.793949336971920161e+00
0.000000000000000000e+00,1.889235840174250986e-04,-9.793949336554538476e+00
0.000000000000000000e+00,9.206080450220696827e-05,-9.793949336231275282e+00
0.000000000000000000e+00,4.884301544823320754e-06,-9.793949335992721217e+00
0.000000000000000000e+00,-7.357455251051013253e-05,-9.793949335830406611e+00
0.000000000000000000e+00,-1.441875225539997662e-04,-9.793949335736703787e+00
0.000000000000000000e+00,-2.077391969868304096e-04,-9.793949335704754233e+00
0.000000000000000000e+00,-2.649357053700686663e-04,-9.793949335728381556e+00
0.000000000000000000e+00,-3.164125643086736477e-04,-9.793949335802025757e+00
0.000000000000000000e+00,-3.627417387471094674e-04,-9.793949335920693500e+00
0.000000000000000000e+00,-4.044379971353934643e-04,-9.793949336079869283e+00
0.000000000000000000e+00,-4.419646310785408641e-04,-9.793949336275513673e+00
0.000000000000000000e+00,-4.757386030210653915e-04,-9.793949336503972702e+00
0.000000000000000000e+00,-5.061351791630295778e-04,-9.793949336761968993e+00
0.000000000000000000e+00,-5.334920990844895222e-04,-9.793949337046544912e+00
0.000000000000000000e+00,-5.581133284074959143e-04,-9.793949337355048357e+00
0.000000000000000000e+00,-5.802724361918939686e-04,-9.793949337685081247e+00
0.000000000000000000e+00,-6.002156345915447572e-04,-9.793949338034494190e+00
0.000000000000000000e+00,-6.181645145449227684e-04,-9.793949338401345628e+00
0.000000000000000000e+00,-6.343185078966557568e-04,-9.793949338783892955e+00
0.000000000000000000e+00,-6.488571033069078127e-04,-9.793949339180569424e+00
0.000000000000000000e+00,-6.619418405698271595e-04,-9.793949339589957503e+00
0.000000000000000000e+00,-6.737181055001473717e-04,-9.793949340010792426e+00
0.000000000000000000e+00,-6.843167453311281134e-04,-9.793949340441923113e+00
0.000000000000000000e+00,-6.938555225727031581e-04,-9.793949340882319277e+00
0.000000000000000000e+00,-7.024404234838132598e-04,-9.793949341331062541e+00
0.000000000000000000e+00,-7.101668356975051515e-04,-9.793949341787309137e+00
0.000000000000000000e+00,-7.171206080835202962e-04,-9.793949342250314771e+00
0.000000000000000000e+00,-7.233790046246264338e-04,-9.793949342719400875e+00
0.000000000000000000e+00,-7.290115629053145951e-04,-9.793949343193959933e+00
0.000000000000000000e+00,-7.340808667516266536e-04,-9.793949343673446606e+00
0.000000000000000000e+00,-7.386432416070000135e-04,-9.793949344157363512e+00
0.000000000000000000e+00,-7.427493803705284905e-04,-9.793949344645271893e+00
0.000000000000000000e+00,-7.464449066513966164e-04,-9.793949345136770290e+00
0.000000000000000000e+00,-7.497708816978706104e-04,-9.793949345631499881e+00
0.000000000000000000e+00,-7.527642606333894955e-04,-9.793949346129139144e+00
0.000000000000000000e+00,-7.554583030690491079e-04,-9.793949346629396757e+00
0.000000000000000000e+00,-7.578829426548354615e-04,-9.793949347132008043e+00
0.000000000000000000e+00,-7.600651196757355569e-04,-9.793949347636745628e+00
0.000000000000000000e+00,-7.620290803882380634e-04,-9.793949348143385691e+00
0.000000000000000000e+00,-7.637966464231829566e-04,-9.793949348651743492e+00
0.000000000000000000e+00,-7.653874572483255426e-04,-9.793949349161648499e+00
0.000000000000000000e+00,-7.668191883846466050e-04,-9.793949349672946170e+00
0.000000000000000000e+00,-7.681077478010279926e-04,-9.793949350185490843e+00
0.000000000000000000e+00,-7.692674526694635645e-04,-9.793949350699165279e+00
0.000000000000000000e+00,-7.703111884447481732e-04,-9.793949351213855792e+00
0.000000000000000000e+00,-7.712505520361966115e-04,-9.793949351729455799e+00
0.000000000000000000e+00,-7.720959806621924965e-04,-9.793949352245878259e+00
0.000000000000000000e+00,-7.728568678192814304e-04,-9.793949352763041460e+00
0.000000000000000000e+00,-7.735416676543538806e-04,-9.793949353280870795e+00
0.000000000000000000e+00,-7.741579888996113221e-04,-9.793949353799296986e+00
0.000000000000000000e+00,-7.747126794140353316e-04,-9.793949354318263190e+00
0.000000000000000000e+00,-7.752119022707095776e-04,-9.793949354837712562e+00
0.000000000000000000e+00,-7.756612042354085051e-04,-9.793949355357600695e+00
0.000000000000000000e+00,-7.760655773973299714e-04,-9.793949355877879626e+00
0.000000000000000000e+00,-7.764295146367516465e-04,-9.793949356398512052e+00
0.000000000000000000e+00,-7.767570595459234121e-04,-9.793949356919469551e+00
0.000000000000000000e+00,-7.770518513578703350e-04,-9.793949357440705938e+00
0.000000000000000000e+00,-7.773171653823151813e-04,-9.793949357962199898e+00
0.000000000000000000e+00,-7.775559493980075624e-04,-9.793949358483931888e+00
0.000000000000000000e+00,-7.777708564058226706e-04,-9.793949359005866384e+00
0.000000000000000000e+00,-7.779642741065490030e-04,-9.793949359527992726e+00
0.000000000000000000e+00,-7.781383514308949602e-04,-9.793949360050286046e+00
0.000000000000000000e+00,-7.782950224164983735e-04,-9.793949360572732132e+00
0.000000000000000000e+00,-7.784360276972336927e-04,-9.793949361095314998e+00
0.000000000000000000e+00,-7.785629338435880739e-04,-9.793949361618022209e+00
0.000000000000000000e+00,-7.786771507689990365e-04,-9.793949362140843107e+00
0.000000000000000000e+00,-7.787799473955609331e-04,-9.793949362663758151e+00
0.000000000000000000e+00,-7.788724657531592450e-04,-9.793949363186765567e+00
0.000000000000000000e+00,-7.789557336686896150e-04,-9.793949363709852918e+00
0.000000000000000000e+00,-7.790306761863590758e-04,-9.793949364233014876e+00
0.000000000000000000e+00,-7.790981258459539786e-04,-9.793949364756240783e+00
0.000000000000000000e+00,-7.791588319332816599e-04,-9.793949365279527086e+00
0.000000000000000000e+00,-7.792134688055685383e-04,-9.793949365802864904e+00
0.000000000000000000e+00,-7.792626433843192037e-04,-9.793949366326252459e+00
0.000000000000000000e+00,-7.793069018988865292e-04,-9.793949366849682647e+00
0.000000000000000000e+00,-7.793467359556893910e-04,-9.793949367373151915e+00
0.000000000000000000e+00,-7.793825880005040944e-04,-9.793949367896654934e+00
0.000000000000000000e+00,-7.794148562345295421e-04,-9.793949368420186374e+00
0.000000000000000000e+00,-7.794438990388445621e-04,-9.793949368943751566e+00
0.000000000000000000e+00,-7.794700389564201103e-04,-9.793949369467339849e+00
0.000000000000000000e+00,-7.794935662759301448e-04,-9.793949369990949450e+00
0.000000000000000000e+00,-7.795147422571810977e-04,-9.793949370514578590e+00
0.000000000000000000e+00,-7.795338020339995493e-04,-9.793949371038232599e+00
0.000000000000000000e+00,-7.795509572268279151e-04,-9.793949371561899042e+00
0.000000000000000000e+00,-7.795663982940653552e-04,-9.793949372085579697e+00
0.000000000000000000e+00,-7.795802966482712551e-04,-9.793949372609274562e+00
0.000000000000000000e+00,-7.795928065607487037e-04,-9.793949373132981862e+00
0.000000000000000000e+00,-7.796040668756700799e-04,-9.793949373656699819e+00
0.000000000000000000e+00,-7.796142025527917933e-04,-9.793949374180426659e+00
0.000000000000000000e+00,-7.796233260558929103e-04,-9.793949374704165933e+00
0.000000000000000000e+00,-7.796315386023762711e-04,-9.793949375227908760e+00
0.000000000000000000e+00,-7.796389312879031634e-04,-9.793949375751662245e+00
0.000000000000000000e+00,-7.796455860985692342e-04,-9.793949376275421059e+00
0.000000000000000000e+00,-7.796515768218608040e-04,-9.793949376799185202e+00
0.000000000000000000e+00,-7.796569698665151062e-04,-9.793949377322954675e+00
0.000000000000000000e+00,-7.796618250003957591e-04,-9.793949377846727700e+00
0.000000000000000000e+00,-7.796661960145804746e-04,-9.793949378370506054e+00
0.000000000000000000e+00,-7.796701313210387813e-04,-9.793949378894289737e+00
0.000000000000000000e+00,-7.796736744905428864e-04,-9.793949379418073420e+00
0.000000000000000000e+00,-7.796768647367886655e-04,-9.793949379941862432e+00
0.000000000000000000e+00,-7.796797373521016043e-04,-9.793949380465656773e+00
0.000000000000000000e+00,-7.796823240995752686e-04,-9.793949380989449338e+00
0.000000000000000000e+00,-7.796846535659937485e-04,-9.793949381513243679e+00
0.000000000000000000e+00,-7.796867514794619120e-04,-9.793949382037043350e+00
0.000000000000000000e+00,-7.796886409952750400e-04,-9.793949382560843020e+00
0.000000000000000000e+00,-7.796903429531988096e-04,-9.793949383084644467e+00
0.000000000000000000e+00,-7.796918761090220265e-04,-9.793949383608447690e+00
0.000000000000000000e+00,-7.796932573429549195e-04,-9.793949384132254465e+00
0.000000000000000000e+00,-7.796945018471862499e-04,-9.793949384656059465e+00
0.000000000000000000e+00,-7.796956232946860004e-04,-9.793949385179866240e+00
0.000000000000000000e+00,-7.796966339911279038e-04,-9.793949385703674793e+00
0.000000000000000000e+00,-7.796975450116174194e-04,-9.793949386227483345e+00
0.000000000000000000e+00,-7.796983663237497643e-04,-9.793949386751293673e+00
0.000000000000000000e+00,-7.796991068983605147e-04,-9.793949387275102225e+00
0.000000000000000000e+00,-7.796997748092020578e-04,-9.793949387798914330e+00
0.000000000000000000e+00,-7.797003773226511298e-04,-9.793949388322728211e+00
0.000000000000000000e+00,-7.797009209784468587e-04,-9.793949388846538540e+00
0.000000000000000000e+00,-7.797014116623550775e-04,-9.793949389370350644e+00
0.000000000000000000e+00,-7.797018546715641469e-04,-9.793949389894166302e+00
0.000000000000000000e+00,-7.797022547735440144e-04,-9.793949390417978407e+00
0.000000000000000000e+00,-7.797026162590175134e-04,-9.793949390941790512e+00
0.000000000000000000e+00,-7.797029429896355519e-04,-9.793949391465604393e+00
0.000000000000000000e+00,-7.797032384408833288e-04,-9.793949391989418274e+00
0.000000000000000000e+00,-7.797035057406979898e-04,-9.793949392513232155e+00
0.000000000000000000e+00,-7.797037477042228354e-04,-9.793949393037047813e+00
0.000000000000000000e+00,-7.797039668650869882e-04,-9.793949393560865246e+00
0.000000000000000000e+00,-7.797041655035563765e-04,-9.793949394084677351e+00
0.000000000000000000e+00,-7.797043456718704552e-04,-9.793949394608494785e+00
0.000000000000000000e+00,-7.797045092170448201e-04,-9.793949395132308666e+00
0.000000000000000000e+00,-7.797046578013932042e-04,-9.793949395656124324e+00
0.000000000000000000e+00,-7.797047929209983790e-04,-9.793949396179941758e+00
0.000000000000000000e+00,-7.797049159223347087e-04,-9.793949396703753862e+00
0.000000000000000000e+00,-7.797050280172290564e-04,-9.793949397227569520e+00
0.000000000000000000e+00,-7.797051302963255983e-04,-9.793949397751388730e+00
0.000000000000000000e+00,-7.797052237412040610e-04,-9.793949398275204388e+00
0.000000000000000000e+00,-7.797053092352861439e-04,-9.793949398799021822e+00
0.000000000000000000e+00,-7.797053875736512357e-04,-9.793949399322837479e+00
0.000000000000000000e+00,-7.797054594718719027e-04,-9.793949399846653137e+00
0.000000000000000000e+00,-7.797055255739618503e-04,-9.793949400370470570e+00
0.000000000000000000e+00,-7.797055864595342587e-04,-9.793949400894284452e+00
0.000000000000000000e+00,-7.797056426502412940e-04,-9.793949401418100109e+00
0.000000000000000000e+00,-7.797056946155687344e-04,-9.793949401941919319e+00
0.000000000000000000e+00,-7.797057427780553201e-04,-9.793949402465734977e+00
0.000000000000000000e+00,-7.797057875179843126e-04,-9.793949402989550634e+00
0.000000000000000000e+00,-7.797058291776122084e-04,-9.793949403513369845e+00
0.000000000000000000e+00,-7.797058680649685426e-04,-9.793949404037185502e+00
0.000000000000000000e+00,-7.797059044572811001e-04,-9.793949404561002936e+00
0.000000000000000000e+00,-7.797059386040535323e-04,-9.793949405084818594e+00
0.000000000000000000e+00,-7.797059707298401553e-04,-9.793949405608634251e+00
0.000000000000000000e+00,-7.797060010367396149e-04,-9.793949406132453461e+00
0.000000000000000000e+00,-7.797060297066405951e-04,-9.793949406656269119e+00
0.000000000000000000e+00,-7.797060569032429871e-04,-9.793949407180084776e+00
0.000000000000000000e+00,-7.797060827738762053e-04,-9.793949407703902210e+00
0.000000000000000000e+00,-7.797061074511378500e-04,-9.793949408227719644e+00
0.000000000000000000e+00,-7.797061310543645365e-04,-9.793949408751537078e+00
0.000000000000000000e+00,-7.797061536909598257e-04,-9.793949409275354512e+00
0.000000000000000000e+00,-7.797061754575872802e-04,-9.793949409799170169e+00
0.000000000000000000e+00,-7.797061964412430653e-04,-9.793949410322987603e+00
0.000000000000000000e+00,-7.797062167202249011e-04,-9.793949410846803261e+00
0.000000000000000000e+00,-7.797062363649998572e-04,-9.793949411370622471e+00
0.000000000000000000e+00,-7.797062554389883396e-04,-9.793949411894438128e+00
0.000000000000000000e+00,-7.797062739992695812e-04,-9.793949412418253786e+00
0.000000000000000000e+00,-7.797062920972139483e-04,-9.793949412942072996e+00
0.000000000000000000e+00,-7.797063097790550741e-04,-9.793949413465888654e+00
0.000000000000000000e+00,-7.797063270864033370e-04,-9.793949413989706088e+00
0.000000000000000000e+00,-7.797063440567082726e-04,-9.793949414513523521e+00
0.000000000000000000e+00,-7.797063607236740402e-04,-9.793949415037339179e+00
0.000000000000000000e+00,-7.797063771176342313e-04,-9.793949415561154836e+00
0.000000000000000000e+00,-7.797063932658897072e-04,-9.793949416084974047e+00
0.000000000000000000e+00,-7.797064091930110911e-04,-9.793949416608789704e+00
0.000000000000000000e+00,-7.797064249211115537e-04,-9.793949417132608914e+00
0.000000000000000000e+00,-7.797064404700931439e-04,-9.793949417656426348e+00
0.000000000000000000e+00,-7.797064558578676403e-04,-9.793949418180242006e+00
0.000000000000000000e+00,-7.797064711005560452e-04,-9.793949418704057663e+00
0.000000000000000000e+00,-7.797064862126668267e-04,-9.793949419227875097e+00
0.000000000000000000e+00,-7.797065012072576821e-04,-9.793949419751692531e+00
0.000000000000000000e+00,-7.797065160960806041e-04,-9.793949420275508189e+00
0.000000000000000000e+00,-7.797065308897124184e-04,-9.793949420799327399e+00
0.000000000000000000e+00,-7.797065455976720950e-04,-9.793949421323144833e+00
0.000000000000000000e+00,-7.797065602285269993e-04,-9.793949421846960490e+00
0.000000000000000000e+00,-7.797065747899877605e-04,-9.793949422370777924e+00
0.000000000000000000e+00,-7.797065892889934891e-04,-9.793949422894595358e+00
0.000000000000000000e+00,-7.797066037317895151e-04,-9.793949423418412792e+00
0.000000000000000000e+00,-7.797066181239973182e-04,-9.793949423942228449e+00
0.000000000000000000e+00,-7.797066324706754606e-04,-9.793949424466044107e+00
0.000000000000000000e+00,-7.797066467763769408e-04,-9.793949424989865093e+00
0.000000000000000000e+00,-7.797066610451991757e-04,-9.793949425513680751e+00
0.000000000000000000e+00,-7.797066752808304042e-04,-9.793949426037498185e+00
0.000000000000000000e+00,-7.797066894865893692e-04,-9.793949426561313842e+00
0.000000000000000000e+00,-7.797067036654638066e-04,-9.793949427085131276e+00
0.000000000000000000e+00,-7.797067178201416704e-04,-9.793949427608948710e+00
0.000000000000000000e+00,-7.797067319530426831e-04,-9.793949428132766144e+00
0.000000000000000000e+00,-7.797067460663445731e-04,-9.793949428656585354e+00
0.000000000000000000e+00,-7.797067601620076864e-04,-9.793949429180401012e+00
0.000000000000000000e+00,-7.797067742417950441e-04,-9.793949429704214893e+00
0.000000000000000000e+00,-7.797067883072948940e-04,-9.793949430228035880e+00
0.000000000000000000e+00,-7.797068023599357809e-04,-9.793949430751851537e+00
0.000000000000000000e+00,-7.797068164010036769e-04,-9.793949431275668971e+00
0.000000000000000000e+00,-7.797068304316555343e-04,-9.793949431799486405e+00
0.000000000000000000e+00,-7.797068444529331628e-04,-9.793949432323303839e+00
0.000000000000000000e+00,-7.797068584657740721e-04,-9.793949432847119496e+00
0.000000000000000000e+00,-7.797068724710217716e-04,-9.793949433370936930e+00
0.000000000000000000e+00,-7.797068864694357447e-04,-9.793949433894756140e+00
0.000000000000000000e+00,-7.797069004616990389e-04,-9.793949434418571798e+00
0.000000000000000000e+00,-7.797069144484271557e-04,-9.793949434942391008e+00
0.000000000000000000e+00,-7.797069284301733636e-04,-9.793949435466204889e+00
0.000000000000000000e+00,-7.797069424074357449e-04,-9.793949435990024099e+00
0.000000000000000000e+00,-7.797069563806626174e-04,-9.793949436513839757e+00
0.000000000000000000e+00,-7.797069703502579547e-04,-9.793949437037658967e+00
0.000000000000000000e+00,-7.797069843165845308e-04,-9.793949437561476401e+00
0.000000000000000000e+00,-7.797069982799693412e-04,-9.793949438085292059e+00
0.000000000000000000e+00,-7.797070122407063130e-04,-9.793949438609111269e+00
0.000000000000000000e+00,-7.797070261990606422e-04,-9.793949439132926926e+00
0.000000000000000000e+00,-7.797070401552703110e-04,-9.793949439656744360e+00
0.000000000000000000e+00,-7.797070541095498832e-04,-9.793949440180563570e+00
0.000000000000000000e+00,-7.797070680620922381e-04,-9.793949440704379228e+00
0.000000000000000000e+00,-7.797070820130712820e-04,-9.793949441228196662e+00
0.000000000000000000e+00,-7.797070959626430315e-04,-9.793949441752012319e+00
0.000000000000000000e+00,-7.797071099109484328e-04,-9.793949442275831530e+00
0.000000000000000000e+00,-7.797071238581143376e-04,-9.793949442799647187e+00
0.000000000000000000e+00,-7.797071378042541535e-04,-9.793949443323466397e+00
0.000000000000000000e+00,-7.797071517494705544e-04,-9.793949443847283831e+00
0.000000000000000000e+00,-7.797071656938563480e-04,-9.793949444371101265e+00
0.000000000000000000e+00,-7.797071796374942590e-04,-9.793949444894916923e+00
0.000000000000000000e+00,-7.797071935804590972e-04,-9.793949445418734356e+00
0.000000000000000000e+00,-7.797072075228181917e-04,-9.793949445942551790e+00
