mag_x (uT),mag_y (uT),mag_z (uT)
2.054736591849514227e+01,-2.552718176773278458e+01,3.753314065918706177e+01
2.056346859062007226e+01,-2.553239764009234491e+01,3.752027849608839460e+01
2.052942512051646062e+01,-2.555310484724402542e+01,3.753201336088100959e+01
2.053676783703882691e+01,-2.554099911008021806e+01,3.751162232820561826e+01
2.054483522197443079e+01,-2.553967833078050020e+01,3.752895232896460698e+01
2.054097222096899245e+01,-2.554549590666724157e+01,3.751803911450274853e+01
2.054617881676701074e+01,-2.554066930637257471e+01,3.751681585653988549e+01
2.055482183793266771e+01,-2.553730906072471285e+01,3.754277417101957326e+01
2.055797969888679333e+01,-2.553047729991801162e+01,3.752354666527698868e+01
2.053215779432840904e+01,-2.552646029700258623e+01,3.752291021204723620e+01
2.054791367429011117e+01,-2.554440551122427649e+01,3.754124833670331185e+01
2.054494749085165495e+01,-2.554737297415021047e+01,3.752595183538038981e+01
2.054381175127808135e+01,-2.554552967917534900e+01,3.752542501992492419e+01
2.055182623110399120e+01,-2.554211136196244425e+01,3.754499313401327498e+01
2.054738095117041397e+01,-2.554090061305769055e+01,3.752403474090958468e+01
2.055738024378455719e+01,-2.553036002397123383e+01,3.753732528755710263e+01
2.054559819330106762e+01,-2.554583087812206443e+01,3.753672698847008604e+01
2.053588981381421519e+01,-2.553513590899702379e+01,3.752802048380797117e+01
2.053902296521805582e+01,-2.554090942900251804e+01,3.752159445145103689e+01
2.054260108497433279e+01,-2.553198871401617964e+01,3.754728628071767105e+01
2.054322197179862286e+01,-2.553469128481396311e+01,3.752761049553959793e+01
2.053544537115244495e+01,-2.551860542865794201e+01,3.752318654080552562e+01
2.054725776604585974e+01,-2.554545940926692182e+01,3.753292655413601864e+01
2.054051546881436963e+01,-2.554059301281022698e+01,3.754181179619109088e+01
2.053932230154097738e+01,-2.552721998838891793e+01,3.752651057060035100e+01
2.053075603104409197e+01,-2.554045098331081221e+01,3.752196524279968060e+01
2.054404424714692468e+01,-2.551576010499324099e+01,3.753931059367793921e+01
2.053413472699954312e+01,-2.554934546938446616e+01,3.751348745317594791e+01
2.055802667389115257e+01,-2.551842121587929313e+01,3.752434221521784252e+01
2.053332833394354751e+01,-2.553204145481142362e+01,3.754472294350294703e+01
2.053603722429405565e+01,-2.553759561753315666e+01,3.751437990732101468e+01
2.052302913753219471e+01,-2.554394967747193945e+01,3.752111367198414627e+01
2.052745816970523762e+01,-2.553715147628870241e+01,3.753837980954567399e+01
2.054437039683488564e+01,-2.553711560126316371e+01,3.752686306075813860e+01
2.054975076343812646e+01,-2.554850549903227019e+01,3.755541162130449351e+01
2.055800591110477882e+01,-2.553577464331212710e+01,3.754096956944531627e+01
2.054179100716267214e+01,-2.552235828752852953e+01,3.752874182267775893e+01
2.053480102628556025e+01,-2.555006384642365802e+01,3.753712936732472372e+01
2.053653854378877597e+01,-2.553929470697363513e+01,3.753333902394808064e+01
2.052020695417837715e+01,-2.554357695468757328e+01,3.754215922233388625e+01
2.051322464642104748e+01,-2.555761105580064907e+01,3.753443824688746844e+01
2.053275629792567258e+01,-2.553542544944876980e+01,3.753071231299946220e+01
2.054834967450148753e+01,-2.554857333223659310e+01,3.753565057461324272e+01
2.055216492197551759e+01,-2.552977878964989245e+01,3.753987625669532946e+01
2.053532551837823661e+01,-2.554879924566584037e+01,3.754103525700942612e+01
2.053320224570112629e+01,-2.554302843243010201e+01,3.751864413898368156e+01
2.054047867587824427e+01,-2.553630960225008195e+01,3.752434573510912941e+01
2.054296376290933424e+01,-2.555745473897999887e+01,3.752557515881341033e+01
2.054968037844413331e+01,-2.554449359707375677e+01,3.755513483618157267e+01
2.056475110024890540e+01,-2.553020139547485101e+01,3.753121989224626986e+01
2.055451692753777593e+01,-2.553053142360357342e+01,3.752762167522504200e+01
2.055423113418590830e+01,-2.554504903493701917e+01,3.752964951179748709e+01
2.053973765560419551e+01,-2.553022713609117744e+01,3.751653438562527754e+01
2.053161295071298298e+01,-2.552842839259128382e+01,3.753735190587661918e+01
2.053514547426455650e+01,-2.552295659889448132e+01,3.753732036301969544e+01
2.055496883502665284e+01,-2.555008117331308881e+01,3.753639175717221121e+01
2.054521802775368400e+01,-2.552168707396770131e+01,3.753586535161505822e+01
2.053015339643218340e+01,-2.554336174137640469e+01,3.752339542626490498e+01
2.054190784704465500e+01,-2.553459016463745712e+01,3.752427363721923115e+01
2.054796346092328818e+01,-2.553959942849128950e+01,3.753258523676522174e+01
2.054147417813497611e+01,-2.552788567416154208e+01,3.753467011238126361e+01
2.054924355685962212e+01,-2.552068478954373631e+01,3.753422451743625032e+01
2.052140141698949805e+01,-2.556106286559198182e+01,3.752855677843915316e+01
2.054268109592161906e+01,-2.552325361085134148e+01,3.752546573937581087e+01
2.052610843664248108e+01,-2.553386832148156671e+01,3.753036687682300254e+01
2.053732141515567733e+01,-2.552273094889680038e+01,3.754211562863087437e+01
2.054360532566154873e+01,-2.554522445930725638e+01,3.754376119585059257e+01
2.053359909336446876e+01,-2.553552026154974541e+01,3.752363452257488063e+01
2.053728154638748293e+01,-2.553114021746788254e+01,3.752855367025734523e+01
2.052664955502017108e+01,-2.555818289245042152e+01,3.752986555021120552e+01
2.055915780115613956e+01,-2.555850739310167796e+01,3.752138774851054848e+01
2.054373074976435376e+01,-2.554258179082820135e+01,3.752003547320564536e+01
2.053875520142143074e+01,-2.554648364628724977e+01,3.752840752981872186e+01
2.054135525740661805e+01,-2.553648762834169261e+01,3.753211420457062530e+01
2.053335318538255905e+01,-2.555198558447447610e+01,3.752660333725209085e+01
2.054618164187703400e+01,-2.554371148372775124e+01,3.752967265244595296e+01
2.054280016210308091e+01,-2.553543592573749876e+01,3.754025347028462534e+01
2.055971937089940837e+01,-2.552937590599259110e+01,3.754008053048980287e+01
2.054281681494983758e+01,-2.555518886248183463e+01,3.753005021689891407e+01
2.055081851958716044e+01,-2.553556570453896057e+01,3.752130323920015798e+01
2.054537167264580688e+01,-2.552059790932012007e+01,3.751971190430816705e+01
2.054419534820359061e+01,-2.554471065670058039e+01,3.754098366894432104e+01
2.056069904318781383e+01,-2.555149316985410479e+01,3.752079567433382579e+01
2.054280395447102237e+01,-2.554365425737265838e+01,3.753821149043881178e+01
2.055000739099273943e+01,-2.555259707216988829e+01,3.751807819387742882e+01
2.054218908170912883e+01,-2.551878931911909376e+01,3.753638216148186046e+01
2.051844718945764612e+01,-2.555133375367660520e+01,3.754727277675732466e+01
2.054290075024726292e+01,-2.553641951357275985e+01,3.754058840914668593e+01
2.055855954139322250e+01,-2.552742449893321464e+01,3.751416926903359439e+01
2.055700605014107651e+01,-2.553373205587130812e+01,3.753941174994960761e+01
2.053630810161552489e+01,-2.554555668146146985e+01,3.753090335692008495e+01
2.055858518284466996e+01,-2.555128148308094893e+01,3.754796291194838176e+01
2.055538067738442010e+01,-2.555666172198538533e+01,3.754354960835043897e+01
2.053037411263681378e+01,-2.554146688139842425e+01,3.753696462389504518e+01
2.055013951642662562e+01,-2.553919006005500592e+01,3.754476449373877500e+01
2.055516848127759744e+01,-2.554903021075839220e+01,3.753800363495305703e+01
2.053885809694219233e+01,-2.554478146167193131e+01,3.751144521286550315e+01
2.052876479659396125e+01,-2.552697295587427462e+01,3.751966842962300319e+01
2.054666682972215597e+01,-2.554908634273352064e+01,3.753290954361212073e+01
2.055513405439806363e+01,-2.554042382339817152e+01,3.752511069284965828e+01
2.055023076129006654e+01,-2.554916986376393950e+01,3.752749277907096115e+01
2.054315427787615178e+01,-2.554513119796312282e+01,3.751778501158728574e+01
2.053956343678199303e+01,-2.553851486531875636e+01,3.755281702802741961e+01
2.054114249897983058e+01,-2.554793690562451758e+01,3.753049083649900552e+01
2.053411420611424631e+01,-2.553935445845846175e+01,3.752697678581427709e+01
2.054361134599644600e+01,-2.554445570831182977e+01,3.753189068602675604e+01
2.051000136962518638e+01,-2.555387236069253376e+01,3.752171999443459782e+01
2.052462802642545370e+01,-2.554938600442920560e+01,3.754012683384330273e+01
2.054834759790571397e+01,-2.554004469038746095e+01,3.754488749347873977e+01
2.054212782194129261e+01,-2.552614850331822538e+01,3.754238202870395469e+01
2.053404516252806644e+01,-2.551950328606381646e+01,3.753602105572402792e+01
2.054563895967105580e+01,-2.553469274650311860e+01,3.750877006277885073e+01
2.054801509730383913e+01,-2.554154949593085533e+01,3.753801035520359619e+01
2.055337138744701164e+01,-2.553946000585618847e+01,3.752016344814340698e+01
2.053555124499109041e+01,-2.552265428515393353e+01,3.755392989242066903e+01
2.055132126874841347e+01,-2.554093735092495976e+01,3.753061471539857052e+01
2.054223647004238984e+01,-2.552968887708016865e+01,3.752719581708771557e+01
2.054499533488368002e+01,-2.551870581034373586e+01,3.752763323526781392e+01
2.052650639018530043e+01,-2.552183670411298522e+01,3.754597594342123301e+01
2.054889468991279244e+01,-2.553780759045003990e+01,3.752195986755203450e+01
2.055190941590491249e+01,-2.553215786219795902e+01,3.753131817434475437e+01
2.052619252794723437e+01,-2.552348858613554583e+01,3.754114087883095152e+01
2.053847846690926104e+01,-2.552545759900267086e+01,3.752960354694063483e+01
2.054964914669478659e+01,-2.552197342365647259e+01,3.753562038456837513e+01
2.051778258665970256e+01,-2.552850914980492547e+01,3.752940308220355803e+01
2.055124518049055737e+01,-2.554070632829087728e+01,3.751436220192400128e+01
2.054151816941066500e+01,-2.552744021088949467e+01,3.753343993460354255e+01
2.054031844984659116e+01,-2.555361344579776883e+01,3.754921310444310478e+01
2.054143557968210843e+01,-2.555211213895392319e+01,3.750823524396906805e+01
2.057718911039781418e+01,-2.554654915584113795e+01,3.751666361516362258e+01
2.052817181138417268e+01,-2.553074476091536482e+01,3.751885177180637498e+01
2.054379077450641589e+01,-2.553427319378532800e+01,3.753745878200287223e+01
2.055316671401815753e+01,-2.551955942381328768e+01,3.754035318460842774e+01
2.054056190917678748e+01,-2.553949703087100076e+01,3.754632065223947279e+01
2.053929458699104416e+01,-2.553837544613698540e+01,3.752616630742443249e+01
2.053991253524025851e+01,-2.553436454734362826e+01,3.752703021071015854e+01
2.055532583799383772e+01,-2.556030434911608751e+01,3.753839318209220721e+01
2.052990751766258271e+01,-2.553363590225676205e+01,3.752772562155351466e+01
2.056101675870400669e+01,-2.553068886580540209e+01,3.754553529052779481e+01
2.055950678371801743e+01,-2.552955269958667728e+01,3.751742982043253249e+01
2.053912550731728714e+01,-2.554940042163820380e+01,3.753624515937906381e+01
2.054097973808380218e+01,-2.552880073083107249e+01,3.753235767342193441e+01
2.054925396999313136e+01,-2.554046248152554099e+01,3.752945134500956215e+01
2.055630881839940827e+01,-2.554847520735741639e+01,3.752731125278933177e+01
2.054871093709926910e+01,-2.554822873878921641e+01,3.752459906573101733e+01
2.054876557879628862e+01,-2.555390832795807299e+01,3.753286706844178866e+01
2.052567173154860569e+01,-2.553306354516761800e+01,3.753533744247466331e+01
2.053562244656976787e+01,-2.553240041403846305e+01,3.754185639125859097e+01
2.054487217592210513e+01,-2.555598908793111690e+01,3.753259771752727403e+01
2.052049780834495252e+01,-2.551623885655754620e+01,3.750909283141589157e+01
2.054411427578764204e+01,-2.553635628720569883e+01,3.753961253389431363e+01
2.055970352756554220e+01,-2.552932040460354912e+01,3.753103889692013695e+01
2.055081751712128835e+01,-2.554021205387556392e+01,3.751926798186940459e+01
2.052663975362969140e+01,-2.552821437095921553e+01,3.752471579792301526e+01
2.053893718861034756e+01,-2.553696202250071678e+01,3.753237554746444715e+01
2.054907310548845700e+01,-2.553864504815717495e+01,3.752894098429965908e+01
2.054295134255318800e+01,-2.552614253878876838e+01,3.752813406148329278e+01
2.054262668094457212e+01,-2.552301276103749927e+01,3.753092362833571372e+01
2.055794476961389350e+01,-2.555489647924923702e+01,3.752546885525367060e+01
2.053177864357494542e+01,-2.552908992868785987e+01,3.753193467736232947e+01
2.054558578979387917e+01,-2.553062173716676497e+01,3.754511837146267794e+01
2.055446976697975714e+01,-2.555059225423054414e+01,3.753437762303529013e+01
2.053297339452444703e+01,-2.553694249093519630e+01,3.751318973091125031e+01
2.055903534016543333e+01,-2.552629003497095184e+01,3.754566344810593392e+01
2.053687084187195921e+01,-2.553686861137452624e+01,3.751406926282586340e+01
2.053708099779811747e+01,-2.553737791202541629e+01,3.753437002330102956e+01
2.054053911682178679e+01,-2.554248714342485016e+01,3.752687436016937284e+01
2.053409436908977170e+01,-2.552486773900921335e+01,3.751401290898616736e+01
2.053844394182098299e+01,-2.553592586651285501e+01,3.753662861397158679e+01
2.054585436015939592e+01,-2.553949187916193253e+01,3.751645704292549510e+01
2.055250105158100737e+01,-2.554731897701567434e+01,3.753733150061437129e+01
2.053971935442756802e+01,-2.553641833275273143e+01,3.753262334367416742e+01
2.054171201595160312e+01,-2.554048589016310089e+01,3.752590486945745596e+01
2.052417881826357515e+01,-2.554886956426386035e+01,3.753631879958696516e+01
2.052072778487124793e+01,-2.553804244884346986e+01,3.751308239751583073e+01
2.053470085347077401e+01,-2.552980889762569205e+01,3.752270076953003297e+01
2.052624007248169846e+01,-2.553875630392827034e+01,3.752794966220319850e+01
2.052724847909464856e+01,-2.555086454775410232e+01,3.753144864508354317e+01
2.054600297032162359e+01,-2.554095116035314561e+01,3.753350211445085449e+01
2.054485613892289919e+01,-2.554916910546943143e+01,3.753610676400996482e+01
2.053400620799842002e+01,-2.552387747155130882e+01,3.751306451830024713e+01
2.054165937055359947e+01,-2.554649149882817127e+01,3.754093931795367212e+01
2.053620013354986185e+01,-2.554250796171944060e+01,3.750716494493132558e+01
2.056473457865800114e+01,-2.553782257600276040e+01,3.752964194063203962e+01
2.055258549198148543e+01,-2.553738839710396036e+01,3.752770820363907234e+01
2.053980778290055653e+01,-2.553281814082509271e+01,3.753890061897361363e+01
2.053427748840775635e+01,-2.553913862135094348e+01,3.753679215994345242e+01
2.055963695265279156e+01,-2.553474986498017429e+01,3.754157605998226899e+01
2.053955460821168444e+01,-2.552673159220779908e+01,3.752704928759282410e+01
2.053527222829122323e+01,-2.554492646693028846e+01,3.752142582555681116e+01
2.053959139811063750e+01,-2.555985434016835001e+01,3.754973484893977798e+01
2.054031578598537777e+01,-2.552480282668774336e+01,3.752206461386266056e+01
2.054050028952486784e+01,-2.553169179792847743e+01,3.753198507872331646e+01
2.053651415968599991e+01,-2.553304661921078633e+01,3.753168719953676913e+01
2.052815553138522731e+01,-2.553233633910949507e+01,3.753854498030526798e+01
2.051567856917301924e+01,-2.555860125806393413e+01,3.753380353461285779e+01
2.053095812687193344e+01,-2.554176174151985279e+01,3.754163182392252907e+01
2.053035439869466572e+01,-2.553076266370666048e+01,3.753504596059724463e+01
2.054260130499423553e+01,-2.553443178638404376e+01,3.753182378778843997e+01
2.055619121971661656e+01,-2.553971903719840242e+01,3.753533778193069992e+01
2.055317958503430020e+01,-2.554438646402664403e+01,3.754784911940600267e+01
2.054403584511039327e+01,-2.553695448605848739e+01,3.752136605244442791e+01
2.054109374212141859e+01,-2.555167453133087818e+01,3.754935889601520671e+01
2.054572944743626195e+01,-2.553702691685554882e+01,3.753806356655024246e+01
2.052423331593715616e+01,-2.552903025063830000e+01,3.752547952034409207e+01
2.054425702608153514e+01,-2.554598163129636035e+01,3.752416305503402327e+01
2.054151696715111441e+01,-2.555192128826454123e+01,3.752691822675060962e+01
2.054554446455217231e+01,-2.553845928902206097e+01,3.752402708310865620e+01
2.053400718959877835e+01,-2.553921839440731034e+01,3.753870895747458292e+01
2.055277060996688121e+01,-2.554525732730256138e+01,3.753541725853168032e+01
2.053431918353750163e+01,-2.554416085335207498e+01,3.752650779742173626e+01
2.056017601704117581e+01,-2.553992756728628066e+01,3.751401123792696524e+01
2.052916102697405876e+01,-2.555070505498562738e+01,3.755493600897344209e+01
2.053200777322532744e+01,-2.554506558855245402e+01,3.753746921031496697e+01
2.054479558030078223e+01,-2.553887816813956846e+01,3.752444138211738789e+01
2.051619000680096505e+01,-2.555671265143792326e+01,3.753792130789845061e+01
2.056486542487215630e+01,-2.553659478976198116e+01,3.751349414430097085e+01
2.055664062435746331e+01,-2.553458702561050231e+01,3.751714398461130884e+01
2.052625038276715586e+01,-2.554696828674956777e+01,3.754256129708993228e+01
2.054945280356313830e+01,-2.554071538460635793e+01,3.755182661458869120e+01
2.053923191722155650e+01,-2.554027251218846928e+01,3.753056215587113087e+01
2.054086071130837610e+01,-2.554173705561743901e+01,3.753107953588351364e+01
2.053265536337225328e+01,-2.554264339671584949e+01,3.753619693160740667e+01
2.053445554975524701e+01,-2.553451599061149935e+01,3.753157116967958018e+01
2.054485550891244472e+01,-2.556695796624355665e+01,3.753448851733116953e+01
2.053570713367098222e+01,-2.554257421706833142e+01,3.751610853005939106e+01
2.054937180440044031e+01,-2.553318167218878898e+01,3.753599818574542013e+01
2.054259866251539890e+01,-2.555873958162820259e+01,3.752051683355885103e+01
2.055068384857465347e+01,-2.553045558352098610e+01,3.754122703357686675e+01
2.052559868051750058e+01,-2.554512016383923267e+01,3.752471322285422417e+01
2.056810055899320488e+01,-2.553771382874231932e+01,3.753598256950972711e+01
2.053513920942050319e+01,-2.552733862413102273e+01,3.752630903438027588e+01
2.053668335477166096e+01,-2.553563864699963659e+01,3.752649713940549958e+01
2.054736303570844314e+01,-2.552949953716021625e+01,3.752482022254272209e+01
2.053399902980213909e+01,-2.553479588195692429e+01,3.754382275026229365e+01
2.053434005173196297e+01,-2.554766227481371743e+01,3.753700371396140412e+01
2.054138953698122450e+01,-2.552258650061216372e+01,3.754176946672370718e+01
2.052720584042282326e+01,-2.553164230156923509e+01,3.753467372443089545e+01
2.054044610158331352e+01,-2.553895620935875144e+01,3.751998440142205737e+01
