gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200132941359532168e+01,1.200017243083275957e+02,1.701324097936135615e+02,-1.917422877584852581e-02,-1.000676170470968707e+01,9.388263979524814895e-02
3.200134302917170004e+01,1.200016106607185549e+02,1.689283037999413466e+02,4.799663686171348753e-02,-9.967312897164919860e+00,-1.229069782676740497e-01
3.200137339822435223e+01,1.200015929556552550e+02,1.545241297706372450e+02,-3.830137390861977631e-02,-1.005002455250128257e+01,1.518579555502295141e-02
3.200146405230024982e+01,1.200015416057158291e+02,1.792198869999003534e+02,-1.284066727961789313e-02,-1.003475963814640970e+01,1.307103787126721005e-02
3.200144184973312633e+01,1.200017369144075161e+02,1.670919322412420911e+02,-7.475887032997871606e-02,-9.992730576406735565e+00,5.509945621885837391e-02
3.200129827870831178e+01,1.200016335532708496e+02,1.771378363741298188e+02,1.619165560489085540e-02,-9.925048889968207888e+00,3.694392097722676294e-02
3.200135479626728596e+01,1.200015986310766465e+02,1.754989037050314096e+02,-7.695597925951764250e-03,-9.998677591332862491e+00,4.542816525227175162e-02
3.200143622894315598e+01,1.200016923123332049e+02,1.754338021282210889e+02,5.902991810312561982e-02,-9.915219434072879423e+00,-5.408695758290486821e-02
3.200135436718817061e+01,1.200016106796066424e+02,1.691578901601480993e+02,-6.691025568074611407e-02,-1.002448510804573445e+01,-2.054687825102373064e-03
3.200127658213668269e+01,1.200015187437275159e+02,1.797100352693742025e+02,-1.213293611693378078e-02,-1.010976458767344788e+01,-4.313765445210644700e-02
3.200145371164165198e+01,1.200016263291346945e+02,1.865611107894599741e+02,1.642966561430645941e-02,-9.941905462474020183e+00,-5.714241324297293645e-02
3.200138672542774287e+01,1.200015853082759207e+02,1.795188664906179952e+02,-3.375386807376053178e-02,-1.004209893070272308e+01,6.024391813250014327e-02
3.200143581022081918e+01,1.200014498039478354e+02,1.795586412374864267e+02,-4.135148865526645096e-02,-1.008081265337091637e+01,-1.128389575425454462e-02
3.200130361129474466e+01,1.200016098817279726e+02,1.801252216495155096e+02,3.559598405261858722e-02,-1.001756420785238433e+01,2.854879570853349757e-02
3.200143925249121679e+01,1.200014728709730036e+02,1.726630455077255988e+02,2.802460956994973218e-02,-1.005073085886164108e+01,1.908633677073642149e-02
3.200142700494872372e+01,1.200016077663588021e+02,1.635022848886224551e+02,-2.148578653762609272e-02,-1.004353698310224452e+01,-2.674389932876464898e-02
3.200130693429799322e+01,1.200015923128828632e+02,1.740703050334189186e+02,-1.495615828743273798e-02,-1.001197386998543770e+01,2.795353853068495084e-02
3.200136941660129963e+01,1.200015735706619893e+02,1.785094601033830486e+02,-1.744230348466281610e-02,-9.973131040891997756e+00,-1.184850639847584300e-03
3.200130859853218368e+01,1.200015139836090441e+02,1.824417030796094537e+02,-2.581679878915542695e-02,-1.001306981442180621e+01,1.183778116465748625e-01
3.200132574104626570e+01,1.200014941543257549e+02,1.738516207742030986e+02,-3.225244789778784413e-03,-9.939017134678202581e+00,3.621872875231513939e-02
3.200135814917240396e+01,1.200014337752260616e+02,1.660927539073861965e+02,8.380081930111242527e-02,-1.000554429808689783e+01,7.093985934932495185e-02
3.200131306168074019e+01,1.200014516415619994e+02,1.759644111852928461e+02,-3.768850942535925674e-02,-9.922230857108697677e+00,-4.040135858185329477e-03
3.200135630202713344e+01,1.200015215308241494e+02,1.778083987674235971e+02,5.738258227091487529e-02,-9.974839111302125971e+00,-4.480258695133306629e-02
3.200136156856132175e+01,1.200015298839224585e+02,1.736683042744902252e+02,-2.419124223169358615e-02,-9.976034006446404589e+00,-3.378278120397291279e-02
3.200136778380128533e+01,1.200014106355564394e+02,1.645723557180521368e+02,-1.018619705851121632e-01,-9.992516800219990003e+00,-2.553091569125460689e-03
3.200142436955130165e+01,1.200014470513922760e+02,1.703943170565634091e+02,4.934199445339799983e-02,-9.986280306003340712e+00,1.292754555063194664e-02
3.200135001255002720e+01,1.200014399179921867e+02,1.685303780817831125e+02,-7.015154769958033276e-02,-9.953887751467522804e+00,3.090656943093840134e-02
3.200142781590400176e+01,1.200013980036067238e+02,1.702194746391713522e+02,-4.140856533965918407e-02,-1.001099399217858732e+01,1.504347831397164111e-02
3.200141411706530903e+01,1.200012841003723878e+02,1.705679599372256234e+02,2.353697587763324203e-02,-1.003733105325225949e+01,4.416865503924459480e-02
3.200137296504209417e+01,1.200013997263045695e+02,1.679730845944981183e+02,2.073697679314424891e-02,-1.011759857587739120e+01,-6.351562445344112462e-02
3.200140581182242983e+01,1.200013302777877442e+02,1.813531316081448210e+02,4.442807452362953352e-02,-1.003146832758096707e+01,-1.047959747467516745e-02
3.200134766138250342e+01,1.200013097035799916e+02,1.713679192306367440e+02,-4.008128037144682854e-02,-9.939956150836374960e+00,2.599104579151160707e-03
3.200141274558259852e+01,1.200012901148800637e+02,1.863598561346626923e+02,-4.553997474986177380e-02,-1.002823023973155436e+01,3.508574793697868954e-02
3.200135798838741152e+01,1.200014024209416874e+02,1.849456626680527052e+02,-2.200240137410830119e-02,-9.949948057160735715e+00,6.448795819229051485e-02
3.200138561332006759e+01,1.200013757382768773e+02,1.656726168947470512e+02,-6.647896395260984026e-03,-1.008271174709298457e+01,5.207940702598961441e-02
3.200141151674192486e+01,1.200014311570068060e+02,1.727067457061092739e+02,5.689929748910411977e-02,-9.978005808409870170e+00,5.880297975901642091e-03
3.200137301480230434e+01,1.200013107478157082e+02,1.655670989600744747e+02,-3.457888342615749247e-03,-9.932147093187140285e+00,1.213572480103446150e-02
3.200149570894356543e+01,1.200012332531631074e+02,1.727009061333235422e+02,1.608240845991779425e-02,-9.952889366142247951e+00,9.255764251727974928e-03
3.200136024526641876e+01,1.200013090074708515e+02,1.768609477466823989e+02,-1.627331136357836354e-03,-1.003130278224062089e+01,-3.304607855257592902e-02
3.200142144912589259e+01,1.200012455083616771e+02,1.733602084291933068e+02,1.275965229533139282e-02,-1.002530437327144419e+01,4.432994237966804418e-02
3.200144381182022357e+01,1.200012893194984258e+02,1.844723262640785606e+02,-2.789580213054979399e-02,-9.983551756569287505e+00,-7.525889118236829545e-02
3.200136522067126776e+01,1.200013863683644075e+02,1.769392021328129374e+02,2.561666207719782637e-02,-9.933373286455847051e+00,-2.360636397320508770e-02
3.200140739660694322e+01,1.200013341875939545e+02,1.768752657228317275e+02,6.701472410657374756e-02,-9.978886261220521803e+00,-2.111786949184542642e-02
3.200138943575408490e+01,1.200012883973082722e+02,1.728045545363012252e+02,1.040773744286767159e-02,-1.002009650103021876e+01,-2.649087786062016836e-02
3.200139404353901540e+01,1.200011946657211865e+02,1.698104395599342809e+02,7.277008332145251668e-02,-1.001288423523194737e+01,4.590047338629190538e-02
3.200137511193891271e+01,1.200012730116860382e+02,1.760462213054054530e+02,-1.468326652952236210e-02,-9.998537295520025125e+00,1.488382347985956200e-01
3.200133938376563236e+01,1.200012464691134966e+02,1.756005705082187944e+02,-2.321712198858657400e-02,-1.000131018492530366e+01,5.532441482460918880e-02
3.200137523327138211e+01,1.200012471421481592e+02,1.790002030350287043e+02,-2.157269609054766890e-02,-9.993559294074815469e+00,9.034791863414872934e-03
3.200139225093771245e+01,1.200011352114130432e+02,1.828642873988684130e+02,1.905292348556732532e-02,-1.012264594587716005e+01,6.420035601469593900e-02
3.200135437478502354e+01,1.200011979326452547e+02,1.699921023317845368e+02,4.573225960627110009e-02,-9.996920760753729596e+00,-7.900238921099404787e-02
3.200133876331862837e+01,1.200012020562784301e+02,1.817314406309888000e+02,5.222526528514406102e-02,-1.000997396427573349e+01,1.987326031351421655e-03
3.200138399577361525e+01,1.200010776914185158e+02,1.808750202435135748e+02,-1.620626935511660857e-02,-9.950077968475387280e+00,1.165366663081048547e-02
3.200140641911307426e+01,1.200011376058440788e+02,1.738398338773603484e+02,-3.252071166693095566e-02,-9.976685026435358594e+00,-1.166569201185767984e-01
3.200134317229399272e+01,1.200011987712984478e+02,1.794056422550854109e+02,5.763928085345169233e-02,-9.908619482911309007e+00,-5.551018949230566296e-02
3.200131563652498556e+01,1.200011448144871622e+02,1.758523783411126260e+02,-3.740423197546029199e-02,-1.000790554715071856e+01,-7.020335260533856758e-02
3.200143420702715957e+01,1.200011338103184642e+02,1.743402281562982239e+02,-7.721858067990711172e-02,-9.975695160531801164e+00,6.316171244268289908e-02
3.200127096634402335e+01,1.200011676392537510e+02,1.764001088677460132e+02,-5.250537319145742038e-02,-1.007003247721846684e+01,7.640877013178161425e-02
3.200125837112359761e+01,1.200010680643098908e+02,1.699869665786868609e+02,-5.265472429953740874e-02,-1.000068610358503562e+01,4.442534284299634768e-03
3.200138114510274079e+01,1.200011436414445996e+02,1.874471598437388025e+02,-2.564573305676555448e-02,-1.005328701829588844e+01,1.212679709785594445e-01
3.200143032206525362e+01,1.200010880327044447e+02,1.732610323700548349e+02,-5.401217609383461571e-02,-1.008801024182924877e+01,3.910315106178224170e-02
3.200139373995855863e+01,1.200010154155042699e+02,1.717568138052698998e+02,3.591889516587852549e-02,-9.968303470138700106e+00,4.207920725165309461e-02
3.200138480598268842e+01,1.200011231284588149e+02,1.713295799502247974e+02,1.565571368776317793e-02,-9.965477303511249829e+00,5.730655480747966213e-02
3.200138127438239621e+01,1.200011185316248401e+02,1.679768072084344794e+02,-2.411421580435102810e-02,-9.936907195319840014e+00,-9.561953728946780140e-02
3.200133487637707219e+01,1.200010502969775388e+02,1.771824807165137941e+02,1.636567933713693399e-02,-9.937305410592227162e+00,-2.277206542385160071e-02
3.200144034701640550e+01,1.200009716646085423e+02,1.699211607423384294e+02,8.285630219932971219e-02,-9.928389494428973450e+00,3.191700308533499536e-02
3.200132175797263301e+01,1.200010790260230493e+02,1.661264911168472906e+02,6.208657475940312920e-02,-9.907416578535228169e+00,2.327764695462433350e-02
3.200134082158305660e+01,1.200010471901430122e+02,1.704515522761832926e+02,9.447363218420065656e-02,-9.962480913022060847e+00,-7.189420838296625704e-02
3.200130925959173567e+01,1.200009938362383792e+02,1.749733750308933509e+02,-9.642327490844000704e-02,-1.007192833285587774e+01,6.828093176707167311e-02
3.200130628522249054e+01,1.200009637475155984e+02,1.705018280009551574e+02,-2.394230677668993459e-02,-1.009927424092861692e+01,1.674528381461730039e-02
3.200136844194914687e+01,1.200009782493960557e+02,1.872437250198584024e+02,-1.279937177317398977e-01,-9.977085177486396006e+00,1.201558287716805729e-01
3.200140198871845598e+01,1.200009619882098946e+02,1.782465041797283902e+02,-9.844730729416975926e-03,-1.001794026857509756e+01,-1.226948429650902839e-01
3.200133815187336239e+01,1.200010292289003360e+02,1.603365470380683746e+02,-1.369942254440634395e-02,-9.972229703033390180e+00,7.856461331393787759e-03
3.200140912163986684e+01,1.200009377877024832e+02,1.738343814997125492e+02,-7.860628657280717413e-02,-9.945814523124306916e+00,-4.697824246764964115e-03
3.200134871701054351e+01,1.200009589238187289e+02,1.744311872672052459e+02,5.262305948707672598e-02,-9.978838137298412292e+00,-5.673711111377073568e-02
3.200136562718836331e+01,1.200008667420729296e+02,1.797619960224091642e+02,-1.173046660456577295e-01,-9.978376018339204734e+00,2.645932725729747623e-02
3.200134772813090223e+01,1.200009115714942141e+02,1.728176221954276741e+02,3.788760708062553773e-02,-9.962131341719233646e+00,1.015294156011133514e-01
3.200129057997921223e+01,1.200008288499681299e+02,1.672719791733103989e+02,9.525432398932038788e-03,-9.901174151227021270e+00,-6.323025987256034042e-02
3.200134501308544799e+01,1.200009638371786878e+02,1.763151306014065653e+02,6.814794576656381386e-02,-1.004150987570046460e+01,-2.095647690117675987e-02
3.200138623742518718e+01,1.200009445101483863e+02,1.843964828093877486e+02,5.051114372596697544e-02,-9.980082130540111507e+00,-4.036493880844347487e-02
3.200131289256279388e+01,1.200010007044541851e+02,1.742474237442454523e+02,-9.617093901620582530e-02,-9.985812071098031595e+00,5.812853757530042631e-02
3.200141495641558720e+01,1.200008720867366492e+02,1.688644004222416584e+02,-3.330404688895577392e-02,-1.003562424931853059e+01,-4.188812648573201312e-03
3.200142861747802669e+01,1.200007996523565623e+02,1.634354099895740831e+02,-3.054961940477129989e-02,-9.970400035169388886e+00,-1.441606877824748445e-02
3.200140246476034633e+01,1.200008145035829301e+02,1.676619810334628085e+02,6.916657931697874073e-02,-9.934197383642647594e+00,-8.698788046909090854e-02
3.200133801560463809e+01,1.200008297478473196e+02,1.698596296642234051e+02,-6.705832919622570221e-02,-1.011099058061744316e+01,-7.027029784869642109e-03
3.200136295796566088e+01,1.200008053968073938e+02,1.678112903522843737e+02,-2.573860371800688190e-02,-9.976423048288490136e+00,5.254238906658872943e-02
3.200133139986166242e+01,1.200007833839335376e+02,1.681999316851276376e+02,2.229816043030223398e-03,-1.013266346399459117e+01,2.807846406209740450e-03
3.200132053597082660e+01,1.200008336215757225e+02,1.799556887703788277e+02,-2.635492042204480578e-02,-9.903665069913554220e+00,1.006438185246979755e-01
3.200136727779327117e+01,1.200007551450999301e+02,1.756082387311055015e+02,3.092407795192902986e-02,-9.945207029238742891e+00,2.949106085374423800e-02
3.200126556640338293e+01,1.200007933705544190e+02,1.655058268174657030e+02,1.424810150938609667e-02,-9.957940945068097349e+00,3.854200683037926900e-03
3.200142147537379600e+01,1.200008340642640263e+02,1.741209470137440292e+02,7.254320731202589662e-03,-1.005828190847200965e+01,2.985055425251106551e-02
3.200129476326046074e+01,1.200007248074135049e+02,1.916826517340876705e+02,4.778316169105076977e-02,-9.938340076170916859e+00,4.193262364883531277e-04
3.200145246973782065e+01,1.200006903937633211e+02,1.692073452701153258e+02,2.455504260334377166e-03,-9.983705276381346749e+00,1.194886091904666103e-01
3.200140677649323351e+01,1.200007359278965708e+02,1.758119630512013600e+02,3.374982669845333350e-02,-9.999485918933165962e+00,-7.148575525128570730e-03
3.200138922655078488e+01,1.200007347340100097e+02,1.743333850244581527e+02,-2.697810579580141397e-03,-1.003836474774477416e+01,1.144326352622819336e-02
3.200139206018069871e+01,1.200007356186761740e+02,1.729709649857959732e+02,7.222862924160082260e-04,-1.004144693090311158e+01,-5.345022400870611673e-02
3.200131544061446931e+01,1.200007577347240897e+02,1.821460383997539338e+02,-1.532834921491532318e-02,-9.968791417511964070e+00,-2.881952676436024333e-02
3.200139586617032705e+01,1.200007028355011016e+02,1.647375742475821880e+02,7.433742087748006211e-02,-1.002432782286872914e+01,-5.986401711848440138e-02
3.200136672080184042e+01,1.200006017078594169e+02,1.738317412060693528e+02,-1.483406300110180417e-02,-1.010067339598020375e+01,-3.949866631656671206e-02
3.200131408098159369e+01,1.200006720969760607e+02,1.700853631253376079e+02,3.225391229939370691e-02,-1.001084965396982795e+01,2.713942394380348261e-02
3.200139807542519321e+01,1.200006605632862602e+02,1.629008950278960981e+02,-1.753566184055007152e-02,-1.003363689475132681e+01,1.091610659336322009e-01
3.200129819272044784e+01,1.200005919888875212e+02,1.821141183736929463e+02,-3.354155245634435345e-02,-9.945714454577048613e+00,9.813037709162515665e-02
3.200143186990926125e+01,1.200006453632236401e+02,1.728343196476583898e+02,5.318899851934941886e-02,-1.003402570574998087e+01,-3.995245614531245382e-02
3.200136646852672584e+01,1.200006752941172579e+02,1.788160987709427161e+02,-6.693832946345085883e-03,-1.000145737147360059e+01,-1.671206258094575306e-02
3.200142948949779509e+01,1.200005960808655345e+02,1.747637207843564227e+02,3.388964768538739458e-02,-1.000863356400553705e+01,6.012029234720435433e-02
3.200136663445412211e+01,1.200006031460604703e+02,1.658924266923693267e+02,-5.763583672763164523e-02,-1.006619536739781928e+01,4.516966569718583457e-02
3.200133123769277432e+01,1.200005123756493361e+02,1.559301210364054100e+02,-3.699574749417106762e-02,-1.003105569788260532e+01,5.067276273901534511e-02
3.200139309843639523e+01,1.200005847222324320e+02,1.781813728870838531e+02,-3.172781381980491894e-02,-9.886527221504376683e+00,-4.177815248990530278e-02
3.200133892949765624e+01,1.200005004331359117e+02,1.630328716916219776e+02,-1.663250642260353032e-02,-9.975828916906168686e+00,-5.962851828588174724e-02
3.200141988096292067e+01,1.200005346433089812e+02,1.806798358579538331e+02,8.586556962840824481e-02,-9.976485836830711662e+00,-7.439704902556837363e-02
3.200139899552727485e+01,1.200006294886596123e+02,1.762835823914483342e+02,-1.155562366806498799e-02,-1.001637961151068978e+01,-1.922087978659716215e-02
3.200132583781358164e+01,1.200005863548821594e+02,1.653452062439933172e+02,3.919241151700289874e-03,-9.938305230545246616e+00,4.589298943251980678e-02
3.200137224940216640e+01,1.200004330634325669e+02,1.681193107979169099e+02,2.871458653662462349e-02,-1.000591097603701307e+01,1.169312592440283211e-01
3.200125768940589666e+01,1.200005601464070537e+02,1.729976493403566167e+02,1.097160109562097807e-01,-9.968440821524676920e+00,2.801026853317774637e-02
3.200145490772892742e+01,1.200005099321030428e+02,1.729216758154014997e+02,-1.272638980400574993e-01,-1.000814681958220476e+01,4.893711569668516420e-02
3.200134909732708621e+01,1.200004199766671462e+02,1.695131301156814345e+02,3.731650059426119825e-02,-1.001172012544004630e+01,9.447150857683168923e-02
3.200137666908267420e+01,1.200004265894149000e+02,1.696891604147877217e+02,-4.457858503631682671e-03,-9.908154383705820578e+00,1.216693496639498044e-02
3.200144330538439164e+01,1.200004743789529442e+02,1.665932533472657440e+02,-1.743647313636654400e-02,-1.001572415119976256e+01,7.491568947729079775e-02
3.200146362455333815e+01,1.200003610786780399e+02,1.707809289915022362e+02,-6.538589483104658741e-03,-9.944638934151560861e+00,1.999904310987228248e-02
3.200138465467139781e+01,1.200004682193731895e+02,1.696922942708829112e+02,5.012094268740998476e-02,-9.998520851914149077e+00,1.498647492882040737e-02
3.200144208879203944e+01,1.200004411405084568e+02,1.858197334994622736e+02,1.600684094004821076e-02,-9.936926610889258882e+00,8.109857720102617989e-03
3.200139937764972586e+01,1.200003887035189933e+02,1.649816364499425276e+02,-1.304498556435467090e-02,-1.005335210083413600e+01,8.597263410851055387e-03
3.200137472266755623e+01,1.200004476257014119e+02,1.820489432041468660e+02,-6.934454250677063447e-02,-1.000777842846059862e+01,-3.271537090329582065e-02
3.200132705888104567e+01,1.200004461614647226e+02,1.703371406973232354e+02,5.910715150698595682e-02,-1.002957593823967208e+01,-2.565828181084292905e-02
3.200138613258598497e+01,1.200003772162755098e+02,1.847703841157913303e+02,-6.190701797311266852e-02,-9.897318500678887077e+00,1.318460163341947551e-02
3.200130781955688519e+01,1.200004035387133285e+02,1.751578108853188951e+02,6.723260656697931104e-02,-9.959550583646022304e+00,-9.213956251423312260e-02
3.200136055730721552e+01,1.200004728289604543e+02,1.863083969559573063e+02,-4.393812471272143250e-03,-1.002199126118668993e+01,-1.732774041787709871e-02
3.200137253984895125e+01,1.200002761706011256e+02,1.700407502249735217e+02,-9.177472947604024822e-02,-9.980038195730751127e+00,-2.012784405651863243e-02
3.200143292719602073e+01,1.200003680718689338e+02,1.764868489648362413e+02,-2.051113059891265453e-02,-9.999292541876439344e+00,-3.385676905212385568e-02
3.200143349700294948e+01,1.200003843273148334e+02,1.761132351147076633e+02,1.656271926481159328e-03,-1.000080749598118146e+01,5.296836371527462173e-02
3.200143239498326864e+01,1.200004391596838218e+02,1.767966775496598189e+02,3.501789739945870839e-02,-1.001966983804945421e+01,-2.293686931769251328e-02
3.200134894496326865e+01,1.200003478747138672e+02,1.762626021054414309e+02,1.013057311735411506e-03,-1.000944245811493616e+01,2.210384306083677461e-02
3.200136471395418170e+01,1.200002487917987395e+02,1.784557564850011318e+02,1.992783925400779324e-02,-1.008229005122215405e+01,6.583079278604517248e-02
3.200139767859982243e+01,1.200004086455966785e+02,1.702802989836915515e+02,-7.554065451397487529e-02,-1.011251231321874222e+01,-3.652989255792785800e-02
3.200134740035093728e+01,1.200002307675904518e+02,1.696346859478918532e+02,6.052536861846601057e-02,-1.002368045874764846e+01,1.495088553268872182e-02
3.200135430883999277e+01,1.200003383538189325e+02,1.647516916600203558e+02,6.199916467898125561e-02,-1.013133339537999156e+01,6.163825605991134909e-02
3.200143012881643045e+01,1.200003307036060676e+02,1.720281580752120192e+02,4.705352841920027937e-03,-1.004438833820706556e+01,6.795916505937824037e-02
3.200140141256676429e+01,1.200003656843223041e+02,1.775016417547940080e+02,-3.426732193648344277e-02,-1.000606443170470428e+01,-2.981975434088207297e-02
3.200134929270258510e+01,1.200003014533791230e+02,1.704503959955893890e+02,1.074399415434578453e-01,-9.973711617545875541e+00,1.172527398090332171e-02
3.200139681118469781e+01,1.200003352204095108e+02,1.827995796181322987e+02,-4.951892331806566350e-02,-9.951456353179063186e+00,-9.425503156199896773e-04
3.200135532864719323e+01,1.200002441629747665e+02,1.710561178860031646e+02,-6.307625419119036736e-02,-1.002198593595542953e+01,-3.179172707460962977e-02
3.200131189812864818e+01,1.200001943344969959e+02,1.742219715539149263e+02,-2.635570423064928502e-02,-9.903906332723630968e+00,-2.582756060391708935e-02
3.200149811853385984e+01,1.200001248109051915e+02,1.729868674219595732e+02,6.049107171318687109e-02,-1.013370253422883671e+01,-2.365389718853341469e-02
3.200143670096263548e+01,1.200001567853639131e+02,1.674957582038257726e+02,-1.015576309871129845e-01,-9.994014821156797623e+00,-7.929810269513938581e-02
3.200136964914289450e+01,1.200001478730409303e+02,1.735541595641497565e+02,-3.948259170578475863e-01,-1.002798860462986141e+01,3.226052830350047834e-02
3.200137561070662429e+01,1.200001402007139006e+02,1.722465801957134772e+02,-5.154636233669588341e-01,-9.981363657617599472e+00,-3.220882304560793857e-02
3.200143647068699693e+01,1.200001892153293852e+02,1.728943577299551180e+02,-6.935254382566274911e-01,-9.921872690117481852e+00,5.558917175607405725e-02
3.200134868510836839e+01,1.200001071279674676e+02,1.708434898184841302e+02,-1.075009936896160312e+00,-9.935113343820145104e+00,-2.442754117061703145e-02
3.200136870626342045e+01,1.200001599549305098e+02,1.680252398641321463e+02,-1.409997884390944423e+00,-9.936097811861564821e+00,-8.947776969275408887e-02
3.200141863389823982e+01,1.200001727094605144e+02,1.823616761091848559e+02,-1.863676259281066505e+00,-9.834818411973301977e+00,-3.302082667712903652e-02
3.200130555353409534e+01,1.200000597070791883e+02,1.786242054444016105e+02,-2.153435926648900267e+00,-9.745761496943911695e+00,-3.046322025097502814e-02
3.200136432458452873e+01,1.200001682371330389e+02,1.742032479258271280e+02,-2.828712453510880742e+00,-9.635711910467033903e+00,2.848174874220842437e-02
3.200137952549633269e+01,1.200001352887011734e+02,1.818109195445094315e+02,-3.230291956640849005e+00,-9.514799016434601242e+00,-9.090868888941477932e-02
3.200134734024734939e+01,1.200001317080997154e+02,1.648279660302339096e+02,-3.821735847299672972e+00,-9.171662266180600653e+00,2.904780731885494779e-02
3.200135663492145710e+01,1.200001347871881876e+02,1.657425042485083679e+02,-4.469219062038404466e+00,-8.907035385909507497e+00,3.092567880616267292e-02
3.200131786889433982e+01,1.200000844690965920e+02,1.698968205945114960e+02,-5.043319331660949700e+00,-8.573805279618387232e+00,-8.868938880590718221e-02
3.200134037138516163e+01,1.200000384128827022e+02,1.759604123365806458e+02,-5.773387587406157095e+00,-8.192497665133203100e+00,-6.119479994871578066e-02
3.200135983192760847e+01,1.200000636016337552e+02,1.702879101357538616e+02,-6.217790137518363736e+00,-7.761213746474288300e+00,2.216474942097900955e-02
3.200133166616208058e+01,1.200000428185197165e+02,1.694768517855611663e+02,-6.966172198000192495e+00,-7.127133508255106165e+00,5.160569263771491028e-02
3.200131105863611225e+01,1.200000155192455225e+02,1.739437745925890226e+02,-7.540282865197927897e+00,-6.524984264932588651e+00,1.234125522418573657e-03
3.200134022648837373e+01,1.199999733323975164e+02,1.670478385413719309e+02,-8.229514253103396015e+00,-5.707749594799480519e+00,-4.614060464916630057e-03
3.200136584627743730e+01,1.200001129865442238e+02,1.749422822519346425e+02,-8.707321074704754693e+00,-5.006278266766211793e+00,-8.266564004877495486e-02
3.200121651973134362e+01,1.200000620917893883e+02,1.639247592433102909e+02,-9.174797313280308231e+00,-3.952382717082236763e+00,3.600125943434328429e-02
3.200137652461071980e+01,1.200000593116574805e+02,1.749792698915245239e+02,-9.476183026798418396e+00,-2.968914209879898181e+00,1.315098959427692671e-01
3.200130661156111245e+01,1.200001153533117275e+02,1.778725749505578904e+02,-9.734590480313041638e+00,-2.098761606110658651e+00,7.466164420764681564e-02
3.200123389544955899e+01,1.200000009440615258e+02,1.681595404893711247e+02,-9.922926885449999901e+00,-1.239814162186962054e+00,-1.163277142733104147e-01
3.200136267090853437e+01,1.200000460800436457e+02,1.754156862285011300e+02,-9.967314338723332057e+00,-3.950471427675981695e-01,1.146456354076795699e-02
3.200119349623523135e+01,1.200000074686860927e+02,1.680152946691928548e+02,-1.004916316624210992e+01,4.082441558187736574e-01,-2.013999345699748686e-02
3.200120548987614910e+01,1.199999967629291433e+02,1.633560241151181174e+02,-9.922214730108336767e+00,1.184035937633680868e+00,-4.255389425010328019e-02
3.200124236813750400e+01,1.200000435088900588e+02,1.724799593282492935e+02,-9.929294132833186737e+00,1.976385213958646636e+00,1.043852976849022618e-01
3.200118266006465717e+01,1.199999797727817423e+02,1.645819359574362295e+02,-9.716754694467876874e+00,2.683321366699397359e+00,-2.943829294097484797e-02
3.200126240562348556e+01,1.200000732497265687e+02,1.779478557448103402e+02,-9.448552221779539906e+00,3.342531759523010848e+00,3.980105739319844682e-02
3.200119029528482884e+01,1.200000840485380849e+02,1.690815934600165633e+02,-9.257916118550323148e+00,3.857939530891371316e+00,-3.173239529501935274e-02
3.200120227239467141e+01,1.199999560943407886e+02,1.816997543088149598e+02,-8.941901353867756086e+00,4.367753760827640441e+00,4.511022764627253129e-02
3.200118469197806803e+01,1.199999790874971950e+02,1.722375927499295472e+02,-8.663766664443921073e+00,4.910137261525684416e+00,-4.510720465957064607e-02
3.200125672571672197e+01,1.200000619176261836e+02,1.793782997013396141e+02,-8.375024799040044599e+00,5.343387209987957576e+00,-5.862782782632193837e-03
3.200116838077801162e+01,1.200000389819186353e+02,1.638728535023364259e+02,-8.184723586098538561e+00,5.801864858999564056e+00,2.830461716573657791e-02
3.200118204324307669e+01,1.200000677887452696e+02,1.777684488323226333e+02,-7.873670042756801379e+00,6.181730650125515147e+00,-4.081123118144900849e-03
3.200115620664204386e+01,1.200001228943924474e+02,1.790874807491900640e+02,-7.492145171429755557e+00,6.509532748950020320e+00,2.932378075907206630e-02
3.200115314915451137e+01,1.200000726358517227e+02,1.721717955286316339e+02,-7.305156930066584842e+00,6.924642263137491760e+00,7.881810559581189923e-02
3.200120680099171722e+01,1.200001320963803551e+02,1.699161501859462646e+02,-7.028501943930191231e+00,7.154057316857669768e+00,-1.429985402683833784e-02
3.200120261170798841e+01,1.200001240068719000e+02,1.759505693322665252e+02,-6.698262219363019021e+00,7.489600801005544817e+00,6.578747970504258968e-02
3.200107398467802255e+01,1.200001582117127583e+02,1.770029520536357666e+02,-6.386243412462500046e+00,7.739251205916469978e+00,9.107314298017843424e-02
3.200122059349789083e+01,1.200001043769590865e+02,1.789792479514843251e+02,-6.081118873006632342e+00,7.970733447795806725e+00,1.511054063738508785e-02
3.200112547211152503e+01,1.200000821640725093e+02,1.701285224909402700e+02,-5.783330914612028195e+00,8.175892310444618616e+00,-1.465570173034927703e-01
3.200104224635548178e+01,1.200000374094680780e+02,1.728674288644989474e+02,-5.677064410914067771e+00,8.207657898081203385e+00,-3.909795821550578893e-02
3.200115364311234600e+01,1.200000899445476108e+02,1.759586296317013421e+02,-5.238538117153661133e+00,8.517275134948546267e+00,2.261884681801292971e-02
3.200115094144441485e+01,1.200001296886825486e+02,1.797125195441526557e+02,-5.109783314619275707e+00,8.639884377017601480e+00,-4.331568632102181238e-02
3.200111495283690743e+01,1.200001014118675187e+02,1.857131079026231930e+02,-4.772882364641143127e+00,8.812270961071661191e+00,1.817204051014546969e-03
