time (sec),ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.41540E+02,1.3650704104464800E-02,9.9999895507316100E+00,-4.7585224461645000E-03
2.41550E+02,1.3579047451098500E-02,9.9999896626083300E+00,-4.7283397408299900E-03
2.41560E+02,1.3507766944385300E-02,9.9999897732979600E+00,-4.6983154736957100E-03
2.41570E+02,1.3436860609830800E-02,9.9999898828130000E+00,-4.6684488130718400E-03
2.41580E+02,1.3366326483305600E-02,9.9999899911658500E+00,-4.6387389316343400E-03
2.41590E+02,1.3296162610993700E-02,9.9999900983687600E+00,-4.6091850064020700E-03
2.41600E+02,1.3226367049332600E-02,9.9999902044338300E+00,-4.5797862187139300E-03
2.41610E+02,1.3156937864962700E-02,9.9999903093730800E+00,-4.5505417542062000E-03
2.41620E+02,1.3087873134671300E-02,9.9999904131983700E+00,-4.5214508027900300E-03
2.41630E+02,1.3019170945344000E-02,9.9999905159214300E+00,-4.4925125586289400E-03
2.41640E+02,1.2950829393906900E-02,9.9999906175539000E+00,-4.4637262201165200E-03
2.41650E+02,1.2882846587273200E-02,9.9999907181072700E+00,-4.4350909898542400E-03
2.41660E+02,1.2815220642299100E-02,9.9999908175929100E+00,-4.4066060746293300E-03
2.41670E+02,1.2747949685721400E-02,9.9999909160220900E+00,-4.3782706853928300E-03
2.41680E+02,1.2681031854108600E-02,9.9999910134059500E+00,-4.3500840372377500E-03
2.41690E+02,1.2614465293816700E-02,9.9999911097555000E+00,-4.3220453493772800E-03
2.41700E+02,1.2548248160927100E-02,9.9999912050816700E+00,-4.2941538451232100E-03
2.41710E+02,1.2482378621201700E-02,9.9999912993952200E+00,-4.2664087518643700E-03
2.41720E+02,1.2416854850027900E-02,9.9999913927068500E+00,-4.2388093010452800E-03
2.41730E+02,1.2351675032376400E-02,9.9999914850271300E+00,-4.2113547281448300E-03
2.41740E+02,1.2286837362743000E-02,9.9999915763665000E+00,-4.1840442726550700E-03
2.41750E+02,1.2222340045098000E-02,9.9999916667353100E+00,-4.1568771780602300E-03
2.41760E+02,1.2158181292841800E-02,9.9999917561438100E+00,-4.1298526918156800E-03
2.41770E+02,1.2094359328755600E-02,9.9999918446021200E+00,-4.1029700653271300E-03
2.41780E+02,1.2030872384944200E-02,9.9999919321202600E+00,-4.0762285539298800E-03
2.41790E+02,1.1967718702795800E-02,9.9999920187081500E+00,-4.0496274168681900E-03
2.41800E+02,1.1904896532930800E-02,9.9999921043756000E+00,-4.0231659172747800E-03
2.41810E+02,1.1842404135148900E-02,9.9999921891323300E+00,-3.9968433221503800E-03
2.41820E+02,1.1780239778388500E-02,9.9999922729879400E+00,-3.9706589023434700E-03
2.41830E+02,1.1718401740672100E-02,9.9999923559519400E+00,-3.9446119325300500E-03
2.41840E+02,1.1656888309060900E-02,9.9999924380337300E+00,-3.9187016911935700E-03
2.41850E+02,1.1595697779609100E-02,9.9999925192426300E+00,-3.8929274606049200E-03
2.41860E+02,1.1534828457314100E-02,9.9999925995878500E+00,-3.8672885268025600E-03
2.41870E+02,1.1474278656073200E-02,9.9999926790784900E+00,-3.8417841795727700E-03
2.41880E+02,1.1414046698631400E-02,9.9999927577235800E+00,-3.8164137124299300E-03
2.41890E+02,1.1354130916537900E-02,9.9999928355320500E+00,-3.7911764225969700E-03
2.41900E+02,1.1294529650103400E-02,9.9999929125127100E+00,-3.7660716109859100E-03
2.41910E+02,1.1235241248347000E-02,9.9999929886743100E+00,-3.7410985821785100E-03
2.41920E+02,1.1176264068956100E-02,9.9999930640254900E+00,-3.7162566444069400E-03
2.41930E+02,1.1117596478240000E-02,9.9999931385748000E+00,-3.6915451095347100E-03
2.41940E+02,1.1059236851081000E-02,9.9999932123307100E+00,-3.6669632930375400E-03
2.41950E+02,1.1001183570891900E-02,9.9999932853016000E+00,-3.6425105139844200E-03
2.41960E+02,1.0943435029574200E-02,9.9999933574957400E+00,-3.6181860950187500E-03
2.41970E+02,1.0885989627469100E-02,9.9999934289213500E+00,-3.5939893623395800E-03
2.41980E+02,1.0828845773313100E-02,9.9999934995865300E+00,-3.5699196456829500E-03
2.41990E+02,1.0772001884198000E-02,9.9999935694993000E+00,-3.5459762783032900E-03
2.42000E+02,1.0715456385524500E-02,9.9999936386676300E+00,-3.5221585969550000E-03
2.42010E+02,1.0659207710957300E-02,9.9999937070993600E+00,-3.4984659418740300E-03
2.42020E+02,1.0603254302383500E-02,9.9999937748022800E+00,-3.4748976567596500E-03
2.42030E+02,1.0547594609870000E-02,9.9999938417840700E+00,-3.4514530887562300E-03
2.42040E+02,1.0492227091619100E-02,9.9999939080523600E+00,-3.4281315884351800E-03
2.42050E+02,1.0437150213924500E-02,9.9999939736146800E+00,-3.4049325097769600E-03
2.42060E+02,1.0382362451135400E-02,9.9999940384784800E+00,-3.3818552101531600E-03
2.42070E+02,1.0327862285605500E-02,9.9999941026511400E+00,-3.3588990503087400E-03
2.42080E+02,1.0273648207655300E-02,9.9999941661399700E+00,-3.3360633943442900E-03
2.42090E+02,1.0219718715532000E-02,9.9999942289521700E+00,-3.3133476096984100E-03
2.42100E+02,1.0166072315363200E-02,9.9999942910949100E+00,-3.2907510671302400E-03
2.42110E+02,1.0112707521119000E-02,9.9999943525752600E+00,-3.2682731407019600E-03
2.42120E+02,1.0059622854571600E-02,9.9999944134002000E+00,-3.2459132077614900E-03
2.42130E+02,1.0006816845253900E-02,9.9999944735766700E+00,-3.2236706489252500E-03
2.42140E+02,9.9542880304123900E-03,9.9999945331115200E+00,-3.2015448480609700E-03
2.42150E+02,9.9020349549759400E-03,9.9999945920115100E+00,-3.1795351922706500E-03
2.42160E+02,9.8500561715095800E-03,9.9999946502833700E+00,-3.1576410718735900E-03
2.42170E+02,9.7983502401787400E-03,9.9999947079337300E+00,-3.1358618803894700E-03
2.42180E+02,9.7469157287048600E-03,9.9999947649691600E+00,-3.1141970145215500E-03
2.42190E+02,9.6957512123276800E-03,9.9999948213961400E+00,-3.0926458741400100E-03
2.42200E+02,9.6448552737674700E-03,9.9999948772211300E+00,-3.0712078622652700E-03
2.42210E+02,9.5942265031828500E-03,9.9999949324504700E+00,-3.0498823850514800E-03
2.42220E+02,9.5438634981308500E-03,9.9999949870904600E+00,-3.0286688517700400E-03
2.42230E+02,9.4937648635357700E-03,9.9999950411473300E+00,-3.0075666747933100E-03
2.42240E+02,9.4439292116404200E-03,9.9999950946272500E+00,-2.9865752695782400E-03
2.42250E+02,9.3943551619727000E-03,9.9999951475363100E+00,-2.9656940546502500E-03
2.42260E+02,9.3450413413101800E-03,9.9999951998805400E+00,-2.9449224515870600E-03
2.42270E+02,9.2959863836356400E-03,9.9999952516659300E+00,-2.9242598850027300E-03
2.42280E+02,9.2471889301015500E-03,9.9999953028983700E+00,-2.9037057825316900E-03
2.42290E+02,9.1986476289967700E-03,9.9999953535837100E+00,-2.8832595748128800E-03
2.42300E+02,9.1503611357043600E-03,9.9999954037277400E+00,-2.8629206954739900E-03
2.42310E+02,9.1023281126638700E-03,9.9999954533361900E+00,-2.8426885811157700E-03
2.42320E+02,9.0545472293379600E-03,9.9999955024147000E+00,-2.8225626712964100E-03
2.42330E+02,9.0070171621747200E-03,9.9999955509688900E+00,-2.8025424085160400E-03
2.42340E+02,8.9597365945654500E-03,9.9999955990043100E+00,-2.7826272382012700E-03
2.42350E+02,8.9127042168180600E-03,9.9999956465264400E+00,-2.7628166086898400E-03
2.42360E+02,8.8659187261103500E-03,9.9999956935407000E+00,-2.7431099712153000E-03
2.42370E+02,8.8193788264635000E-03,9.9999957400524800E+00,-2.7235067798918700E-03
2.42380E+02,8.7730832286975200E-03,9.9999957860670800E+00,-2.7040064916992900E-03
2.42390E+02,8.7270306504025000E-03,9.9999958315897600E+00,-2.6846085664677500E-03
2.42400E+02,8.6812198158985900E-03,9.9999958766257400E+00,-2.6653124668629800E-03
2.42410E+02,8.6356494562026900E-03,9.9999959211801500E+00,-2.6461176583713300E-03
2.42420E+02,8.5903183089951600E-03,9.9999959652580900E+00,-2.6270236092849500E-03
2.42430E+02,8.5452251185798800E-03,9.9999960088646100E+00,-2.6080297906871200E-03
2.42440E+02,8.5003686358508800E-03,9.9999960520046900E+00,-2.5891356764375500E-03
2.42450E+02,8.4557476182635300E-03,9.9999960946832600E+00,-2.5703407431578100E-03
2.42460E+02,8.4113608297923300E-03,9.9999961369052200E+00,-2.5516444702168400E-03
2.42470E+02,8.3672070409020800E-03,9.9999961786753900E+00,-2.5330463397165300E-03
2.42480E+02,8.3232850285078300E-03,9.9999962199985500E+00,-2.5145458364773900E-03
2.42490E+02,8.2795935759505600E-03,9.9999962608794500E+00,-2.4961424480242500E-03
2.42500E+02,8.2361314729527100E-03,9.9999963013227400E+00,-2.4778356645720600E-03
2.42510E+02,8.1928975155937600E-03,9.9999963413330800E+00,-2.4596249790118200E-03
2.42520E+02,8.1498905062702800E-03,9.9999963809150500E+00,-2.4415098868964600E-03
2.42530E+02,8.1071092536670600E-03,9.9999964200731700E+00,-2.4234898864269300E-03
2.42540E+02,8.0645525727193600E-03,9.9999964588119300E+00,-2.4055644784382600E-03
2.42550E+02,8.0222192845862800E-03,9.9999964971357800E+00,-2.3877331663857600E-03
2.42560E+02,7.9801082166152100E-03,9.9999965350491100E+00,-2.3699954563312500E-03
2.42570E+02,7.9382182023063300E-03,9.9999965725562600E+00,-2.3523508569293600E-03
2.42580E+02,7.8965480812859300E-03,9.9999966096615500E+00,-2.3347988794139700E-03
2.42590E+02,7.8550966992687200E-03,9.9999966463692100E+00,-2.3173390375846200E-03
2.42600E+02,7.8138629080311200E-03,9.9999966826834700E+00,-2.2999708477930600E-03
2.42610E+02,7.7728455653758000E-03,9.9999967186084900E+00,-2.2826938289298800E-03
2.42620E+02,7.7320435351005300E-03,9.9999967541483900E+00,-2.2655075024111400E-03
2.42630E+02,7.6914556869671400E-03,9.9999967893072600E+00,-2.2484113921651200E-03
2.42640E+02,7.6510808966726500E-03,9.9999968240891200E+00,-2.2314050246191600E-03
2.42650E+02,7.6109180458115100E-03,9.9999968584979800E+00,-2.2144879286865300E-03
2.42660E+02,7.5709660218533900E-03,9.9999968925377900E+00,-2.1976596357533700E-03
2.42670E+02,7.5312237181076800E-03,9.9999969262124500E+00,-2.1809196796657100E-03
2.42680E+02,7.4916900336901700E-03,9.9999969595258400E+00,-2.1642675967165600E-03
2.42690E+02,7.4523638734964000E-03,9.9999969924817800E+00,-2.1477029256330900E-03
2.42700E+02,7.4132441481728000E-03,9.9999970250840600E+00,-2.1312252075638000E-03
2.42710E+02,7.3743297740811800E-03,9.9999970573364400E+00,-2.1148339860658700E-03
2.42720E+02,7.3356196732720500E-03,9.9999970892426100E+00,-2.0985288070924500E-03
2.42730E+02,7.2971127734557900E-03,9.9999971208062500E+00,-2.0823092189801600E-03
2.42740E+02,7.2588080079693300E-03,9.9999971520309900E+00,-2.0661747724365000E-03
2.42750E+02,7.2207043157517200E-03,9.9999971829204200E+00,-2.0501250205274800E-03
2.42760E+02,7.1828006413108300E-03,9.9999972134781000E+00,-2.0341595186651600E-03
2.42770E+02,7.1450959346945000E-03,9.9999972437075500E+00,-2.0182778245954000E-03
2.42780E+02,7.1075891514616400E-03,9.9999972736122300E+00,-2.0024794983855900E-03
2.42790E+02,7.0702792526534000E-03,9.9999973031956100E+00,-1.9867641024124500E-03
2.42800E+02,7.0331652047665100E-03,9.9999973324610800E+00,-1.9711312013499100E-03
2.42810E+02,6.9962459797221900E-03,9.9999973614120200E+00,-1.9555803621570800E-03
2.42820E+02,6.9595205548372900E-03,9.9999973900517700E+00,-1.9401111540662100E-03
2.42830E+02,6.9229879127976700E-03,9.9999974183836100E+00,-1.9247231485707800E-03
2.42840E+02,6.8866470416292800E-03,9.9999974464108300E+00,-1.9094159194136500E-03
2.42850E+02,6.8504969346715700E-03,9.9999974741366500E+00,-1.8941890425752200E-03
2.42860E+02,6.8145365905463600E-03,9.9999975015642700E+00,-1.8790420962616900E-03
2.42870E+02,6.7787650131312300E-03,9.9999975286968500E+00,-1.8639746608934000E-03
2.42880E+02,6.7431812115351000E-03,9.9999975555375300E+00,-1.8489863190931800E-03
2.42890E+02,6.7077842000670900E-03,9.9999975820893900E+00,-1.8340766556748000E-03
2.42900E+02,6.6725729982121700E-03,9.9999976083555200E+00,-1.8192452576314700E-03
2.42910E+02,6.6375466305977900E-03,9.9999976343389300E+00,-1.8044917141244000E-03
2.42920E+02,6.6027041269761500E-03,9.9999976600426300E+00,-1.7898156164714000E-03
2.42930E+02,6.5680445221909100E-03,9.9999976854695900E+00,-1.7752165581355900E-03
2.42940E+02,6.5335668561527300E-03,9.9999977106227400E+00,-1.7606941347141400E-03
2.42950E+02,6.4992701738104000E-03,9.9999977355050000E+00,-1.7462479439270400E-03
2.42960E+02,6.4651535251264600E-03,9.9999977601192300E+00,-1.7318775856059400E-03
2.42970E+02,6.4312159650527500E-03,9.9999977844683000E+00,-1.7175826616831500E-03
2.42980E+02,6.3974565534971000E-03,9.9999978085549900E+00,-1.7033627761805100E-03
2.42990E+02,6.3638743553077800E-03,9.9999978323821200E+00,-1.6892175351985100E-03
2.43000E+02,6.3304684402380000E-03,9.9999978559524300E+00,-1.6751465469052900E-03
2.43010E+02,6.2972378829259200E-03,9.9999978792686500E+00,-1.6611494215258800E-03
2.43020E+02,6.2641817628657500E-03,9.9999979023334700E+00,-1.6472257713313400E-03
2.43030E+02,6.2312991643856000E-03,9.9999979251495800E+00,-1.6333752106280200E-03
2.43040E+02,6.1985891766208000E-03,9.9999979477196100E+00,-1.6195973557469100E-03
2.43050E+02,6.1660508934828200E-03,9.9999979700461700E+00,-1.6058918250329900E-03
2.43060E+02,6.1336834136459400E-03,9.9999979921318600E+00,-1.5922582388346800E-03
2.43070E+02,6.1014858405117700E-03,9.9999980139792300E+00,-1.5786962194932700E-03
2.43080E+02,6.0694572821891900E-03,9.9999980355908200E+00,-1.5652053913325300E-03
2.43090E+02,6.0375968514699900E-03,9.9999980569691200E+00,-1.5517853806482500E-03
2.43100E+02,6.0059036658021900E-03,9.9999980781166200E+00,-1.5384358156979100E-03
2.43110E+02,5.9743768472678700E-03,9.9999980990357800E+00,-1.5251563266903800E-03
2.43120E+02,5.9430155225542500E-03,9.9999981197290200E+00,-1.5119465457756700E-03
2.43130E+02,5.9118188229359800E-03,9.9999981401987400E+00,-1.4988061070347600E-03
2.43140E+02,5.8807858842484800E-03,9.9999981604473200E+00,-1.4857346464694400E-03
2.43150E+02,5.8499158468590500E-03,9.9999981804771100E+00,-1.4727318019922300E-03
2.43160E+02,5.8192078556513500E-03,9.9999982002904300E+00,-1.4597972134163800E-03
2.43170E+02,5.7886610599987800E-03,9.9999982198895900E+00,-1.4469305224458400E-03
2.43180E+02,5.7582746137355500E-03,9.9999982392768700E+00,-1.4341313726653900E-03
2.43190E+02,5.7280476751411900E-03,9.9999982584545200E+00,-1.4213994095307200E-03
2.43200E+02,5.6979794069116700E-03,9.9999982774247600E+00,-1.4087342803586500E-03
2.43210E+02,5.6680689761371800E-03,9.9999982961898100E+00,-1.3961356343173300E-03
2.43220E+02,5.6383155542844200E-03,9.9999983147518500E+00,-1.3836031224165400E-03
2.43230E+02,5.6087183171654300E-03,9.9999983331130400E+00,-1.3711363974980100E-03
2.43240E+02,5.5792764449198900E-03,9.9999983512755200E+00,-1.3587351142258000E-03
2.43250E+02,5.5499891219929100E-03,9.9999983692413900E+00,-1.3463989290767600E-03
2.43260E+02,5.5208555371083600E-03,9.9999983870127600E+00,-1.3341275003309900E-03
2.43270E+02,5.4918748832489000E-03,9.9999984045916900E+00,-1.3219204880623900E-03
2.43280E+02,5.4630463576337900E-03,9.9999984219802300E+00,-1.3097775541292100E-03
2.43290E+02,5.4343691616944200E-03,9.9999984391804100E+00,-1.2976983621647400E-03
2.43300E+02,5.4058425010588500E-03,9.9999984561942300E+00,-1.2856825775679400E-03
2.43310E+02,5.3774655855206100E-03,9.9999984730236800E+00,-1.2737298674942000E-03
2.43320E+02,5.3492376290255000E-03,9.9999984896707200E+00,-1.2618399008461200E-03
2.43330E+02,5.3211578496404000E-03,9.9999985061372900E+00,-1.2500123482643100E-03
2.43340E+02,5.2932254695400200E-03,9.9999985224253200E+00,-1.2382468821183000E-03
2.43350E+02,5.2654397149824300E-03,9.9999985385367100E+00,-1.2265431764974600E-03
2.43360E+02,5.2377998162846700E-03,9.9999985544733300E+00,-1.2149009072019600E-03
2.43370E+02,5.2103050078071700E-03,9.9999985702370500E+00,-1.2033197517337700E-03
2.43380E+02,5.1829545279271400E-03,9.9999985858297200E+00,-1.1917993892877800E-03
2.43390E+02,5.1557476190185800E-03,9.9999986012531500E+00,-1.1803395007428800E-03
2.43400E+02,5.1286835274367000E-03,9.9999986165091500E+00,-1.1689397686531000E-03
2.43410E+02,5.1017615034913400E-03,9.9999986315995000E+00,-1.1575998772388700E-03
2.43420E+02,5.0749808014247000E-03,9.9999986465259700E+00,-1.1463195123782200E-03
2.43430E+02,5.0483406793980600E-03,9.9999986612903000E+00,-1.1350983615981200E-03
2.43440E+02,5.0218403994629100E-03,9.9999986758942300E+00,-1.1239361140657900E-03
2.43450E+02,4.9954792275476000E-03,9.9999986903394600E+00,-1.1128324605801100E-03
2.43460E+02,4.9692564334307200E-03,9.9999987046276900E+00,-1.1017870935630600E-03
2.43470E+02,4.9431712907278000E-03,9.9999987187605900E+00,-1.0907997070511800E-03
2.43480E+02,4.9172230768623800E-03,9.9999987327398100E+00,-1.0798699966871200E-03
2.43490E+02,4.8914110730571800E-03,9.9999987465670000E+00,-1.0689976597111600E-03
2.43500E+02,4.8657345643029900E-03,9.9999987602437700E+00,-1.0581823949529000E-03
2.43510E+02,4.8401928393453900E-03,9.9999987737717400E+00,-1.0474239028228500E-03
2.43520E+02,4.8147851906624700E-03,9.9999987871524800E+00,-1.0367218853041600E-03
2.43530E+02,4.7895109144493500E-03,9.9999988003875700E+00,-1.0260760459443700E-03
2.43540E+02,4.7643693105937400E-03,9.9999988134785700E+00,-1.0154860898471800E-03
2.43550E+02,4.7393596826581600E-03,9.9999988264270100E+00,-1.0049517236642900E-03
2.43560E+02,4.7144813378622000E-03,9.9999988392344200E+00,-9.9447265558727600E-04
2.43570E+02,4.6897335870602900E-03,9.9999988519022900E+00,-9.8404859533950800E-04
2.43580E+02,4.6651157447261900E-03,9.9999988644321200E+00,-9.7367925416810600E-04
2.43590E+02,4.6406271289307500E-03,9.9999988768253800E+00,-9.6336434483593800E-04
2.43600E+02,4.6162670613264000E-03,9.9999988890835300E+00,-9.5310358161367100E-04
2.43610E+02,4.5920348671227000E-03,9.9999989012080100E+00,-9.4289668027185000E-04
2.43620E+02,4.5679298750752400E-03,9.9999989132002600E+00,-9.3274335807302800E-04
2.43630E+02,4.5439514174612400E-03,9.9999989250616700E+00,-9.2264333376393200E-04
2.43640E+02,4.5200988300617700E-03,9.9999989367936600E+00,-9.1259632756767300E-04
2.43650E+02,4.4963714521484000E-03,9.9999989483976000E+00,-9.0260206117599700E-04
2.43660E+02,4.4727686264588400E-03,9.9999989598748600E+00,-8.9266025774157400E-04
2.43670E+02,4.4492896991791200E-03,9.9999989712268000E+00,-8.8277064187032900E-04
2.43680E+02,4.4259340199302800E-03,9.9999989824547400E+00,-8.7293293961381500E-04
2.43690E+02,4.4027009417461900E-03,9.9999989935600300E+00,-8.6314687846162500E-04
2.43700E+02,4.3795898210579800E-03,9.9999990045439700E+00,-8.5341218733384100E-04
2.43710E+02,4.3566000176718400E-03,9.9999990154078600E+00,-8.4372859657352500E-04
2.43720E+02,4.3337308947579300E-03,9.9999990261529800E+00,-8.3409583793925200E-04
2.43730E+02,4.3109818188281700E-03,9.9999990367805900E+00,-8.2451364459767700E-04
2.43740E+02,4.2883521597184900E-03,9.9999990472919700E+00,-8.1498175111614400E-04
2.43750E+02,4.2658412905754500E-03,9.9999990576883500E+00,-8.0549989345533500E-04
2.43760E+02,4.2434485878341300E-03,9.9999990679709500E+00,-7.9606780896195500E-04
2.43770E+02,4.2211734312047300E-03,9.9999990781410100E+00,-7.8668523636145400E-04
2.43780E+02,4.1990152036503800E-03,9.9999990881997100E+00,-7.7735191575079300E-04
2.43790E+02,4.1769732913760900E-03,9.9999990981482600E+00,-7.6806758859124400E-04
2.43800E+02,4.1550470838086800E-03,9.9999991079878300E+00,-7.5883199770122500E-04
2.43810E+02,4.1332359735768800E-03,9.9999991177196000E+00,-7.4964488724918200E-04
2.43820E+02,4.1115393565023900E-03,9.9999991273447000E+00,-7.4050600274649600E-04
2.43830E+02,4.0899566315754700E-03,9.9999991368642900E+00,-7.3141509104043700E-04
2.43840E+02,4.0684872009416600E-03,9.9999991462794900E+00,-7.2237190030715000E-04
2.43850E+02,4.0471304698839400E-03,9.9999991555914200E+00,-7.1337618004468200E-04
2.43860E+02,4.0258858468094600E-03,9.9999991648012000E+00,-7.0442768106604000E-04
2.43870E+02,4.0047527432295600E-03,9.9999991739099000E+00,-6.9552615549228800E-04
2.43880E+02,3.9837305737442000E-03,9.9999991829186100E+00,-6.8667135674568400E-04
2.43890E+02,3.9628187560264100E-03,9.9999991918284200E+00,-6.7786303954284700E-04
2.43900E+02,3.9420167108067900E-03,9.9999992006403700E+00,-6.6910095988796400E-04
2.43910E+02,3.9213238618557100E-03,9.9999992093555100E+00,-6.6038487506602900E-04
2.43920E+02,3.9007396359700000E-03,9.9999992179748800E+00,-6.5171454363612100E-04
2.43930E+02,3.8802634629552000E-03,9.9999992264995100E+00,-6.4308972542471600E-04
2.43940E+02,3.8598947756077600E-03,9.9999992349304200E+00,-6.3451018151903700E-04
2.43950E+02,3.8396330097017500E-03,9.9999992432686000E+00,-6.2597567426042800E-04
2.43960E+02,3.8194776039755300E-03,9.9999992515150600E+00,-6.1748596723777900E-04
2.43970E+02,3.7994280001139700E-03,9.9999992596707700E+00,-6.0904082528097300E-04
2.43980E+02,3.7794836427285000E-03,9.9999992677367100E+00,-6.0064001445437200E-04
2.43990E+02,3.7596439793504100E-03,9.9999992757138500E+00,-5.9228330205033900E-04
2.44000E+02,3.7399084604086800E-03,9.9999992836031200E+00,-5.8397045658278900E-04
2.44010E+02,3.7202765392166300E-03,9.9999992914054900E+00,-5.7570124778077900E-04
2.44020E+02,3.7007476719586200E-03,9.9999992991218800E+00,-5.6747544658212700E-04
2.44030E+02,3.6813213176744800E-03,9.9999993067532100E+00,-5.5929282512706900E-04
2.44040E+02,3.6619969382417700E-03,9.9999993143004000E+00,-5.5115315675194600E-04
2.44050E+02,3.6427739983646900E-03,9.9999993217643400E+00,-5.4305621598292700E-04
2.44060E+02,3.6236519655540400E-03,9.9999993291459400E+00,-5.3500177852975900E-04
2.44070E+02,3.6046303101206300E-03,9.9999993364460800E+00,-5.2698962127956000E-04
2.44080E+02,3.5857085051508000E-03,9.9999993436656300E+00,-5.1901952229063400E-04
2.44090E+02,3.5668860265020000E-03,9.9999993508054600E+00,-5.1109126078632500E-04
2.44100E+02,3.5481623527783800E-03,9.9999993578664200E+00,-5.0320461714889900E-04
2.44110E+02,3.5295369653218700E-03,9.9999993648493600E+00,-4.9535937291346600E-04
2.44120E+02,3.5110093482011400E-03,9.9999993717551300E+00,-4.8755531076192200E-04
2.44130E+02,3.4925789881870800E-03,9.9999993785845400E+00,-4.7979221451693400E-04
2.44140E+02,3.4742453747507000E-03,9.9999993853384300E+00,-4.7206986913594700E-04
2.44150E+02,3.4560080000363600E-03,9.9999993920175900E+00,-4.6438806070523200E-04
2.44160E+02,3.4378663588618800E-03,9.9999993986228400E+00,-4.5674657643395900E-04
2.44170E+02,3.4198199486896000E-03,9.9999994051549800E+00,-4.4914520464830100E-04
2.44180E+02,3.4018682696241800E-03,9.9999994116147800E+00,-4.4158373478556900E-04
2.44190E+02,3.3840108243948700E-03,9.9999994180030200E+00,-4.3406195738838700E-04
2.44200E+02,3.3662471183376800E-03,9.9999994243204800E+00,-4.2657966409887900E-04
2.44210E+02,3.3485766593865700E-03,9.9999994305679100E+00,-4.1913664765290800E-04
2.44220E+02,3.3309989580622900E-03,9.9999994367460800E+00,-4.1173270187432600E-04
2.44230E+02,3.3135135274502200E-03,9.9999994428557200E+00,-4.0436762166926900E-04
2.44240E+02,3.2961198831936700E-03,9.9999994488975700E+00,-3.9704120302047000E-04
2.44250E+02,3.2788175434761500E-03,9.9999994548723700E+00,-3.8975324298161500E-04
2.44260E+02,3.2616060290146800E-03,9.9999994607808300E+00,-3.8250353967171500E-04
2.44270E+02,3.2444848630398300E-03,9.9999994666236700E+00,-3.7529189226951400E-04
2.44280E+02,3.2274535712846100E-03,9.9999994724016000E+00,-3.6811810100793200E-04
2.44290E+02,3.2105116819733500E-03,9.9999994781153100E+00,-3.6098196716852300E-04
2.44300E+02,3.1936587258039700E-03,9.9999994837655100E+00,-3.5388329307598000E-04
2.44310E+02,3.1768942359390700E-03,9.9999994893528600E+00,-3.4682188209264800E-04
2.44320E+02,3.1602177479926300E-03,9.9999994948780500E+00,-3.3979753861308700E-04
2.44330E+02,3.1436288000166500E-03,9.9999995003417500E+00,-3.3281006805864900E-04
2.44340E+02,3.1271269324856500E-03,9.9999995057446200E+00,-3.2585927687208800E-04
2.44350E+02,3.1107116882900000E-03,9.9999995110873200E+00,-3.1894497251220000E-04
2.44360E+02,3.0943826127159100E-03,9.9999995163705000E+00,-3.1206696344848600E-04
2.44370E+02,3.0781392534387900E-03,9.9999995215948000E+00,-3.0522505915585100E-04
2.44380E+02,3.0619811605077000E-03,9.9999995267608500E+00,-2.9841907010932600E-04
2.44390E+02,3.0459078863342600E-03,9.9999995318692800E+00,-2.9164880777881300E-04
2.44400E+02,3.0299189856771000E-03,9.9999995369207200E+00,-2.8491408462386700E-04
2.44410E+02,3.0140140156351700E-03,9.9999995419157800E+00,-2.7821471408850200E-04
2.44420E+02,2.9981925356322500E-03,9.9999995468550700E+00,-2.7155051059601900E-04
2.44430E+02,2.9824541074035900E-03,9.9999995517391900E+00,-2.6492128954386900E-04
2.44440E+02,2.9667982949848300E-03,9.9999995565687400E+00,-2.5832686729853600E-04
2.44450E+02,2.9512246646986400E-03,9.9999995613443000E+00,-2.5176706119045600E-04
2.44460E+02,2.9357327851481000E-03,9.9999995660664600E+00,-2.4524168950894900E-04
2.44470E+02,2.9203222271989300E-03,9.9999995707357900E+00,-2.3875057149719400E-04
2.44480E+02,2.9049925639683700E-03,9.9999995753528800E+00,-2.3229352734721500E-04
2.44490E+02,2.8897433708163000E-03,9.9999995799182700E+00,-2.2587037819490300E-04
2.44500E+02,2.8745742253297100E-03,9.9999995844325400E+00,-2.1948094611506200E-04
2.44510E+02,2.8594847073160300E-03,9.9999995888962300E+00,-2.1312505411648000E-04
2.44520E+02,2.8444743987831600E-03,9.9999995933098900E+00,-2.0680252613702600E-04
2.44530E+02,2.8295428839394500E-03,9.9999995976740600E+00,-2.0051318703877100E-04
2.44540E+02,2.8146897491715000E-03,9.9999996019892800E+00,-1.9425686260314100E-04
2.44550E+02,2.7999145830397300E-03,9.9999996062560700E+00,-1.8803337952608500E-04
2.44560E+02,2.7852169762628200E-03,9.9999996104749700E+00,-1.8184256541328300E-04
2.44570E+02,2.7705965217066400E-03,9.9999996146464800E+00,-1.7568424877536000E-04
2.44580E+02,2.7560528143775500E-03,9.9999996187711300E+00,-1.6955825902314400E-04
2.44590E+02,2.7415854514046500E-03,9.9999996228494100E+00,-1.6346442646293700E-04
2.44600E+02,2.7271940320331300E-03,9.9999996268818400E+00,-1.5740258229181600E-04
2.44610E+02,2.7128781576131700E-03,9.9999996308689000E+00,-1.5137255859295400E-04
2.44620E+02,2.6986374315843700E-03,9.9999996348111000E+00,-1.4537418833097300E-04
2.44630E+02,2.6844714594713300E-03,9.9999996387089100E+00,-1.3940730534731200E-04
