time (sec),ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
2.27290E+02,3.2001440133759800E+01,1.1999999999999900E+02,1.5489385486629500E+02
2.27300E+02,3.2001440771490700E+01,1.1999999999999900E+02,1.5496455853433800E+02
2.27310E+02,3.2001441409221600E+01,1.1999999999999900E+02,1.5503526220238100E+02
2.27320E+02,3.2001442046952500E+01,1.1999999999999900E+02,1.5510596587042300E+02
2.27330E+02,3.2001442684683400E+01,1.1999999999999900E+02,1.5517666953846600E+02
2.27340E+02,3.2001443322414300E+01,1.1999999999999900E+02,1.5524737320650900E+02
2.27350E+02,3.2001443960145200E+01,1.1999999999999900E+02,1.5531807687455100E+02
2.27360E+02,3.2001444597876100E+01,1.1999999999999900E+02,1.5538878054259400E+02
2.27370E+02,3.2001445235607000E+01,1.1999999999999900E+02,1.5545948421063700E+02
2.27380E+02,3.2001445873337900E+01,1.1999999999999900E+02,1.5553018787868000E+02
2.27390E+02,3.2001446511068700E+01,1.1999999999999900E+02,1.5560089154672200E+02
2.27400E+02,3.2001447148799600E+01,1.1999999999999900E+02,1.5567159521476500E+02
2.27410E+02,3.2001447786530400E+01,1.1999999999999900E+02,1.5574229888280800E+02
2.27420E+02,3.2001448424261200E+01,1.1999999999999900E+02,1.5581300255085100E+02
2.27430E+02,3.2001449061992100E+01,1.1999999999999900E+02,1.5588370621889300E+02
2.27440E+02,3.2001449699722900E+01,1.1999999999999900E+02,1.5595440988693600E+02
2.27450E+02,3.2001450337453700E+01,1.1999999999999900E+02,1.5602511355497900E+02
2.27460E+02,3.2001450975216400E+01,1.2000000000003700E+02,1.5609581368704900E+02
2.27470E+02,3.2001451613042800E+01,1.2000000000014900E+02,1.5616650674664300E+02
2.27480E+02,3.2001452250964800E+01,1.2000000000037400E+02,1.5623718919619800E+02
2.27490E+02,3.2001452889014300E+01,1.2000000000074800E+02,1.5630785749656100E+02
2.27500E+02,3.2001453527222900E+01,1.2000000000131000E+02,1.5637850810645700E+02
2.27510E+02,3.2001454165622500E+01,1.2000000000209600E+02,1.5644913748196700E+02
2.27520E+02,3.2001454804244600E+01,1.2000000000314600E+02,1.5651974207599000E+02
2.27530E+02,3.2001455443121000E+01,1.2000000000449500E+02,1.5659031833772400E+02
2.27540E+02,3.2001456082283100E+01,1.2000000000618300E+02,1.5666086271213500E+02
2.27550E+02,3.2001456721762500E+01,1.2000000000824700E+02,1.5673137163943400E+02
2.27560E+02,3.2001457361590300E+01,1.2000000001072400E+02,1.5680184155455100E+02
2.27570E+02,3.2001458001798000E+01,1.2000000001365400E+02,1.5687226888661100E+02
2.27580E+02,3.2001458642416600E+01,1.2000000001707500E+02,1.5694265005841600E+02
2.27590E+02,3.2001459283477100E+01,1.2000000002102500E+02,1.5701298148592200E+02
2.27600E+02,3.2001459925010300E+01,1.2000000002554200E+02,1.5708325957772300E+02
2.27610E+02,3.2001460567047100E+01,1.2000000003066500E+02,1.5715348073453400E+02
2.27620E+02,3.2001461209618000E+01,1.2000000003643400E+02,1.5722364134867700E+02
2.27630E+02,3.2001461852753300E+01,1.2000000004288700E+02,1.5729373780356600E+02
2.27640E+02,3.2001462496483300E+01,1.2000000005006400E+02,1.5736376647320400E+02
2.27650E+02,3.2001463140838000E+01,1.2000000005800400E+02,1.5743372372166800E+02
2.27660E+02,3.2001463785847300E+01,1.2000000006674600E+02,1.5750360590261000E+02
2.27670E+02,3.2001464431540700E+01,1.2000000007633200E+02,1.5757340935875100E+02
2.27680E+02,3.2001465077947800E+01,1.2000000008680100E+02,1.5764313042138500E+02
2.27690E+02,3.2001465725097600E+01,1.2000000009819300E+02,1.5771276540988000E+02
2.27700E+02,3.2001466373019100E+01,1.2000000011055000E+02,1.5778231063118700E+02
2.27710E+02,3.2001467021741000E+01,1.2000000012391200E+02,1.5785176237934900E+02
2.27720E+02,3.2001467671291700E+01,1.2000000013832000E+02,1.5792111693501600E+02
2.27730E+02,3.2001468321699300E+01,1.2000000015381700E+02,1.5799037056496100E+02
2.27740E+02,3.2001468972991800E+01,1.2000000017044300E+02,1.5805951952160000E+02
2.27750E+02,3.2001469625196700E+01,1.2000000018824100E+02,1.5812856004252100E+02
2.27760E+02,3.2001470278341200E+01,1.2000000020725300E+02,1.5819748835000600E+02
2.27770E+02,3.2001470932452400E+01,1.2000000022752300E+02,1.5826630065057300E+02
2.27780E+02,3.2001471587556800E+01,1.2000000024909200E+02,1.5833499313450400E+02
2.27790E+02,3.2001472243680600E+01,1.2000000027200600E+02,1.5840356197539500E+02
2.27800E+02,3.2001472900849800E+01,1.2000000029630600E+02,1.5847200332969700E+02
2.27810E+02,3.2001473559090000E+01,1.2000000032203800E+02,1.5854031333627000E+02
2.27820E+02,3.2001474218426300E+01,1.2000000034924600E+02,1.5860848811593800E+02
2.27830E+02,3.2001474878883400E+01,1.2000000037797500E+02,1.5867652377105200E+02
2.27840E+02,3.2001475540485800E+01,1.2000000040827000E+02,1.5874441638505500E+02
2.27850E+02,3.2001476203257400E+01,1.2000000044017700E+02,1.5881216202205500E+02
2.27860E+02,3.2001476867221700E+01,1.2000000047374000E+02,1.5887975672640400E+02
2.27870E+02,3.2001477532401800E+01,1.2000000050900800E+02,1.5894719652227900E+02
2.27880E+02,3.2001478198820300E+01,1.2000000054602700E+02,1.5901447741327300E+02
2.27890E+02,3.2001478866499400E+01,1.2000000058484300E+02,1.5908159538199100E+02
2.27900E+02,3.2001479535460600E+01,1.2000000062550500E+02,1.5914854638965000E+02
2.27910E+02,3.2001480205725300E+01,1.2000000066806000E+02,1.5921532637569100E+02
2.27920E+02,3.2001480877314000E+01,1.2000000071255700E+02,1.5928193125738900E+02
2.27930E+02,3.2001481550246900E+01,1.2000000075904500E+02,1.5934835692948100E+02
2.27940E+02,3.2001482224543500E+01,1.2000000080757200E+02,1.5941459926378800E+02
2.27950E+02,3.2001482900222900E+01,1.2000000085818900E+02,1.5948065410885700E+02
2.27960E+02,3.2001483577303600E+01,1.2000000091094600E+02,1.5954651728960100E+02
2.27970E+02,3.2001484255803400E+01,1.2000000096589300E+02,1.5961218460695000E+02
2.27980E+02,3.2001484935739600E+01,1.2000000102308100E+02,1.5967765183751100E+02
2.27990E+02,3.2001485617129000E+01,1.2000000108256200E+02,1.5974291473323400E+02
2.28000E+02,3.2001486299987500E+01,1.2000000114438700E+02,1.5980796902108700E+02
2.28010E+02,3.2001486984330500E+01,1.2000000120861000E+02,1.5987281040273700E+02
2.28020E+02,3.2001487670172700E+01,1.2000000127528200E+02,1.5993743455424400E+02
2.28030E+02,3.2001488357528400E+01,1.2000000134445700E+02,1.6000183712576100E+02
2.28040E+02,3.2001489046410700E+01,1.2000000141618900E+02,1.6006601374124100E+02
2.28050E+02,3.2001489736832500E+01,1.2000000149053100E+02,1.6012995999815500E+02
2.28060E+02,3.2001490428803800E+01,1.2000000156753900E+02,1.6019367170237800E+02
2.28070E+02,3.2001491122330600E+01,1.2000000164726600E+02,1.6025714511508300E+02
2.28080E+02,3.2001491817415000E+01,1.2000000172976700E+02,1.6032037691087300E+02
2.28090E+02,3.2001492514055500E+01,1.2000000181509600E+02,1.6038336413986900E+02
2.28100E+02,3.2001493212247400E+01,1.2000000190330800E+02,1.6044610419337400E+02
2.28110E+02,3.2001493911983200E+01,1.2000000199445800E+02,1.6050859477276600E+02
2.28120E+02,3.2001494613252500E+01,1.2000000208859900E+02,1.6057083386129000E+02
2.28130E+02,3.2001495316042500E+01,1.2000000218578600E+02,1.6063281969849000E+02
2.28140E+02,3.2001496020338400E+01,1.2000000228607300E+02,1.6069455075701200E+02
2.28150E+02,3.2001496726122900E+01,1.2000000238951600E+02,1.6075602572156000E+02
2.28160E+02,3.2001497433377300E+01,1.2000000249616700E+02,1.6081724346979500E+02
2.28170E+02,3.2001498142080700E+01,1.2000000260608200E+02,1.6087820305499700E+02
2.28180E+02,3.2001498852211000E+01,1.2000000271931400E+02,1.6093890369032000E+02
2.28190E+02,3.2001499563744400E+01,1.2000000283591900E+02,1.6099934473449800E+02
2.28200E+02,3.2001500276655600E+01,1.2000000295594900E+02,1.6105952567885600E+02
2.28210E+02,3.2001500990918300E+01,1.2000000307945900E+02,1.6111944613551200E+02
2.28220E+02,3.2001501706504800E+01,1.2000000320650400E+02,1.6117910582665000E+02
2.28230E+02,3.2001502423386400E+01,1.2000000333713600E+02,1.6123850457478200E+02
2.28240E+02,3.2001503141533300E+01,1.2000000347141000E+02,1.6129764229388500E+02
2.28250E+02,3.2001503860914700E+01,1.2000000360938000E+02,1.6135651898134800E+02
2.28260E+02,3.2001504581498900E+01,1.2000000375109900E+02,1.6141513471064800E+02
2.28270E+02,3.2001505303253300E+01,1.2000000389662100E+02,1.6147348962468900E+02
2.28280E+02,3.2001506026144400E+01,1.2000000404599800E+02,1.6153158392974300E+02
2.28290E+02,3.2001506750138000E+01,1.2000000419928600E+02,1.6158941788993300E+02
2.28300E+02,3.2001507475199100E+01,1.2000000435653600E+02,1.6164699182222400E+02
2.28310E+02,3.2001508201292000E+01,1.2000000451780300E+02,1.6170430609184500E+02
2.28320E+02,3.2001508928380200E+01,1.2000000468313800E+02,1.6176136110814200E+02
2.28330E+02,3.2001509656426400E+01,1.2000000485259400E+02,1.6181815732078400E+02
2.28340E+02,3.2001510385393000E+01,1.2000000502622500E+02,1.6187469521632000E+02
2.28350E+02,3.2001511115241500E+01,1.2000000520408300E+02,1.6193097531503100E+02
2.28360E+02,3.2001511845932600E+01,1.2000000538622000E+02,1.6198699816807600E+02
2.28370E+02,3.2001512577426700E+01,1.2000000557268700E+02,1.6204276435487000E+02
2.28380E+02,3.2001513309683500E+01,1.2000000576353800E+02,1.6209827448071500E+02
2.28390E+02,3.2001514042661900E+01,1.2000000595882300E+02,1.6215352917462200E+02
2.28400E+02,3.2001514776320400E+01,1.2000000615859500E+02,1.6220852908733000E+02
2.28410E+02,3.2001515510616900E+01,1.2000000636290400E+02,1.6226327488950200E+02
2.28420E+02,3.2001516245508600E+01,1.2000000657180200E+02,1.6231776727006700E+02
2.28430E+02,3.2001516980952300E+01,1.2000000678533900E+02,1.6237200693471800E+02
2.28440E+02,3.2001517716904000E+01,1.2000000700356600E+02,1.6242599460452400E+02
2.28450E+02,3.2001518453319200E+01,1.2000000722653200E+02,1.6247973101467600E+02
2.28460E+02,3.2001519190153000E+01,1.2000000745429000E+02,1.6253321691332800E+02
2.28470E+02,3.2001519927359700E+01,1.2000000768688700E+02,1.6258645306054100E+02
2.28480E+02,3.2001520664893200E+01,1.2000000792437300E+02,1.6263944022731700E+02
2.28490E+02,3.2001521402706600E+01,1.2000000816679800E+02,1.6269217919470700E+02
2.28500E+02,3.2001522140752600E+01,1.2000000841421000E+02,1.6274467075299800E+02
2.28510E+02,3.2001522878983400E+01,1.2000000866665700E+02,1.6279691570096900E+02
2.28520E+02,3.2001523617350300E+01,1.2000000892418900E+02,1.6284891484519900E+02
2.28530E+02,3.2001524355804500E+01,1.2000000918685200E+02,1.6290066899943600E+02
2.28540E+02,3.2001525094296100E+01,1.2000000945469400E+02,1.6295217898402000E+02
2.28550E+02,3.2001525832775100E+01,1.2000000972776200E+02,1.6300344562534100E+02
2.28560E+02,3.2001526571190500E+01,1.2000001000610200E+02,1.6305446975535000E+02
2.28570E+02,3.2001527309491000E+01,1.2000001028976200E+02,1.6310525221110100E+02
2.28580E+02,3.2001528047624600E+01,1.2000001057878600E+02,1.6315579383433200E+02
2.28590E+02,3.2001528785538700E+01,1.2000001087322000E+02,1.6320609547107100E+02
2.28600E+02,3.2001529523180100E+01,1.2000001117310900E+02,1.6325615797128000E+02
2.28610E+02,3.2001530260496700E+01,1.2000001147849200E+02,1.6330598218851600E+02
2.28620E+02,3.2001530997437800E+01,1.2000001178940100E+02,1.6335556897962700E+02
2.28630E+02,3.2001531733954100E+01,1.2000001210586200E+02,1.6340491920445500E+02
2.28640E+02,3.2001532469997400E+01,1.2000001242789600E+02,1.6345403372557500E+02
2.28650E+02,3.2001533205521000E+01,1.2000001275551900E+02,1.6350291340803800E+02
2.28660E+02,3.2001533940479400E+01,1.2000001308874000E+02,1.6355155911914300E+02
2.28670E+02,3.2001534674828100E+01,1.2000001342756700E+02,1.6359997172821500E+02
2.28680E+02,3.2001535408523800E+01,1.2000001377200300E+02,1.6364815210640300E+02
2.28690E+02,3.2001536141524500E+01,1.2000001412204800E+02,1.6369610112648700E+02
2.28700E+02,3.2001536873788900E+01,1.2000001447769600E+02,1.6374381966269800E+02
2.28710E+02,3.2001537605277000E+01,1.2000001483894300E+02,1.6379130859054900E+02
2.28720E+02,3.2001538335949600E+01,1.2000001520577800E+02,1.6383856878667800E+02
2.28730E+02,3.2001539065768600E+01,1.2000001557819100E+02,1.6388560112869600E+02
2.28740E+02,3.2001539794696700E+01,1.2000001595616800E+02,1.6393240649504500E+02
2.28750E+02,3.2001540522697600E+01,1.2000001633969200E+02,1.6397898576486700E+02
2.28760E+02,3.2001541249735900E+01,1.2000001672874800E+02,1.6402533981787200E+02
2.28770E+02,3.2001541975776800E+01,1.2000001712331500E+02,1.6407146953422400E+02
2.28780E+02,3.2001542700786700E+01,1.2000001752337400E+02,1.6411737579442200E+02
2.28790E+02,3.2001543424732400E+01,1.2000001792890200E+02,1.6416305947919300E+02
2.28800E+02,3.2001544147581700E+01,1.2000001833987800E+02,1.6420852146939000E+02
2.28810E+02,3.2001544869303100E+01,1.2000001875627700E+02,1.6425376264588900E+02
2.28820E+02,3.2001545589865900E+01,1.2000001917807300E+02,1.6429878388950200E+02
2.28830E+02,3.2001546309240000E+01,1.2000001960524200E+02,1.6434358608088000E+02
2.28840E+02,3.2001547027396000E+01,1.2000002003775600E+02,1.6438817010042900E+02
2.28850E+02,3.2001547744305300E+01,1.2000002047558800E+02,1.6443253682823000E+02
2.28860E+02,3.2001548459939700E+01,1.2000002091871000E+02,1.6447668714395700E+02
2.28870E+02,3.2001549174272000E+01,1.2000002136709400E+02,1.6452062192680100E+02
2.28880E+02,3.2001549887275300E+01,1.2000002182070900E+02,1.6456434205539900E+02
2.28890E+02,3.2001550598923600E+01,1.2000002227952700E+02,1.6460784840776100E+02
2.28900E+02,3.2001551309191200E+01,1.2000002274351800E+02,1.6465114186120300E+02
2.28910E+02,3.2001552018053100E+01,1.2000002321265100E+02,1.6469422329228400E+02
2.28920E+02,3.2001552725485000E+01,1.2000002368689400E+02,1.6473709357673800E+02
2.28930E+02,3.2001553431463100E+01,1.2000002416621700E+02,1.6477975358941800E+02
2.28940E+02,3.2001554135964000E+01,1.2000002465058900E+02,1.6482220420423400E+02
2.28950E+02,3.2001554838965000E+01,1.2000002513997800E+02,1.6486444629409900E+02
2.28960E+02,3.2001555540443900E+01,1.2000002563435100E+02,1.6490648073087000E+02
2.28970E+02,3.2001556240378900E+01,1.2000002613367800E+02,1.6494830838529800E+02
2.28980E+02,3.2001556938748800E+01,1.2000002663792400E+02,1.6498993012697500E+02
2.28990E+02,3.2001557635533000E+01,1.2000002714706000E+02,1.6503134682428400E+02
2.29000E+02,3.2001558330711200E+01,1.2000002766105000E+02,1.6507255934435100E+02
2.29010E+02,3.2001559024263700E+01,1.2000002817986400E+02,1.6511356855299700E+02
2.29020E+02,3.2001559716171200E+01,1.2000002870346800E+02,1.6515437531469300E+02
2.29030E+02,3.2001560406414900E+01,1.2000002923183000E+02,1.6519498049251500E+02
2.29040E+02,3.2001561094976400E+01,1.2000002976491600E+02,1.6523538494810400E+02
2.29050E+02,3.2001561781837800E+01,1.2000003030269500E+02,1.6527558954161800E+02
2.29060E+02,3.2001562466981700E+01,1.2000003084513200E+02,1.6531559513169600E+02
2.29070E+02,3.2001563150391000E+01,1.2000003139219600E+02,1.6535540257542000E+02
2.29080E+02,3.2001563832049100E+01,1.2000003194385300E+02,1.6539501272827000E+02
2.29090E+02,3.2001564511939800E+01,1.2000003250007100E+02,1.6543442644409400E+02
2.29100E+02,3.2001565190047400E+01,1.2000003306081600E+02,1.6547364457506500E+02
2.29110E+02,3.2001565866356400E+01,1.2000003362605600E+02,1.6551266797165400E+02
2.29120E+02,3.2001566540851800E+01,1.2000003419575800E+02,1.6555149748258600E+02
2.29130E+02,3.2001567213519100E+01,1.2000003476988900E+02,1.6559013395481400E+02
2.29140E+02,3.2001567884344100E+01,1.2000003534841600E+02,1.6562857823348300E+02
2.29150E+02,3.2001568553313000E+01,1.2000003593130800E+02,1.6566683116190000E+02
2.29160E+02,3.2001569220412200E+01,1.2000003651853100E+02,1.6570489358150200E+02
2.29170E+02,3.2001569885628700E+01,1.2000003711005200E+02,1.6574276633182800E+02
2.29180E+02,3.2001570548949900E+01,1.2000003770584100E+02,1.6578045025048700E+02
2.29190E+02,3.2001571210363300E+01,1.2000003830586300E+02,1.6581794617313300E+02
2.29200E+02,3.2001571869856900E+01,1.2000003891008700E+02,1.6585525493343500E+02
2.29210E+02,3.2001572527419100E+01,1.2000003951848100E+02,1.6589237736305200E+02
2.29220E+02,3.2001573183038500E+01,1.2000004013101300E+02,1.6592931429160700E+02
2.29230E+02,3.2001573836704200E+01,1.2000004074765100E+02,1.6596606654665800E+02
2.29240E+02,3.2001574488405600E+01,1.2000004136836200E+02,1.6600263495368200E+02
2.29250E+02,3.2001575138132200E+01,1.2000004199311600E+02,1.6603902033604100E+02
2.29260E+02,3.2001575785874200E+01,1.2000004262188100E+02,1.6607522351496500E+02
2.29270E+02,3.2001576431621700E+01,1.2000004325462400E+02,1.6611124530953000E+02
2.29280E+02,3.2001577075365600E+01,1.2000004389131600E+02,1.6614708653663200E+02
2.29290E+02,3.2001577717096600E+01,1.2000004453192400E+02,1.6618274801096900E+02
2.29300E+02,3.2001578356806000E+01,1.2000004517641700E+02,1.6621823054502000E+02
2.29310E+02,3.2001578994485400E+01,1.2000004582476500E+02,1.6625353494902400E+02
2.29320E+02,3.2001579630126700E+01,1.2000004647693700E+02,1.6628866203096200E+02
2.29330E+02,3.2001580263721800E+01,1.2000004713290100E+02,1.6632361259653600E+02
2.29340E+02,3.2001580895263300E+01,1.2000004779262800E+02,1.6635838744915200E+02
2.29350E+02,3.2001581524743800E+01,1.2000004845608700E+02,1.6639298738990600E+02
2.29360E+02,3.2001582152156300E+01,1.2000004912324700E+02,1.6642741321755900E+02
2.29370E+02,3.2001582777494100E+01,1.2000004979407900E+02,1.6646166572852800E+02
2.29380E+02,3.2001583400750600E+01,1.2000005046855200E+02,1.6649574571686500E+02
2.29390E+02,3.2001584021919600E+01,1.2000005114663700E+02,1.6652965397424500E+02
2.29400E+02,3.2001584640995200E+01,1.2000005182830400E+02,1.6656339128994800E+02
2.29410E+02,3.2001585257971600E+01,1.2000005251352400E+02,1.6659695845084700E+02
2.29420E+02,3.2001585872843400E+01,1.2000005320226600E+02,1.6663035624139200E+02
2.29430E+02,3.2001586485605500E+01,1.2000005389450300E+02,1.6666358544359700E+02
2.29440E+02,3.2001587096252700E+01,1.2000005459020400E+02,1.6669664683702900E+02
2.29450E+02,3.2001587704780400E+01,1.2000005528934000E+02,1.6672954119879300E+02
2.29460E+02,3.2001588311184200E+01,1.2000005599188400E+02,1.6676226930351900E+02
2.29470E+02,3.2001588915459700E+01,1.2000005669780600E+02,1.6679483192335500E+02
2.29480E+02,3.2001589517602900E+01,1.2000005740707800E+02,1.6682722982794900E+02
2.29490E+02,3.2001590117610100E+01,1.2000005811967200E+02,1.6685946378444400E+02
2.29500E+02,3.2001590715477600E+01,1.2000005883555900E+02,1.6689153455746700E+02
2.29510E+02,3.2001591311202200E+01,1.2000005955471200E+02,1.6692344290911300E+02
2.29520E+02,3.2001591904780700E+01,1.2000006027710300E+02,1.6695518959894400E+02
2.29530E+02,3.2001592496210100E+01,1.2000006100270400E+02,1.6698677538397400E+02
2.29540E+02,3.2001593085487700E+01,1.2000006173148700E+02,1.6701820101866200E+02
2.29550E+02,3.2001593672611100E+01,1.2000006246342600E+02,1.6704946725490300E+02
2.29560E+02,3.2001594257577900E+01,1.2000006319849400E+02,1.6708057484202200E+02
2.29570E+02,3.2001594840386000E+01,1.2000006393666200E+02,1.6711152452676400E+02
2.29580E+02,3.2001595421033400E+01,1.2000006467790600E+02,1.6714231705328600E+02
2.29590E+02,3.2001595999518500E+01,1.2000006542219700E+02,1.6717295316315500E+02
2.29600E+02,3.2001596575839700E+01,1.2000006616950900E+02,1.6720343359533400E+02
2.29610E+02,3.2001597149995600E+01,1.2000006691981700E+02,1.6723375908618300E+02
2.29620E+02,3.2001597721985200E+01,1.2000006767309400E+02,1.6726393036944900E+02
2.29630E+02,3.2001598291807300E+01,1.2000006842931400E+02,1.6729394817626000E+02
2.29640E+02,3.2001598859461200E+01,1.2000006918845100E+02,1.6732381323512100E+02
2.29650E+02,3.2001599424946300E+01,1.2000006995048000E+02,1.6735352627191200E+02
2.29660E+02,3.2001599988262000E+01,1.2000007071537600E+02,1.6738308800987700E+02
2.29670E+02,3.2001600549408100E+01,1.2000007148311200E+02,1.6741249916962500E+02
2.29680E+02,3.2001601108384400E+01,1.2000007225366400E+02,1.6744176046912400E+02
2.29690E+02,3.2001601665190900E+01,1.2000007302700800E+02,1.6747087262369500E+02
2.29700E+02,3.2001602219827800E+01,1.2000007380311700E+02,1.6749983634601500E+02
2.29710E+02,3.2001602772295500E+01,1.2000007458196800E+02,1.6752865234610500E+02
2.29720E+02,3.2001603322594400E+01,1.2000007536353700E+02,1.6755732133133700E+02
2.29730E+02,3.2001603870725100E+01,1.2000007614779800E+02,1.6758584400642200E+02
2.29740E+02,3.2001604416688500E+01,1.2000007693472900E+02,1.6761422107341400E+02
2.29750E+02,3.2001604960485500E+01,1.2000007772430500E+02,1.6764245323170600E+02
2.29760E+02,3.2001605502117100E+01,1.2000007851650100E+02,1.6767054117802500E+02
2.29770E+02,3.2001606041584600E+01,1.2000007931129600E+02,1.6769848560643800E+02
2.29780E+02,3.2001606578889300E+01,1.2000008010866500E+02,1.6772628720834200E+02
2.29790E+02,3.2001607114032600E+01,1.2000008090858500E+02,1.6775394667247000E+02
2.29800E+02,3.2001607647016300E+01,1.2000008171103300E+02,1.6778146468488600E+02
2.29810E+02,3.2001608177842000E+01,1.2000008251598700E+02,1.6780884192898300E+02
2.29820E+02,3.2001608706511500E+01,1.2000008332342300E+02,1.6783607908549000E+02
2.29830E+02,3.2001609233027000E+01,1.2000008413331900E+02,1.6786317683246400E+02
2.29840E+02,3.2001609757390400E+01,1.2000008494565200E+02,1.6789013584529100E+02
2.29850E+02,3.2001610279604100E+01,1.2000008576040100E+02,1.6791695679669300E+02
2.29860E+02,3.2001610799670300E+01,1.2000008657754300E+02,1.6794364035672000E+02
2.29870E+02,3.2001611317591600E+01,1.2000008739705600E+02,1.6797018719275600E+02
2.29880E+02,3.2001611833370500E+01,1.2000008821891900E+02,1.6799659796951800E+02
2.29890E+02,3.2001612347009700E+01,1.2000008904311000E+02,1.6802287334905600E+02
2.29900E+02,3.2001612858512000E+01,1.2000008986960800E+02,1.6804901399075700E+02
2.29910E+02,3.2001613367880300E+01,1.2000009069839200E+02,1.6807502055134500E+02
2.29920E+02,3.2001613875117600E+01,1.2000009152944000E+02,1.6810089368488300E+02
2.29930E+02,3.2001614380227100E+01,1.2000009236273100E+02,1.6812663404277200E+02
2.29940E+02,3.2001614883211800E+01,1.2000009319824600E+02,1.6815224227375800E+02
2.29950E+02,3.2001615384075200E+01,1.2000009403596200E+02,1.6817771902393200E+02
2.29960E+02,3.2001615882820500E+01,1.2000009487586100E+02,1.6820306493672800E+02
2.29970E+02,3.2001616379451400E+01,1.2000009571792100E+02,1.6822828065293500E+02
2.29980E+02,3.2001616873971400E+01,1.2000009656212200E+02,1.6825336681068900E+02
2.29990E+02,3.2001617366384100E+01,1.2000009740844500E+02,1.6827832404548500E+02
2.30000E+02,3.2001617856693400E+01,1.2000009825687000E+02,1.6830315299017300E+02
2.30010E+02,3.2001618344903000E+01,1.2000009910737700E+02,1.6832785427496500E+02
2.30020E+02,3.2001618831016900E+01,1.2000009995994700E+02,1.6835242852743900E+02
2.30030E+02,3.2001619315039200E+01,1.2000010081456000E+02,1.6837687637253700E+02
2.30040E+02,3.2001619796973800E+01,1.2000010167119800E+02,1.6840119843257600E+02
2.30050E+02,3.2001620276825000E+01,1.2000010252984100E+02,1.6842539532724600E+02
2.30060E+02,3.2001620754597000E+01,1.2000010339047000E+02,1.6844946767361500E+02
2.30070E+02,3.2001621230294200E+01,1.2000010425306700E+02,1.6847341608613800E+02
2.30080E+02,3.2001621703920900E+01,1.2000010511761300E+02,1.6849724117665100E+02
2.30090E+02,3.2001622175481600E+01,1.2000010598409000E+02,1.6852094355438600E+02
2.30100E+02,3.2001622644980900E+01,1.2000010685248000E+02,1.6854452382596800E+02
2.30110E+02,3.2001623112423200E+01,1.2000010772276500E+02,1.6856798259542200E+02
2.30120E+02,3.2001623577813400E+01,1.2000010859492500E+02,1.6859132046417900E+02
2.30130E+02,3.2001624041156200E+01,1.2000010946894500E+02,1.6861453803107800E+02
2.30140E+02,3.2001624502456200E+01,1.2000011034480600E+02,1.6863763589237200E+02
2.30150E+02,3.2001624961718500E+01,1.2000011122249100E+02,1.6866061464173300E+02
2.30160E+02,3.2001625418947900E+01,1.2000011210198200E+02,1.6868347487025900E+02
2.30170E+02,3.2001625874149400E+01,1.2000011298326300E+02,1.6870621716647500E+02
2.30180E+02,3.2001626327328100E+01,1.2000011386631600E+02,1.6872884211634000E+02
2.30190E+02,3.2001626778488900E+01,1.2000011475112400E+02,1.6875135030325500E+02
2.30200E+02,3.2001627227637200E+01,1.2000011563767000E+02,1.6877374230806400E+02
2.30210E+02,3.2001627674778000E+01,1.2000011652593800E+02,1.6879601870906400E+02
2.30220E+02,3.2001628119916600E+01,1.2000011741591200E+02,1.6881818008200500E+02
2.30230E+02,3.2001628563058300E+01,1.2000011830757500E+02,1.6884022700010300E+02
2.30240E+02,3.2001629004208600E+01,1.2000011920091100E+02,1.6886216003403900E+02
2.30250E+02,3.2001629443372700E+01,1.2000012009590400E+02,1.6888397975196900E+02
2.30260E+02,3.2001629880556100E+01,1.2000012099253800E+02,1.6890568671952800E+02
2.30270E+02,3.2001630315764300E+01,1.2000012189079700E+02,1.6892728149983800E+02
2.30280E+02,3.2001630749002800E+01,1.2000012279066500E+02,1.6894876465351200E+02
2.30290E+02,3.2001631180277300E+01,1.2000012369212800E+02,1.6897013673866100E+02
2.30300E+02,3.2001631609593300E+01,1.2000012459516900E+02,1.6899139831090100E+02
2.30310E+02,3.2001632036956400E+01,1.2000012549977400E+02,1.6901254992335800E+02
2.30320E+02,3.2001632462372400E+01,1.2000012640592700E+02,1.6903359212667700E+02
2.30330E+02,3.2001632885847000E+01,1.2000012731361300E+02,1.6905452546902300E+02
2.30340E+02,3.2001633307386000E+01,1.2000012822281800E+02,1.6907535049609600E+02
2.30350E+02,3.2001633726995200E+01,1.2000012913352700E+02,1.6909606775113000E+02
2.30360E+02,3.2001634144680300E+01,1.2000013004572500E+02,1.6911667777490200E+02
2.30370E+02,3.2001634560447300E+01,1.2000013095939800E+02,1.6913718110574200E+02
2.30380E+02,3.2001634974302200E+01,1.2000013187453200E+02,1.6915757827953500E+02
2.30390E+02,3.2001635386250700E+01,1.2000013279111100E+02,1.6917786982973000E+02
2.30400E+02,3.2001635796298900E+01,1.2000013370912300E+02,1.6919805628734800E+02
2.30410E+02,3.2001636204452800E+01,1.2000013462855400E+02,1.6921813818098700E+02
2.30420E+02,3.2001636610718300E+01,1.2000013554938800E+02,1.6923811603683200E+02
2.30430E+02,3.2001637015101600E+01,1.2000013647161400E+02,1.6925799037865700E+02
2.30440E+02,3.2001637417608700E+01,1.2000013739521700E+02,1.6927776172783700E+02
2.30450E+02,3.2001637818245700E+01,1.2000013832018300E+02,1.6929743060335400E+02
