mag_x (uT),mag_y (uT),mag_z (uT)
-5.720137663432050878e+00,-1.997954001709981853e+01,4.682344901232939094e+01
-5.652548035008872596e+00,-1.998133606817992813e+01,4.683237602018120072e+01
-5.636216871250182336e+00,-2.000708705045972380e+01,4.683212876811506931e+01
-5.589832040612091824e+00,-1.999559104569422985e+01,4.683423342470062067e+01
-5.581390768034339978e+00,-2.001100004448325365e+01,4.681172803039546437e+01
-5.564762081560322926e+00,-2.000523451754106219e+01,4.683872129718310617e+01
-5.541257125906419390e+00,-2.002722329405705182e+01,4.681010065164804246e+01
-5.495066235114021147e+00,-2.003530124829555703e+01,4.682336936407519801e+01
-5.486640545736364061e+00,-2.003737751998135153e+01,4.683183541407868944e+01
-5.475981565625265723e+00,-2.003953524924476426e+01,4.681392660977041231e+01
-5.440423962951632220e+00,-2.004659607267932131e+01,4.682946735695077933e+01
-5.416642130186066773e+00,-2.006434605815069716e+01,4.682544369095520409e+01
-5.401161351723326121e+00,-2.005064279758336454e+01,4.681456209511166833e+01
-5.348829319217555778e+00,-2.007676350824146283e+01,4.682563786826072061e+01
-5.331915923613275154e+00,-2.008687001993636656e+01,4.680785749861166778e+01
-5.320601468323441274e+00,-2.009240459835499593e+01,4.681154072836614688e+01
-5.290930669754395410e+00,-2.009967359260923558e+01,4.683598474938384726e+01
-5.270200659318907022e+00,-2.008380640506213410e+01,4.681594334625327747e+01
-5.223192810471006808e+00,-2.010734221009541045e+01,4.683708535576244714e+01
-5.217561245630390587e+00,-2.012021400226037571e+01,4.680855585473123881e+01
-5.200887868600390540e+00,-2.011829728664711681e+01,4.684279382179197171e+01
-5.170434226378229248e+00,-2.011736830228682749e+01,4.681407323279588439e+01
-5.130296870441525492e+00,-2.012637479777707128e+01,4.681628450364767247e+01
-5.136588343174973481e+00,-2.013422795996244119e+01,4.681613986893304968e+01
-5.080617350921568409e+00,-2.014216384161183981e+01,4.684212704577494435e+01
-5.068012709737992338e+00,-2.014168840644068226e+01,4.683137252983962640e+01
-5.019334118807930345e+00,-2.014207638378442056e+01,4.682350401964288267e+01
-5.033841800408535683e+00,-2.013031781052725222e+01,4.683222548152529185e+01
-4.980932511238032490e+00,-2.015902420789598892e+01,4.682436179438555968e+01
-4.962672028223204634e+00,-2.016630197198145069e+01,4.682039995851559411e+01
-4.937660908128223447e+00,-2.018202874638461353e+01,4.680246657547067457e+01
-4.910600154222382052e+00,-2.016009254449674870e+01,4.683949846576211229e+01
-4.905904860993685723e+00,-2.017486292790335511e+01,4.681823633240877314e+01
-4.876879615938086943e+00,-2.019074397678438260e+01,4.682146889669866852e+01
-4.840678778690381989e+00,-2.020504035747346805e+01,4.682104871685951508e+01
-4.829677006933724925e+00,-2.019538666630405643e+01,4.682124430801938075e+01
-4.792964511228800184e+00,-2.021271866992718813e+01,4.681890523774535495e+01
-4.775469850203298172e+00,-2.023085089545145365e+01,4.682270422912585417e+01
-4.753461762936683321e+00,-2.022968806841430833e+01,4.681680931161582038e+01
-4.724764564741563255e+00,-2.022448860530953496e+01,4.681461639464026092e+01
-4.694675036806495783e+00,-2.024662580502373643e+01,4.683134316769783823e+01
-4.677334119494410025e+00,-2.025125171496929255e+01,4.683399698065196759e+01
-4.633525979191475130e+00,-2.024669316414807696e+01,4.681228902883945153e+01
-4.611158655344860691e+00,-2.024407574062933435e+01,4.680744354101364024e+01
-4.592249607666409439e+00,-2.024888413112631724e+01,4.683344569951622560e+01
-4.559800965831346531e+00,-2.027031728519249043e+01,4.682215690992848067e+01
-4.539362871897811402e+00,-2.026833204078799966e+01,4.680522095133499505e+01
-4.526507792705163347e+00,-2.028440609282776919e+01,4.683294797092057138e+01
-4.503295163404946067e+00,-2.028224367653113447e+01,4.682902512883001123e+01
-4.464807449237330417e+00,-2.027846317947374644e+01,4.681699963917939300e+01
-4.453733777280569406e+00,-2.030018320575355517e+01,4.682335264517554663e+01
-4.433460366685156195e+00,-2.029306815568953937e+01,4.682520886159436913e+01
-4.402097075926494796e+00,-2.031225418045743680e+01,4.682150034935661864e+01
-4.378313060662731182e+00,-2.031175957081820016e+01,4.680505639706669996e+01
-4.355649711068115160e+00,-2.030248679710700443e+01,4.682378193467805971e+01
-4.330255428750524160e+00,-2.033249414922605425e+01,4.682391573930134854e+01
-4.280960809651340959e+00,-2.030908244974424193e+01,4.684412564900333109e+01
-4.257415334490708858e+00,-2.033315325653579464e+01,4.680664131504825320e+01
-4.257704624310049368e+00,-2.033166316888207703e+01,4.681318545311213342e+01
-4.234478786171155029e+00,-2.035056955446738414e+01,4.682165494185525745e+01
-4.210697466141084533e+00,-2.035285399480048696e+01,4.682540610804822023e+01
-4.191529834559191592e+00,-2.034874354975826094e+01,4.682435163109271059e+01
-4.162468982188515909e+00,-2.036452020419777398e+01,4.681277562783967738e+01
-4.113691131456931771e+00,-2.035957812491334451e+01,4.683117074517170408e+01
-4.083717681324048776e+00,-2.037003273544924298e+01,4.682669678785246248e+01
-4.080057005833417350e+00,-2.035752278995729725e+01,4.681634270148345678e+01
-4.051014683601565913e+00,-2.037291078059592309e+01,4.682041171644598165e+01
-4.021637945600071262e+00,-2.037315427348701391e+01,4.681453978173469466e+01
-3.982693613589820547e+00,-2.038868845104063610e+01,4.681509209768311308e+01
-3.975139322983430645e+00,-2.037661647430174128e+01,4.682303448943132196e+01
-3.939331735178483562e+00,-2.038766274341060836e+01,4.681929187208596232e+01
-3.923962718017181661e+00,-2.039988811085819265e+01,4.681348259566043879e+01
-3.911696446589678189e+00,-2.038870002692193140e+01,4.682960780500303599e+01
-3.876714485173037072e+00,-2.041748127325496398e+01,4.681512966645277629e+01
-3.853276291305054890e+00,-2.042418685419558599e+01,4.681877602809836247e+01
-3.845305814901053054e+00,-2.042233937463809923e+01,4.681368925320833796e+01
-3.797094576042071346e+00,-2.042912559123686123e+01,4.683134048268192373e+01
-3.807588455185732190e+00,-2.040454266656860227e+01,4.682223956652392616e+01
-3.802700152884963991e+00,-2.041794278484341518e+01,4.683001261741096499e+01
-3.767678292691675423e+00,-2.043977931948958826e+01,4.682545005862149168e+01
-3.766385248686123344e+00,-2.041444382312562666e+01,4.682096415028846792e+01
-3.766479667550962862e+00,-2.042208502618629140e+01,4.681734053394888662e+01
-3.752600720553170177e+00,-2.044451504857823565e+01,4.681959758783258252e+01
-3.750698638490823633e+00,-2.043144565838019844e+01,4.680282015655946992e+01
-3.748499791524839253e+00,-2.043074156655119111e+01,4.683431916198795619e+01
-3.748287478504542136e+00,-2.043655412875245858e+01,4.681894300282193200e+01
-3.761629469666304626e+00,-2.044109927011694339e+01,4.680665695925880243e+01
-3.737996370368606325e+00,-2.044044637135520048e+01,4.681744018940614893e+01
-3.754430265865090099e+00,-2.041589388783024006e+01,4.682699660469702252e+01
-3.767295000856245579e+00,-2.041806780244263919e+01,4.681077386554213859e+01
-3.766293885130355790e+00,-2.042964694332434306e+01,4.680395677854274084e+01
-3.766955553695844117e+00,-2.045503718126497006e+01,4.682413917333165188e+01
-3.776890097166973437e+00,-2.043965025699293747e+01,4.682922735545019322e+01
-3.764263809694566199e+00,-2.042837891218070112e+01,4.681323297746531864e+01
-3.766835466063723104e+00,-2.042638478776727951e+01,4.683001968556553152e+01
-3.763918329602053081e+00,-2.041479415230979200e+01,4.680871790883619354e+01
-3.772502328487849166e+00,-2.042023428748242964e+01,4.681343688072557541e+01
-3.790748841096860389e+00,-2.040650183140018825e+01,4.681466559312188025e+01
-3.786829636990677983e+00,-2.042325185665334075e+01,4.682355946379133371e+01
-3.804523512896215376e+00,-2.042376463395815023e+01,4.682592178010521877e+01
-3.809674039187106676e+00,-2.042822920622685601e+01,4.684466534894008305e+01
-3.808779179850962926e+00,-2.042410087677344066e+01,4.681324486957705489e+01
-3.825943832154301560e+00,-2.042267056771283862e+01,4.682914666528406400e+01
-3.825467072214983943e+00,-2.041096273070289158e+01,4.680363239573390643e+01
-3.840246060302414222e+00,-2.040849437371609554e+01,4.681981235761929838e+01
-3.829352407150932613e+00,-2.041296530579074187e+01,4.683827751437404174e+01
-3.861289679225532900e+00,-2.040662177736660965e+01,4.682803735981540427e+01
-3.825978951455678345e+00,-2.041817411245962433e+01,4.682139969589321282e+01
-3.845798600295339487e+00,-2.039569472525746363e+01,4.682840837339448115e+01
-3.854308860578484541e+00,-2.043721802395567622e+01,4.683079337448256041e+01
-3.859561611479016108e+00,-2.041900152543772506e+01,4.683868992582604562e+01
-3.869119427901846375e+00,-2.040899364465732191e+01,4.682545289886729734e+01
-3.869454531104738582e+00,-2.040702800154500451e+01,4.683159187569324899e+01
-3.866078244779472151e+00,-2.040865229687194571e+01,4.682141149169474659e+01
-3.880185401784595367e+00,-2.038211280342527587e+01,4.681934594036794550e+01
-3.876774985509598981e+00,-2.041086062860009420e+01,4.681998214746033682e+01
-3.920361794878614248e+00,-2.039916659609061256e+01,4.681929857386741389e+01
-3.913968138028019350e+00,-2.040286586560138105e+01,4.682143727779459397e+01
-3.912986312085645846e+00,-2.039952363276697511e+01,4.683495276344859803e+01
-3.927322638486801409e+00,-2.039495859045511850e+01,4.682412470835404150e+01
-3.913160712087811355e+00,-2.039353545712500804e+01,4.681493583934801705e+01
-3.926928581204434110e+00,-2.040139414396536921e+01,4.681558793550054531e+01
-3.946483846624348146e+00,-2.038690106029626392e+01,4.682124392335975926e+01
-3.953697678938678184e+00,-2.038439080507892243e+01,4.684128734436566788e+01
-3.953564997007632975e+00,-2.040640249453077359e+01,4.680517315975768611e+01
-3.973898811490215621e+00,-2.040721302530958425e+01,4.682234793615258184e+01
-3.963913619272541489e+00,-2.040402646755148552e+01,4.682460707685597612e+01
-3.964233612971484799e+00,-2.038968121147398804e+01,4.682631367832663472e+01
-3.993826142045188821e+00,-2.038853713563248604e+01,4.681899371344253780e+01
-3.997050273603302450e+00,-2.037204196624259112e+01,4.682477162656223868e+01
-3.988405434051966569e+00,-2.037700544830352101e+01,4.681467097587541559e+01
-4.014739526132888869e+00,-2.039376243941981315e+01,4.681820187285151036e+01
-4.011403375066747934e+00,-2.037349973188656449e+01,4.680888825677167375e+01
-4.021495984653385314e+00,-2.037350253528436639e+01,4.682579192492714526e+01
-4.033758845340656762e+00,-2.039426394501089490e+01,4.682211558822807262e+01
-4.036548208457515052e+00,-2.037989127012390611e+01,4.683895081612635636e+01
-4.032477057384973307e+00,-2.035300621015660383e+01,4.682081492903521536e+01
-4.049649336470920957e+00,-2.036089254706661933e+01,4.681980378692987443e+01
-4.056835967742832949e+00,-2.037657333326887610e+01,4.682527005639618523e+01
-4.065199303816267040e+00,-2.037279002673150430e+01,4.682637121490878229e+01
-4.078997401277216106e+00,-2.035927246299479876e+01,4.681302464180307510e+01
-4.071146870481601177e+00,-2.037931570655803171e+01,4.682713495636190260e+01
-4.071147406323830431e+00,-2.037048981710676898e+01,4.682514838407280422e+01
-4.101318324626878287e+00,-2.036116885040446434e+01,4.682049130417463800e+01
-4.113128416929442643e+00,-2.037301170532315808e+01,4.681655590398656130e+01
-4.117451513397128338e+00,-2.036328883870427120e+01,4.680934039124826995e+01
-4.094320026547866753e+00,-2.036655169194813908e+01,4.682838814962364893e+01
-4.118615498706032163e+00,-2.036355913963553377e+01,4.681550122154671101e+01
-4.117735110335232207e+00,-2.034982990671804970e+01,4.681295733012333216e+01
-4.130534615181225888e+00,-2.036617899736160808e+01,4.683024746382832859e+01
-4.154656852125057753e+00,-2.035511499193209772e+01,4.683180498324219343e+01
-4.143501450024623445e+00,-2.033664869693541988e+01,4.683286931422104260e+01
-4.160744005383517852e+00,-2.036001389542498785e+01,4.681462380192892425e+01
-4.161190013714510805e+00,-2.036027590472247795e+01,4.680176123841183511e+01
-4.164469643141169186e+00,-2.032828613747800262e+01,4.683529079831117770e+01
-4.175456040449263995e+00,-2.035606543462439078e+01,4.681957974448823023e+01
-4.189699472437766303e+00,-2.034616121720371140e+01,4.683547650141930774e+01
-4.184477437514525278e+00,-2.033685685003755239e+01,4.680790378718353395e+01
-4.211632124235880070e+00,-2.035409096193061984e+01,4.679725166879502751e+01
-4.200032756796997724e+00,-2.034670739738806589e+01,4.682863391853523183e+01
-4.205581870375426412e+00,-2.035387582986501442e+01,4.680301038901713184e+01
-4.216728205387111572e+00,-2.033091913675647788e+01,4.683409831635224663e+01
-4.222366840314431435e+00,-2.034973404951563936e+01,4.682795396517224873e+01
-4.228075237479601789e+00,-2.033053022469875870e+01,4.684221480615930489e+01
-4.226846244622125326e+00,-2.030707103176539619e+01,4.682863758148647548e+01
-4.247162273227396589e+00,-2.033790389769162488e+01,4.680625569161100685e+01
-4.258516088026205182e+00,-2.034574763286074273e+01,4.681138020447865244e+01
-4.266912870337435493e+00,-2.032876503705153581e+01,4.680648660067229372e+01
-4.258606745263738169e+00,-2.034569582685232092e+01,4.680256164323674994e+01
-4.269309381302517359e+00,-2.031621475962039014e+01,4.681838397800072471e+01
-4.261782010052070468e+00,-2.032933492677001297e+01,4.680322889362221161e+01
-4.285143064692624293e+00,-2.033369107147938593e+01,4.680473005033374534e+01
-4.284659121148823857e+00,-2.033719774033508898e+01,4.680912138389264499e+01
-4.304252549290130681e+00,-2.031967064764400632e+01,4.682945777825677425e+01
-4.302343685523110750e+00,-2.033748196572395983e+01,4.682045556913007545e+01
-4.320253037622016734e+00,-2.031568070498959244e+01,4.681354946442637299e+01
-4.321574154695347225e+00,-2.031471938152839485e+01,4.682026093558009450e+01
-4.323377352188951583e+00,-2.031538995219208132e+01,4.681661301718845181e+01
-4.335507548914370624e+00,-2.031517769374601556e+01,4.682625012957738875e+01
-4.349549651005886197e+00,-2.031962708259392514e+01,4.681840450078306048e+01
-4.344209366282035134e+00,-2.030037119851304439e+01,4.684178232806659281e+01
-4.356982319514541402e+00,-2.030370499230294357e+01,4.683296876598406300e+01
-4.392482299322734818e+00,-2.031134594462677967e+01,4.683798219757038339e+01
-4.397410551342309404e+00,-2.032865118254120773e+01,4.681933625416710498e+01
-4.401317827313151021e+00,-2.030666009032299257e+01,4.680661825475675641e+01
-4.417814453999510782e+00,-2.029701553814283699e+01,4.681253421104660362e+01
-4.422735897109806302e+00,-2.030963915394194430e+01,4.681255360612936300e+01
-4.429786679290567797e+00,-2.029289350596704011e+01,4.681088268219064474e+01
-4.431969385271788298e+00,-2.028925775600282577e+01,4.683993272637767546e+01
-4.454021484675291909e+00,-2.029850910355712656e+01,4.680894719879006516e+01
-4.455416775658090245e+00,-2.029547340936615285e+01,4.681237858990421330e+01
-4.482730159143749837e+00,-2.027712559612281140e+01,4.682937722670061476e+01
-4.466276847109169168e+00,-2.028008113186660566e+01,4.682439639730866077e+01
-4.471658366087678083e+00,-2.027658563888925158e+01,4.681051905065216090e+01
-4.482627014318669723e+00,-2.027508856629419398e+01,4.682030598088840634e+01
-4.500103090572014075e+00,-2.026727148960718594e+01,4.683241814062260744e+01
-4.510383430386514014e+00,-2.026687386767010679e+01,4.681038842477156692e+01
-4.517921762978765798e+00,-2.027456219160620776e+01,4.681398661628340108e+01
-4.523448293080072347e+00,-2.027791824565092327e+01,4.683036945339278390e+01
-4.547206166594958354e+00,-2.027638934919241365e+01,4.682688343527419050e+01
-4.571720634649144799e+00,-2.025404167402538747e+01,4.682758495049198899e+01
-4.572976012847187022e+00,-2.024687500856238387e+01,4.682041672999902460e+01
-4.570113727185990626e+00,-2.026899315211928254e+01,4.682681371266349402e+01
-4.577991725247809285e+00,-2.026895606504134051e+01,4.680874702173851176e+01
-4.583563218878376588e+00,-2.024950947715701943e+01,4.681862220023190702e+01
-4.624795425596055942e+00,-2.022910496822562720e+01,4.682183356760570092e+01
-4.618873623491301927e+00,-2.026005012693405050e+01,4.682336479296208864e+01
-4.641927142462838773e+00,-2.023789610461236066e+01,4.680277054892560074e+01
-4.641730295433091236e+00,-2.022915424880553203e+01,4.682602056128680346e+01
-4.653818091601217510e+00,-2.024208849216588035e+01,4.681852019965527489e+01
-4.652418670021982727e+00,-2.023525034890211316e+01,4.682724352294523129e+01
-4.672825162888257111e+00,-2.023246821159920827e+01,4.681220933275895391e+01
-4.688459616960127363e+00,-2.022634529072957577e+01,4.680925354325820820e+01
-4.695262153048394005e+00,-2.023103337213346364e+01,4.682447675616538874e+01
-4.703218467008158932e+00,-2.022314786468995251e+01,4.682281434280896804e+01
-4.724926526402408733e+00,-2.025741439302056790e+01,4.683726890105458551e+01
-4.727901948853882708e+00,-2.023344378940499766e+01,4.681663740787477934e+01
-4.744218629184982383e+00,-2.022135859939339397e+01,4.681431250147975476e+01
-4.734455623054091511e+00,-2.022795962684419635e+01,4.682061055785261061e+01
-4.735682090055413518e+00,-2.022837361191746197e+01,4.681955859083458904e+01
-4.773991652775981365e+00,-2.022401126715375952e+01,4.683342225844273798e+01
-4.776827618498590944e+00,-2.022923473593678168e+01,4.682206722114520403e+01
-4.780932664657867370e+00,-2.020616862216502341e+01,4.682106413461687566e+01
-4.798098139080475555e+00,-2.020689609153226840e+01,4.682482714020394354e+01
-4.801222806952570643e+00,-2.020930549765738249e+01,4.681500058117052276e+01
-4.827370813763650403e+00,-2.019492203522546703e+01,4.681030044054721628e+01
-4.833009177573059034e+00,-2.019453647551203090e+01,4.680842598820864708e+01
-4.841585251327427564e+00,-2.018130341159775298e+01,4.680789749858960391e+01
-4.858695033881893721e+00,-2.019356299118580367e+01,4.681943223884381666e+01
-4.878677866388786200e+00,-2.020568953672765389e+01,4.682587129694452699e+01
-4.850080565102429908e+00,-2.019241784682364838e+01,4.680978471353382986e+01
-4.896278455194218004e+00,-2.017616306870128895e+01,4.682548978371702475e+01
-4.901966582654303295e+00,-2.019831104302444658e+01,4.681836592274201791e+01
-4.904300237917385452e+00,-2.019007471604684767e+01,4.682157358106894662e+01
-4.923250776750010438e+00,-2.017782208983523873e+01,4.682431121496942694e+01
-4.920639615747369966e+00,-2.017984814655297754e+01,4.681256008069519936e+01
-4.941254582788661587e+00,-2.017944911647007444e+01,4.681827236145007731e+01
-4.942241037642024715e+00,-2.018168305674340957e+01,4.681426504561820678e+01
-4.961344393910343875e+00,-2.015938459520921811e+01,4.681534246846123182e+01
-4.963695591622666825e+00,-2.018162997073641662e+01,4.680899746540205086e+01
-4.988983564466632714e+00,-2.017672008475411261e+01,4.681345193577831054e+01
-4.989662590280074639e+00,-2.015927360831904025e+01,4.682541145616610834e+01
-5.000122477586122827e+00,-2.017322751616019616e+01,4.682323632291275572e+01
-5.013374239859338388e+00,-2.015267149357124410e+01,4.681315347369451985e+01
-5.018930348696182264e+00,-2.015981146075047192e+01,4.682996993583834922e+01
-5.043228133241506761e+00,-2.015466019286531463e+01,4.680166390773898399e+01
-5.055664382799831991e+00,-2.014041542531531448e+01,4.679497730867839778e+01
-5.052803023123851212e+00,-2.015117336552235372e+01,4.682925323224062453e+01
-5.070938566195068553e+00,-2.013894783151261692e+01,4.682928961915561672e+01
-5.080168617088226313e+00,-2.016695313019109648e+01,4.682700759082128172e+01
-5.104521322514948167e+00,-2.013514243470578791e+01,4.681704018086099950e+01
-5.094969478782015671e+00,-2.014104912398766345e+01,4.682178973796146693e+01
-5.100467921124171689e+00,-2.013383453636858889e+01,4.682725885785323783e+01
-5.118966205087523313e+00,-2.013686066353649906e+01,4.681955040757102182e+01
-5.120550041010567099e+00,-2.014031889225167404e+01,4.683251987758574586e+01
-5.136470831756898114e+00,-2.014212230299708750e+01,4.681611479140721599e+01
-5.144193294298867514e+00,-2.012865213915550200e+01,4.682405129152803624e+01
-5.178452590883162898e+00,-2.013503272874669037e+01,4.680639022416481509e+01
-5.180628842766377140e+00,-2.010940736525626704e+01,4.683406144077343924e+01
-5.191279046110778062e+00,-2.011738268682507780e+01,4.681656722022364647e+01
-5.189196750765665556e+00,-2.010589713356188568e+01,4.683149315519200684e+01
-5.201336038431774611e+00,-2.010530166974428923e+01,4.681421495518672060e+01
-5.212093909027322169e+00,-2.009561743738854034e+01,4.680836833833715360e+01
-5.228054452908667216e+00,-2.010281674599124457e+01,4.680714327709311107e+01
-5.225649451480366636e+00,-2.009469849513953577e+01,4.683447003714009327e+01
-5.246522054274207925e+00,-2.009263351445484957e+01,4.683228849577621844e+01
-5.257124069340465944e+00,-2.010400382633261884e+01,4.682130642997300640e+01
-5.275792698182511842e+00,-2.008509941620638273e+01,4.682672212447526761e+01
-5.265898816599380083e+00,-2.007530480037845422e+01,4.681349640582269700e+01
-5.278611834200859221e+00,-2.008808912645339007e+01,4.681774711302638536e+01
-5.280817565080810461e+00,-2.007512844508577388e+01,4.683063624353055587e+01
-5.307342970313408514e+00,-2.007626552898585359e+01,4.682521116609270706e+01
-5.320617352510627285e+00,-2.008614278783030827e+01,4.682049951658987652e+01
-5.325905898521535953e+00,-2.008357695620674477e+01,4.680783511421786613e+01
-5.317577309544207154e+00,-2.006720968441699071e+01,4.682405889716279290e+01
-5.320593765815643472e+00,-2.008664616956486171e+01,4.682453444185930636e+01
-5.343750932064469161e+00,-2.006750912997417302e+01,4.680887382110880424e+01
-5.379261178737666071e+00,-2.007252303952697403e+01,4.680566755844257898e+01
-5.367504696263537767e+00,-2.005571223589239338e+01,4.679854912529178534e+01
-5.384264925944149738e+00,-2.005481022801642155e+01,4.681813803983961009e+01
-5.397251494244732939e+00,-2.006782238406520946e+01,4.682222230324968848e+01
-5.426662114716705787e+00,-2.007020915986391785e+01,4.681988926318928890e+01
-5.420998917833398600e+00,-2.003416093599853554e+01,4.681286683406514015e+01
-5.404862852508125037e+00,-2.004933676261027387e+01,4.681946256169102583e+01
-5.437752427662315924e+00,-2.006308135746357024e+01,4.684608712154781074e+01
-5.463884257063153171e+00,-2.003170105899069497e+01,4.681487899306402056e+01
-5.454543679663892419e+00,-2.004541302718383022e+01,4.681510738369978952e+01
-5.485122777848155273e+00,-2.003828176563889230e+01,4.681155267430986555e+01
-5.488687394167499178e+00,-2.002137899100036833e+01,4.682037508924556590e+01
-5.509276074409300783e+00,-2.004617282906733067e+01,4.681243040986747417e+01
-5.505649547861513504e+00,-2.003078296097513444e+01,4.681780568163731004e+01
-5.518395901839644679e+00,-2.002543693034052552e+01,4.681643455006503274e+01
-5.521657144996112265e+00,-2.002411129269394507e+01,4.682341725639940933e+01
-5.522930834566357028e+00,-2.001850169887751107e+01,4.681272304654657290e+01
-5.546754135862698831e+00,-2.002970423260745036e+01,4.679779250798699053e+01
-5.557434657914572362e+00,-2.001245454830958082e+01,4.682375127006172022e+01
-5.573785200309893995e+00,-2.000954758060265704e+01,4.681834845605974493e+01
-5.583249534546914639e+00,-1.999887804758969523e+01,4.680066964739490487e+01
-5.602611118266993095e+00,-1.998483117770913253e+01,4.680878456065461535e+01
-5.585592725476757892e+00,-2.001182241788524863e+01,4.681196781299383503e+01
-5.629606247778839112e+00,-2.001228599832480981e+01,4.682073585608107180e+01
-5.627999130574784736e+00,-1.999276718310083112e+01,4.684402075234256557e+01
-5.633243163567465572e+00,-2.000500155453389084e+01,4.683249301564929112e+01
-5.649015032912018341e+00,-1.999675175568575014e+01,4.683075746530993655e+01
-5.669536372377270261e+00,-2.000964316467500126e+01,4.681475435733710810e+01
-5.657427879603512899e+00,-1.998114774769123869e+01,4.682789915463562380e+01
-5.653532819243748619e+00,-1.999087352926961714e+01,4.681826366321023869e+01
-5.671388858569830660e+00,-1.998668927439393528e+01,4.683519359737704946e+01
-5.704698143334607785e+00,-1.999002514056700974e+01,4.683386074591848569e+01
-5.689074630657289688e+00,-1.997176265335026102e+01,4.682168849748578054e+01
-5.737174166743979953e+00,-1.995578516855021789e+01,4.683940541133727464e+01
-5.717125636692875545e+00,-1.996969234434986618e+01,4.681330187041506008e+01
-5.713213974795576355e+00,-1.995993078799379461e+01,4.683118251195563175e+01
-5.729532957240898838e+00,-1.996573988371188690e+01,4.683844229016446548e+01
-5.761562111995554680e+00,-1.996972351184978223e+01,4.680685304110507161e+01
-5.761787082031845308e+00,-1.997282409241619305e+01,4.680558136765409927e+01
-5.771269008558110869e+00,-1.994496195786511450e+01,4.681819656413671282e+01
-5.812148207178950088e+00,-1.994000141935429227e+01,4.681620223162563121e+01
-5.804292037217994249e+00,-1.994402386991772147e+01,4.680401791849306647e+01
-5.805624714923420804e+00,-1.995571538960533786e+01,4.681092656210108771e+01
-5.813623254893816927e+00,-1.995006864279752179e+01,4.682466447595608372e+01
-5.815383252226180133e+00,-1.992111802369449336e+01,4.683292705187394489e+01
-5.842612808805370150e+00,-1.992402721336016569e+01,4.682130559748948428e+01
-5.849549518775316592e+00,-1.994166100245123019e+01,4.681404383585343965e+01
-5.868734047318437064e+00,-1.991854830888990691e+01,4.682523716283390058e+01
-5.885167885852790270e+00,-1.993279225368934959e+01,4.680073815354577249e+01
-5.876625811775118891e+00,-1.991662653442816122e+01,4.682252584104719517e+01
-5.897646071506266630e+00,-1.992554329708605110e+01,4.682883225765429103e+01
-5.887896306749508035e+00,-1.991786967970146449e+01,4.682574505425473177e+01
-5.915731574234866841e+00,-1.992141027910111717e+01,4.683153641780296539e+01
-5.933870916664087503e+00,-1.990941060042469957e+01,4.681596061681744914e+01
-5.953944070422705792e+00,-1.991858541940526095e+01,4.681613005235988823e+01
-5.945216513149860660e+00,-1.989113097965122989e+01,4.682342436621269144e+01
-5.956167916706467835e+00,-1.990117868206605323e+01,4.682232683338811796e+01
-5.961325388704716843e+00,-1.989020162774723488e+01,4.682468101910055935e+01
-5.973556134549505181e+00,-1.989104775544901216e+01,4.683344226993806814e+01
-6.002846022792884817e+00,-1.989236591544636212e+01,4.684518675677108490e+01
-6.001308650170589232e+00,-1.988592517503804658e+01,4.682107953592382188e+01
-6.010062711711277927e+00,-1.989246269421044389e+01,4.680231451990955804e+01
-6.025233452121176114e+00,-1.989977802709064036e+01,4.682144843578875992e+01
-6.021171902543031251e+00,-1.987352680717325626e+01,4.682433616886704186e+01
-6.040606906093117345e+00,-1.987937938421449147e+01,4.681372600327890154e+01
-6.055200973951583521e+00,-1.985447880125995468e+01,4.684575639026758154e+01
-6.065117150417370873e+00,-1.986452205029550200e+01,4.682709916330582445e+01
-6.059892783145896189e+00,-1.986816911872532287e+01,4.682444757825849280e+01
-6.056103333491178908e+00,-1.987254989987287601e+01,4.682042862100439606e+01
-6.086296872343364583e+00,-1.984361167819340821e+01,4.682378901071252386e+01
-6.097589611237555829e+00,-1.986016151778335725e+01,4.682616840446596029e+01
-6.114263103884714390e+00,-1.985167238381504617e+01,4.683105005546370592e+01
-6.124427627812483621e+00,-1.985640524217479452e+01,4.682735647235000442e+01
-6.133821626704400565e+00,-1.985234531366955579e+01,4.681229398547161935e+01
-6.135997258502527529e+00,-1.984451850442060561e+01,4.683766597602849657e+01
-6.160353933095455758e+00,-1.983264628379321692e+01,4.683025051539598849e+01
-6.169313080895385326e+00,-1.984022931321439032e+01,4.681428625940821320e+01
-6.176902405088149806e+00,-1.983737815115966185e+01,4.682305625430186069e+01
-6.194546238255992598e+00,-1.983763024852927970e+01,4.681134972122218585e+01
-6.184676013826206464e+00,-1.981787176254438165e+01,4.681508145346062122e+01
-6.221406749914004664e+00,-1.982705121947314097e+01,4.681774172082714358e+01
-6.205065492012032280e+00,-1.981928121383551300e+01,4.681959442623799106e+01
-6.226337549423447193e+00,-1.981332217004352714e+01,4.683543458139420324e+01
-6.234321094556531939e+00,-1.979658411217614500e+01,4.682442604811681974e+01
-6.244637278805968528e+00,-1.980819848837095165e+01,4.681535314071142295e+01
-6.267816776277324031e+00,-1.981447010354195726e+01,4.680500637933690200e+01
-6.279615612808371772e+00,-1.979855237052313299e+01,4.683188908555562335e+01
-6.303473712591726397e+00,-1.979886823631182224e+01,4.681014146849466329e+01
-6.287804662354457896e+00,-1.979119478728637560e+01,4.682413165367476182e+01
-6.290915650691589533e+00,-1.980048859087837698e+01,4.682292119349322945e+01
