accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.624428102703898927e-04,5.331369099865231401e-03,-9.809105899634442238e+00
-6.467353965605737200e-03,-5.881480731348154474e-03,-9.811167198249904686e+00
3.367746669590358441e-03,-4.377274810423025138e-03,-9.803840902871161944e+00
1.849682597919549655e-03,-8.385660096289430931e-03,-9.810875711115011555e+00
-4.151690701823010712e-03,-5.162389990004844680e-04,-9.795294103651452033e+00
-9.160774601729349724e-04,-4.079617914574811509e-03,-9.798368005239208145e+00
-8.949839888417122219e-03,-3.408117687938208139e-03,-9.803839670387967331e+00
-3.887297438717706431e-04,-5.047983718411449064e-03,-9.802923140762494825e+00
8.572513156121982017e-03,-1.444726566578233241e-03,-9.804349200743756043e+00
-1.280694914736428070e-03,3.077799135215997673e-03,-9.802715798117153767e+00
2.508480100118839432e-03,6.993421069073640570e-03,-9.799048181861044426e+00
-4.641545783465418802e-03,-5.547647387613930704e-03,-9.791416015619695656e+00
-7.105527235428286612e-03,-3.911676214062053021e-03,-9.806634124157318055e+00
-1.460818961716729269e-03,1.135473058026522167e-02,-9.808605163982573316e+00
1.865663195784848880e-03,-4.156215836314539752e-03,-9.803913759181339671e+00
4.599802532407862646e-03,5.151569587880846374e-03,-9.801850448371011382e+00
1.554658379448358579e-03,1.037789976271634397e-03,-9.808902440832056868e+00
2.281046462590176349e-03,-6.996554174182435283e-03,-9.795116512081939675e+00
3.387630169855735795e-03,8.902293269430967479e-03,-9.801795340134253465e+00
2.824876308540052484e-03,7.000531135768825594e-04,-9.803048557653207595e+00
-3.541520661760787919e-03,5.456401315784352272e-04,-9.806826376651393673e+00
1.264845130465409861e-03,-7.725198118197945316e-03,-9.797616451573828655e+00
-4.469204863807935829e-03,5.011421501485683228e-05,-9.815505327817437120e+00
-8.425186344067397276e-03,5.935414879688313047e-04,-9.799458702893593554e+00
-9.438794342832106370e-04,-3.334925391620933034e-03,-9.806008843569207656e+00
2.266918741989437918e-03,-2.207288967649699910e-03,-9.803750780325335867e+00
-1.517597560634915098e-03,-5.339626844245587596e-03,-9.806267410989226718e+00
1.513450885395988899e-03,3.918320567356769514e-03,-9.807569374182813604e+00
-9.002842257722538238e-03,-1.042986060637439601e-03,-9.805062819878052949e+00
1.401440641852944730e-02,7.804223018249196314e-03,-9.800157373135117922e+00
5.058208533159463428e-03,1.033639992990788894e-04,-9.807373918644710642e+00
2.460551899843860940e-03,3.266740783998659577e-03,-9.796528261005454041e+00
-3.641531901545984069e-03,3.226690850373743150e-03,-9.800228248459681879e+00
-3.550623932505255886e-03,4.539223045809363463e-03,-9.797930735919567979e+00
7.018264656310941327e-04,-1.459534064288103448e-03,-9.791806609277831086e+00
2.424952959011196757e-04,-8.044880299694998765e-03,-9.802838026210698885e+00
-7.195553374305278978e-03,4.871417693325510133e-03,-9.803813818111882128e+00
-1.470772247476255165e-03,4.717345530309420901e-03,-9.804911863250106663e+00
-2.485355543977936770e-03,7.746036514343770463e-04,-9.804426424500828574e+00
-2.000746403723415237e-03,-5.876454112159710044e-03,-9.798893239491276219e+00
-2.638374167047393467e-03,6.642162647944942558e-03,-9.798222743291821857e+00
1.708782071509000597e-03,4.091410642150598506e-03,-9.804336316497572312e+00
-4.843725132866672422e-04,-7.015797603233329439e-03,-9.804553729262607931e+00
1.095940693045846731e-03,4.177129110286794365e-03,-9.802595797954593237e+00
-1.278613574336296202e-02,-1.794970647791771295e-03,-9.798530272614806691e+00
-4.329470233435196713e-03,-1.049426602539978333e-02,-9.806599647728909019e+00
6.713271157080293906e-03,1.896507178203783511e-03,-9.804101028371858817e+00
-8.314912166778855307e-03,-1.539864128931876406e-03,-9.801007786100548458e+00
4.338816452261510907e-03,4.263620128431306472e-04,-9.803998706798608964e+00
-2.852986691673460758e-03,6.957064497710971178e-03,-9.804787646253608102e+00
-5.851263827190653424e-03,-1.544859920856542917e-03,-9.811262978657246947e+00
1.045478791529638740e-02,5.832556360377045938e-03,-9.808766099223912960e+00
-8.198123225228490241e-03,9.158455951526601677e-03,-9.804713905976429444e+00
1.808620170180868895e-03,1.778146033776610178e-03,-9.805781692921279102e+00
-4.757645438630676502e-03,-1.801116673220297176e-03,-9.800705121474807768e+00
-3.675988265070398615e-03,-2.801567372626305496e-04,-9.799774292714435120e+00
3.551200367486859969e-03,5.146516755564922328e-04,-9.809214870133271091e+00
-4.071205287287718837e-04,6.126305296771062878e-03,-9.798708894483274534e+00
5.527953961013072452e-03,4.306176475784199249e-04,-9.796056095497666760e+00
6.005414833893805288e-03,2.150461728917573757e-05,-9.809931340670170030e+00
-3.156400242481304744e-04,-4.124637790968079670e-03,-9.801644069737452725e+00
-1.007689464726705449e-03,-1.194997192448532747e-03,-9.807583693392274427e+00
1.465370408728485646e-03,6.005131297366943927e-03,-9.808299536454770262e+00
-5.734776840445886953e-03,-6.304866926477671607e-03,-9.799803573462513739e+00
1.257288041382592951e-03,-1.543595785181041532e-03,-9.800186343034786418e+00
-1.089510743376037073e-03,-1.006940285928465371e-03,-9.798627537127543974e+00
-7.490081329090250706e-03,-5.083026395143596700e-03,-9.801765191345705119e+00
2.764133772768537309e-04,3.820110356569182859e-03,-9.809392093676667201e+00
-2.323944110516759903e-03,1.352257103138584796e-04,-9.809590232605373217e+00
5.029731478014208904e-03,6.197424440598958348e-03,-9.797301215925624973e+00
-6.534124797901955106e-03,1.596182695799806903e-03,-9.809785945584458489e+00
-4.344484286110839900e-03,2.558752077452766931e-03,-9.800558776656767890e+00
-1.121577496042471152e-02,-4.474904811565970711e-03,-9.802938925499256939e+00
-4.084537155295726862e-03,1.336757262591955608e-03,-9.803477413777160976e+00
-2.514429041550191122e-03,4.337250079940985215e-03,-9.802650659701713565e+00
-1.152436453958859304e-02,5.695627527390111598e-03,-9.816385006346312281e+00
-8.250241287427891555e-04,-6.885816343106835810e-03,-9.795051571939119128e+00
-8.947079147415497704e-04,8.771696653556383325e-04,-9.802659880450432794e+00
2.380443798316135898e-04,6.209077674770946929e-03,-9.795460743559196715e+00
1.559091033352598920e-04,8.458806552474232299e-03,-9.800989241043044586e+00
8.682102181612266160e-04,-5.172889535467474140e-03,-9.814573484330360031e+00
-6.325219930436652184e-03,-2.737564938076552474e-04,-9.806332839303621540e+00
-6.752336993413470684e-03,-3.327546968218916736e-03,-9.804193224373465299e+00
1.542185876080021849e-03,4.363025239424375701e-03,-9.803383632495513922e+00
1.254892713056308083e-02,-3.981039004807876772e-03,-9.808589324735093484e+00
5.228172573684745222e-03,-4.927940073315258823e-03,-9.807660487704186636e+00
-6.028981209057964613e-03,4.139125349450221807e-03,-9.798673812102896008e+00
3.828435155739684861e-03,-8.013096036686324919e-03,-9.801972135683984177e+00
1.752730612575781636e-03,-4.666360905320714051e-04,-9.801951479743998163e+00
-3.618323332128814147e-04,-1.119368341888268706e-03,-9.803647984715288644e+00
-4.043547538805471360e-03,-1.373206415613173297e-03,-9.806899032606464672e+00
2.930811007699359559e-04,-1.174990633085100725e-02,-9.803381942497333412e+00
9.483882079379137714e-03,-3.021427270084211646e-04,-9.800398265697367606e+00
-1.107490698754032971e-02,-7.532633608494496494e-03,-9.808488145403636338e+00
1.460686339528127070e-03,-1.689409317660560948e-05,-9.796807447305436511e+00
-2.126594653776926573e-03,9.765033540546447233e-03,-9.803342405537721405e+00
-3.324658330572055707e-04,6.246952605072526865e-04,-9.796660601482649611e+00
-1.145074398074780869e-02,2.468045600731792744e-03,-9.803927926779925528e+00
-2.224559263390094976e-03,-4.921888530453855451e-03,-9.799995163546512345e+00
3.591825694209191747e-03,3.498027291589226630e-03,-9.800924785180574972e+00
-1.975003788443124506e-03,2.966788820374089992e-03,-9.808095442060352553e+00
1.340450467507789054e-02,-3.355555221325297148e-03,-9.805384750261293192e+00
-4.355679747271450769e-03,-3.728422428853108740e-03,-9.800160292106307125e+00
3.171207801582585570e-03,-4.694653600775927291e-03,-9.798879636808466742e+00
-1.172926203073012402e-02,-7.571535526357881440e-04,-9.803929209983838433e+00
6.660483499548189301e-03,4.074892477314067708e-03,-9.809314494383022165e+00
-7.529833180238668273e-03,1.401323615581484983e-03,-9.799822209807699025e+00
-1.906096577802934107e-03,-1.191388198864797715e-02,-9.802325076880352483e+00
5.056977346367170015e-03,-4.333195530096502039e-03,-9.798821718610795983e+00
4.766455196658267099e-03,2.285411495034800691e-03,-9.802243345462462898e+00
1.888347757604491367e-03,-3.815856558568649949e-03,-9.801564732236519362e+00
2.080559409596521251e-03,9.719088413771805740e-03,-9.799224876588571220e+00
-1.799253358313939073e-03,1.414364901471169399e-03,-9.803402772205362936e+00
-1.450760433638357801e-03,-3.779942866712419393e-03,-9.802397649323603801e+00
-6.973607064787056735e-04,-9.563702112650948346e-04,-9.810761305364772866e+00
-3.327896639612609297e-03,1.486591941757927499e-03,-9.805328253784111325e+00
-9.347708523824337567e-04,6.668087700714786167e-03,-9.801332278348127147e+00
1.022816105832004361e-03,-6.512327609865051735e-03,-9.804792404524514282e+00
-4.566154434993265586e-03,1.703978389279779942e-03,-9.798125647400784288e+00
-4.703986968629224850e-03,-1.350624266152327096e-03,-9.798432047124592259e+00
-4.538656725462794292e-03,-2.505517255360216770e-05,-9.810274427130842412e+00
8.132961418433411367e-04,-8.563646761844227739e-03,-9.802352736585687509e+00
1.577240819969508894e-03,3.083869719567752105e-03,-9.801926614717448416e+00
9.216068407335770152e-03,2.446115410829165292e-04,-9.810663177934396018e+00
2.529489493345837950e-05,-4.429262700070882991e-03,-9.805507775425409633e+00
1.014559790394193401e-03,3.301624340511233758e-03,-9.808399422541896229e+00
-6.471210580564275717e-04,-6.743923105633329099e-03,-9.800376147304792340e+00
2.796852763300590981e-03,-2.146572255451356052e-03,-9.799198601953415633e+00
-4.498625070013795996e-03,5.437352607694350033e-03,-9.797544179449909407e+00
2.437548253570530777e-03,6.049546810288281180e-03,-9.806754408891732666e+00
9.414946438897842324e-04,-2.517619087435117760e-03,-9.796182772454786303e+00
6.904659370525036491e-03,3.574487656489599334e-04,-9.792943776119008348e+00
-4.437413845757486042e-03,6.077136018564109144e-04,-9.805955686181624387e+00
-3.683303245519088318e-05,2.762482859600197578e-03,-9.802779837820761344e+00
8.531055503482617638e-03,3.900741594735002669e-03,-9.791898416739751809e+00
-7.289838530304958673e-03,6.498514532313336145e-03,-9.807126699972759099e+00
-6.909326239585305077e-03,1.016185822421521341e-02,-9.803735633278110484e+00
-3.307396551330822783e-03,8.918720951136410724e-03,-9.800812983584437532e+00
-1.623594606225856529e-03,7.879057003803065576e-03,-9.795870961819106881e+00
-2.256384221130041529e-03,-6.389016272296746532e-04,-9.807221268535325720e+00
-4.824055150776935912e-03,4.953260566028253910e-03,-9.793709447947545499e+00
1.271987427232662690e-03,1.436792296823543062e-03,-9.789457553948725632e+00
-2.328248048692116087e-03,-1.642208030324504662e-03,-9.799521880088120085e+00
5.062717087351163193e-03,-5.516864422095032333e-03,-9.803627594241154597e+00
-4.058072092766463156e-03,-1.049903826030126278e-03,-9.810532552010403862e+00
3.316829102818399932e-03,7.480546385568973694e-03,-9.804158459146597338e+00
1.771044204653379793e-03,9.842722311993753678e-03,-9.807227845832288793e+00
4.151085165133612184e-03,9.231689598140146308e-03,-9.801898408258598039e+00
-1.471866373692223492e-03,-7.245646401855421886e-03,-9.806036148621370074e+00
-7.715345274606197346e-03,1.884865694565112130e-04,-9.811537700178904586e+00
-1.743264450526485270e-03,-3.199380818997845169e-03,-9.798240314504477411e+00
-6.698972670941850775e-03,5.004909810177774789e-03,-9.802220559358987728e+00
4.497889526944490353e-03,-1.282579832531454203e-03,-9.802235125574352281e+00
1.405988842122410896e-02,-1.127951221086383388e-04,-9.796752741791955543e+00
-1.238347185464061181e-02,-9.345075305845808853e-05,-9.797336885766874559e+00
-4.514886001587422974e-03,-5.950009462129847437e-03,-9.806898543219389808e+00
-3.461265390024111793e-03,-7.223595542708486847e-03,-9.806102422083521120e+00
7.839596588443574141e-03,-4.813962872254297191e-03,-9.796724527887279876e+00
-5.847837376944010554e-03,6.946912373773903721e-03,-9.802637525617626579e+00
-6.637512058461520273e-03,-2.194563197929059930e-03,-9.805434115565189401e+00
4.034890975411354296e-03,2.011162323597436106e-03,-9.802125119670263231e+00
4.287865056964222481e-03,2.750099299765670826e-03,-9.799073443356357771e+00
3.575350276241325530e-03,-1.763436488945827139e-03,-9.803170440354985971e+00
-2.293166726916693200e-03,-9.810869662714492498e-03,-9.807365400071166306e+00
7.541004067990349485e-04,-5.182653774278272313e-03,-9.793426925646276260e+00
5.177570300349929218e-03,-6.644717159628260768e-03,-9.799196758298458931e+00
3.569166985159394952e-03,-9.300600112397517522e-03,-9.793810259675872487e+00
2.137350701632715136e-03,-6.548561900020282746e-03,-9.810451748117284154e+00
-7.812096755524261353e-03,-1.156381929541574517e-03,-9.801225557178725012e+00
3.486900924493705790e-03,-4.123362943037630832e-03,-9.804067649391045691e+00
1.030774081490109075e-03,6.746611108333092077e-03,-9.796848167890884085e+00
-1.590772032028643472e-03,2.529958728858485405e-03,-9.803750429233531349e+00
1.930856288722289892e-03,7.091656458034640816e-04,-9.788284680532404636e+00
5.352472641744223346e-03,-2.183305322077275408e-03,-9.799264299196046579e+00
-3.737898592583056433e-04,-2.469494719649481529e-03,-9.802433854254390511e+00
5.560478535860992506e-03,-4.095786712170248686e-03,-9.804609881339972688e+00
2.119763950123594587e-03,-1.390551969460629249e-03,-9.803295882138478134e+00
-7.193642836243634327e-03,8.412106393274550219e-04,-9.794266023397145915e+00
-1.807969812066287244e-03,-8.148225396670642773e-03,-9.805309539091114246e+00
-1.053842035672722735e-03,-1.635872749780801702e-03,-9.800263198085479743e+00
-1.642406581485283002e-03,1.667392029967276670e-04,-9.810050410538657673e+00
3.218703514829607173e-03,-9.189286296706306728e-03,-9.792288912130981515e+00
-2.394188897926380170e-03,5.186056342233228388e-03,-9.798982812405796494e+00
-1.422668627346102563e-03,2.050689405271613648e-03,-9.802161770419106190e+00
9.663769576312705029e-03,-8.720842283713957626e-04,-9.798097364137593246e+00
3.409328794854670896e-03,5.168960791652420055e-03,-9.805058331693270901e+00
3.827816789720294745e-03,-3.578801602165865726e-03,-9.801936062023354879e+00
5.268991963013622618e-03,7.816834349529408824e-03,-9.800205175014072623e+00
-2.806538144118386844e-03,-2.273585353104093550e-03,-9.799695527406720785e+00
-6.810390619449845084e-03,-1.636538248663289060e-03,-9.795294035705254032e+00
-3.401579330559152160e-03,2.903600168709034261e-03,-9.797817439353215363e+00
2.264317493328973224e-03,5.465809933803256583e-04,-9.795243247698017797e+00
-6.043333304885796205e-04,6.045201181481623179e-03,-9.799780602494301718e+00
-1.453764422407897907e-04,6.190223445554956551e-03,-9.797220204531672749e+00
4.158804928224589526e-03,3.775540391190603320e-03,-9.801192183469291663e+00
1.624954863789920519e-03,6.678430888482763880e-03,-9.799417413885203487e+00
1.983347695894943120e-03,6.431194350680519665e-03,-9.797635459771363742e+00
-3.278445517091577296e-04,8.316585159005638120e-03,-9.800421727596560828e+00
5.091030512372249524e-03,2.279357950784015405e-03,-9.798367657200905967e+00
-7.162967170191742762e-03,-2.693318016055393661e-03,-9.802719230328481359e+00
-9.330585627876520420e-06,-3.474210418772050602e-03,-9.809734166896863172e+00
8.853899296963646526e-03,-3.716123668474466315e-03,-9.805027457937892876e+00
-1.189314838178267587e-03,-7.561214305527671868e-03,-9.801945382933682893e+00
-3.506779503487326716e-03,2.295016186609480889e-03,-9.797869924166880296e+00
8.400115117041508095e-03,-5.352281761136916914e-03,-9.796769409316837596e+00
6.566810415351503373e-03,5.266209247744034483e-03,-9.799454195940192847e+00
1.864470021792377814e-03,-3.315042097706223136e-03,-9.794285044641192428e+00
5.760598288042001296e-03,2.216195137571711198e-03,-9.808763808495516656e+00
-2.161529405960523585e-03,2.016823608767479188e-03,-9.789026259849823219e+00
2.489571540609036588e-03,8.802160926417725798e-04,-9.799786064481354586e+00
-4.328147782144159406e-03,1.742224994659580728e-03,-9.809053211140136952e+00
5.913636696331431644e-03,-1.350041984701956868e-02,-9.799429936909401562e+00
2.908253681401907305e-04,3.523354628099761680e-03,-9.802011717405045843e+00
-3.583941974625768322e-03,4.805889896772665495e-03,-9.809148842908664179e+00
4.810643290993716834e-03,2.125079312493446688e-03,-9.794308816062860856e+00
6.749085952342814138e-03,-1.258794543040347123e-02,-9.808357084423109384e+00
-3.121887872892965213e-03,4.138969486277213963e-03,-9.802153746582508376e+00
-1.048144896904217548e-02,-3.092438626889469242e-04,-9.797294417368817676e+00
2.755304651891529125e-03,-2.956546039927491001e-03,-9.808252869344809000e+00
7.335893730561383538e-03,-1.557266204437825468e-03,-9.806370411864888226e+00
2.009339197084901527e-03,6.382757239897890152e-04,-9.804793953973652165e+00
-2.223302129634878704e-03,-5.851108543132794645e-03,-9.797443010866782487e+00
-4.337875624146091298e-03,2.841992520134768371e-03,-9.805821276054428992e+00
-4.392269878818348683e-03,3.831234771093865177e-03,-9.801451064876733454e+00
1.911750609516348510e-04,-4.664789001553958266e-03,-9.800304076333285153e+00
-2.683555867272743433e-03,-1.286968059514526433e-02,-9.804002607723731444e+00
5.006153243564560179e-03,-1.611952051026872119e-04,-9.795266572742454159e+00
6.340682136028520308e-03,9.135508178492648262e-03,-9.802890333178039484e+00
7.664057141613917802e-03,1.512453323150778246e-02,-9.792824889195433258e+00
1.509943235639780480e-02,4.583488582464622686e-03,-9.808339728678150848e+00
9.632921189421941258e-04,4.036206624596444525e-03,-9.796395441841882601e+00
-6.675834123458707949e-04,-5.930024008878737041e-03,-9.806699852475093238e+00
-6.032458720555718482e-03,-7.782544247950063873e-03,-9.805795983260315651e+00
2.159592140471383332e-03,-1.717517233657257173e-03,-9.804921957185060322e+00
4.761696019888994255e-03,4.782483713703906221e-04,-9.794002768855401442e+00
4.748947556552652813e-03,-6.889988523968824594e-03,-9.801689115606874836e+00
-1.644409230874090350e-03,5.516870900437190195e-03,-9.810800088160934962e+00
-2.165586930528799574e-03,3.339859377570950343e-03,-9.804628015569173627e+00
4.498177455505083210e-03,-6.589967227367012331e-04,-9.801513215367899434e+00
-8.273465805678309470e-03,-4.785706003810910006e-05,-9.807209638301410237e+00
6.358089702695868435e-03,1.085346325596957869e-03,-9.802689682630138179e+00
9.753330901578128502e-04,1.076704407360938760e-03,-9.802538690957801393e+00
-7.182124357276536931e-04,-1.825961953308089013e-03,-9.803825272313700268e+00
3.716899206819740848e-05,1.579512955704833778e-03,-9.805480042714840749e+00
-3.553875288459726767e-03,1.636150069954070809e-03,-9.800880112029663138e+00
9.154052365516021942e-04,2.800382967810506780e-03,-9.800802937767596035e+00
-8.385546834727244155e-04,-3.177216158137904315e-03,-9.801533834274190227e+00
-5.530110466720201956e-03,-4.415005333940754013e-03,-9.804512890472125264e+00
3.386089589083345584e-03,-4.805982617572277481e-03,-9.796765694403784863e+00
6.947556525779210665e-03,6.788237425228602247e-03,-9.803683577968410390e+00
3.347845233670324744e-03,-4.215479529300180349e-03,-9.800077922456495116e+00
-1.648177600646151542e-03,3.577739407039799788e-03,-9.806973331056173748e+00
1.613485206245735991e-03,-3.524258081286917033e-03,-9.800423790272818181e+00
6.833584633094868382e-03,3.170353617860395654e-04,-9.802300381984014876e+00
2.712756507408227257e-05,1.760603501672139014e-04,-9.804144358632438383e+00
1.556651762553337356e-03,1.328285480731837553e-02,-9.804209268720681436e+00
-6.399922480914786889e-03,1.937835260186257253e-03,-9.805993573424887089e+00
-9.623838974273929826e-05,-7.726066294584565258e-03,-9.804791564456118991e+00
-4.030108165601559503e-03,1.353564701705981975e-03,-9.802156727817923354e+00
4.649854456692551971e-03,-3.541358414868798262e-03,-9.801879144197542360e+00
8.875886294103244728e-03,-8.021235225181366432e-03,-9.805101633913828607e+00
-4.708698559928907804e-03,-1.622026158924961886e-03,-9.802076632305245951e+00
-1.171920376719542186e-03,-4.401817973066446572e-03,-9.805871112476886253e+00
-4.843408596176902552e-03,-2.733381111127150889e-03,-9.796907690199526897e+00
1.939579726330039385e-03,-4.555929280789597531e-03,-9.798668270372772326e+00
-6.470057831445900388e-03,4.580020855129581479e-03,-9.806586654353759869e+00
1.741312850930241431e-04,3.117753352249484806e-03,-9.801553937161445518e+00
-1.035003339516225689e-02,3.339434047740824380e-03,-9.811842177750886407e+00
-4.988459225824959202e-03,1.067449756366053992e-02,-9.804348191015687775e+00
-5.724125174076948215e-03,5.522749692423750689e-03,-9.808376046994153441e+00
1.190603666726567766e-03,-3.760220094944004363e-03,-9.803089772490610088e+00
1.535196200962752689e-03,7.199808172409062970e-03,-9.797006363706804777e+00
-7.339669126110751236e-03,1.923471874704764080e-03,-9.796059832484663943e+00
3.339119158443920078e-03,1.212204530956292208e-04,-9.803714073323140710e+00
-5.363165929957482148e-03,6.522227429090691163e-03,-9.797418945240371713e+00
-9.898049039701892291e-04,-5.548385854863644578e-03,-9.813209539842029372e+00
-1.264306920291052546e-03,4.420906741816916651e-04,-9.792286645861212335e+00
-3.643611977996263993e-03,-5.243412333169222492e-03,-9.797581363598686366e+00
-4.775060125400879918e-04,-6.207135116596886352e-04,-9.803989150906879502e+00
1.441914486241246138e-03,-7.174625895431611250e-04,-9.793333094080384882e+00
-8.039583407599217718e-03,-6.333616467065704934e-03,-9.796539842909384177e+00
-3.681557112308522089e-04,8.614007153697543322e-04,-9.796962112300079184e+00
-5.488885630283213413e-03,9.997708269017205763e-04,-9.809832952429722752e+00
2.848244536740031320e-04,7.607037964952050209e-04,-9.805754317896411720e+00
2.881192473670791260e-03,2.586752294513558394e-03,-9.803465105548550440e+00
7.675680066861973253e-03,3.071098373105588496e-03,-9.796976216867943066e+00
-4.464159343303541506e-03,1.902935931216183504e-03,-9.796103149618815564e+00
8.690646077596670196e-03,-2.658205192218531313e-03,-9.805142871652604342e+00
1.335855059400187835e-03,6.645940369674859438e-04,-9.804609707163335131e+00
7.473461476789895579e-03,1.134308715048163579e-02,-9.799274279677899102e+00
6.169888389490085258e-03,-3.027832343175267983e-04,-9.797055994455545758e+00
-2.046170593086477866e-03,-2.416403320670616924e-03,-9.799322383475923104e+00
7.045776212720326719e-03,-8.353349900287371926e-03,-9.814132024419846445e+00
6.416834986368164830e-03,1.277241160296632662e-03,-9.798984175056077106e+00
3.409201472849992393e-03,3.846107090973143166e-03,-9.806419454019209780e+00
-3.027469890115768933e-03,-5.320191061866646077e-04,-9.799776540484549159e+00
2.047026325243411164e-03,-2.911510701927151785e-03,-9.802888941757453622e+00
-5.705797217849508697e-03,4.636683416961253669e-03,-9.798114277588579668e+00
-7.297593963163625901e-03,8.502744531878127275e-04,-9.805823633043409870e+00
-7.620307462316606648e-03,-1.049166325259071053e-02,-9.807743804649540209e+00
-1.804017138295849155e-03,-7.748194287801566348e-03,-9.799965634715068319e+00
-9.498924228698232830e-03,-3.980027355782842662e-04,-9.795919835085296512e+00
3.572995186659671911e-03,-4.739237459073297807e-04,-9.797537472430771999e+00
-5.760288347290572729e-03,-5.518726701693853903e-04,-9.809684823139923182e+00
-9.752772270880347713e-05,6.410756962708709719e-03,-9.813148333303491455e+00
-9.910574156595569530e-04,-9.231246509018293037e-03,-9.803373492809100753e+00
-1.340191232525943504e-03,2.358691275438227347e-03,-9.803916092352251255e+00
-7.308493215433973719e-03,-2.256322606856421293e-03,-9.792175782096204983e+00
-5.171777573775052442e-03,-2.185681949593521953e-03,-9.801031394429337240e+00
1.986765463207336403e-04,-7.270382017236772052e-04,-9.798192790821214970e+00
1.159582948516553642e-03,-1.318396082324019454e-03,-9.798862096207638928e+00
-1.656620166098813664e-03,-7.477703369268040232e-03,-9.806278350721909121e+00
2.700735480093019599e-04,4.189076535253385795e-03,-9.812255218043555161e+00
1.300926518226441135e-03,-6.217351036442785722e-03,-9.799674923742156096e+00
3.388911336078691012e-03,-3.343184591096353200e-03,-9.805190735149718506e+00
2.259937681035553095e-03,-2.960910388324020266e-03,-9.801440076388679756e+00
-3.961184174113212102e-03,-7.671082968141939087e-03,-9.798512355649375394e+00
-4.838398554264343454e-03,5.883487944934887026e-03,-9.800015686729818043e+00
4.243364258331477207e-03,-3.725118989590609463e-03,-9.804110777215404582e+00
2.186205940482691817e-03,-4.348206879842382404e-03,-9.802474057534713126e+00
7.246078889319447491e-03,2.167764471928914272e-04,-9.800891955986898552e+00
2.600180825532948971e-03,-3.356963554836799035e-03,-9.803346670246622097e+00
-2.856625384969540410e-03,3.959124430442076577e-03,-9.792010852863361592e+00
3.081315592618010489e-03,-1.765171954075172656e-03,-9.801952038467392825e+00
-4.891356484224132495e-03,-1.095315300367362410e-03,-9.800698534281680807e+00
-3.170133430492256318e-03,-7.920893024006069733e-03,-9.793285635908958398e+00
3.114753575712495958e-03,7.496183859062418436e-03,-9.806321199702065172e+00
8.170369217891614716e-03,1.021554482136962554e-03,-9.797844712601774475e+00
-4.140798754236421804e-03,-5.533793352884957759e-03,-9.793403686474107417e+00
-7.018476793227859320e-03,4.779243753331332070e-03,-9.805215673902784701e+00
-6.584266001704910595e-03,1.111926099713400357e-03,-9.808089777846396018e+00
-6.908345805001683132e-03,1.375290213460020642e-03,-9.801609377001801349e+00
4.947697538074206751e-03,-7.663468064567007659e-03,-9.795739550793477690e+00
-2.000697364994639179e-03,6.026032169288180656e-04,-9.799740980312991567e+00
1.351246155956441512e-03,6.026425272919107637e-03,-9.807372957382959555e+00
7.311908732269698646e-03,1.868408790282518901e-03,-9.797350124817086225e+00
3.510730236119484308e-03,1.708056714035254648e-03,-9.802967550948970654e+00
-2.081166347269879698e-03,1.957646610346036684e-03,-9.798629776975220196e+00
5.277224872749401025e-03,-1.811902248685174884e-03,-9.816165811364628624e+00
8.356711103842222321e-04,8.694519208100232358e-05,-9.808270840254799339e+00
-6.059316105409312710e-03,-2.006179262727344516e-03,-9.793931328680061554e+00
-6.024243269197714773e-03,-3.430550969021488577e-03,-9.789762825274419100e+00
2.047366371731320795e-05,-2.560157401832304815e-03,-9.811340685683870078e+00
5.772094284854659141e-03,9.767876970665726605e-04,-9.795914563476786796e+00
-8.236461044391063784e-04,-4.452431086405319281e-03,-9.802271265832672498e+00
-5.194418624146944323e-03,5.899087190007650146e-03,-9.804081058180655006e+00
2.581412802083990314e-03,5.498135611400860193e-04,-9.798521569786016627e+00
1.420252835602010865e-03,-1.095724271636537009e-03,-9.795767562101811876e+00
1.372115196996810931e-03,-1.256885694304511920e-02,-9.797706690133583862e+00
-3.908870048642642918e-03,1.752954912617423616e-03,-9.800546520694560115e+00
7.834789650181975956e-03,6.032614095750003791e-03,-9.801987471553132991e+00
-3.367145544516023624e-03,3.629655618963420309e-03,-9.802152825167322447e+00
-3.151861866858886915e-03,7.607764390783897795e-03,-9.798339111951065661e+00
1.625372296891267792e-03,-3.110089296135904770e-03,-9.797531706036608057e+00
1.028342187482850917e-02,1.231896658816504075e-03,-9.805025288900758085e+00
-2.134668588354909653e-03,-3.129137349342167324e-03,-9.809484078537474616e+00
2.892867768813140675e-03,-9.544000503323327861e-03,-9.803955312981091907e+00
-3.943167685512856575e-03,3.082688439614881051e-03,-9.806611094872920376e+00
-6.033345325324984687e-03,-3.734884071948767637e-03,-9.810429079587537515e+00
-4.128327947608086829e-03,3.621383867683724070e-03,-9.797826344012520394e+00
-2.043226911416187730e-03,-3.933520993299415187e-03,-9.801666567471329472e+00
-1.767903132176254673e-03,2.919731478731764363e-03,-9.806697669944512086e+00
2.452755997773516192e-03,4.116381832431786924e-04,-9.800847257771708954e+00
-7.087451804520233239e-03,-4.487517007751964764e-03,-9.802017735894837713e+00
-1.905264254374823768e-03,-7.920290803713462072e-03,-9.799686837138938955e+00
3.740048215602669555e-03,6.907135785272353122e-05,-9.806462397742032877e+00
3.750477311257026120e-03,2.340810903810601473e-03,-9.812072838846924938e+00
