gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
4.073331580339388580e+01,-7.405636704828266659e+01,-3.622503700854399433e+00,2.695142804992578175e-02,6.735200358869693205e-02,-1.309922769980922108e-01
4.073335077245454983e+01,-7.405622519545411819e+01,7.636562408932611845e+00,-2.289221224757443524e-02,2.240330031180336190e-02,-3.697490145678113821e-02
4.073340294997090183e+01,-7.405632105709558743e+01,1.561060268820513297e-01,1.630673965059540112e-02,6.508561467298469181e-04,1.220616425031717609e-03
4.073328528608376331e+01,-7.405629763014593436e+01,2.815574626294188310e+00,-4.415805564236002789e-02,4.680735134674375922e-03,8.107682882533747207e-03
4.073327570088857641e+01,-7.405620163570851844e+01,-1.085230961758030865e+01,-5.449520292541874117e-02,-4.158115859513233925e-02,-8.400076699448076958e-03
4.073335157514105731e+01,-7.405624533154785638e+01,3.736174934954697435e-01,5.573581774829016247e-03,-5.996872380571514199e-02,-6.974306242582427318e-02
4.073332683331570081e+01,-7.405634217742527881e+01,2.218356959004316842e+00,9.314724150989776852e-02,-4.741941171443914138e-02,6.748122617520956740e-03
4.073335609097807719e+01,-7.405627611440699809e+01,-5.834311863288970557e+00,-4.578804194773394842e-02,-9.680119431923413231e-02,1.358419870127769782e-02
4.073330664718661609e+01,-7.405629138627105590e+01,6.326582166878520042e+00,5.381886883971295776e-02,5.656027737284124307e-02,5.381800560777749015e-02
4.073317215754693876e+01,-7.405634645765367452e+01,8.506805771671418270e+00,3.076814787134775700e-02,2.915684908465005637e-02,-1.226511044452461251e-02
4.073332882578807812e+01,-7.405632310307936450e+01,-6.715154184613471244e+00,6.161530580660099649e-02,-5.821439435912775795e-02,8.145821051712259786e-02
4.073340921300588491e+01,-7.405643824767790306e+01,-5.418478476375407027e+00,-9.881263586175078467e-03,-8.162394601895450741e-02,1.330167735853495826e-02
4.073333377783434628e+01,-7.405630607260592058e+01,-6.035828487067592896e+00,5.545356416871012606e-02,-4.101207880693429758e-02,3.694404411048548414e-02
4.073332678120585371e+01,-7.405628556045701316e+01,-1.295321277642963231e+01,-2.846312086759342913e-02,1.698747147978620087e-02,-1.355891973968115487e-03
4.073333708719888335e+01,-7.405625308803826101e+01,8.684713726355189678e+00,-1.123638017224940465e-02,-5.506176583496940474e-02,6.883223269645126485e-02
4.073332310854436855e+01,-7.405634681427676469e+01,3.138374053537709707e-01,4.615527208094108436e-02,4.172978355920422405e-02,-7.297259882569410994e-02
4.073334308805017656e+01,-7.405626633263845804e+01,6.577109453328917610e+00,-5.528634537225519952e-02,6.210793222897973559e-02,7.361855117261033310e-02
4.073333715276059763e+01,-7.405623283692611381e+01,-3.452890420878479194e+00,2.357936748449013242e-02,5.887419647789173503e-03,-2.749710883666585393e-02
4.073330894390451107e+01,-7.405621836942664515e+01,-5.927568676173192941e+00,1.109691586882096369e-02,3.774740597479291776e-02,-3.392814449235536864e-03
4.073330925266566993e+01,-7.405632707789547453e+01,-2.515115525109634653e+00,2.992471663700059514e-02,-2.206273883356939941e-02,7.982104775464389512e-02
4.073329636413427579e+01,-7.405622595572953060e+01,-5.966223002500329109e+00,-5.123986745096884704e-02,4.020302823360681621e-03,4.535489193343431730e-02
4.073329612671442135e+01,-7.405630560177885968e+01,-1.804383846340708075e+01,-4.921605086590170701e-03,-2.073664484646159378e-02,-4.953089210646949986e-02
4.073333094438405766e+01,-7.405624659080068284e+01,-8.338541830834762081e+00,2.945281074863961499e-03,-3.773990592520363313e-02,1.131852776221317983e-02
4.073337372917818300e+01,-7.405633330186547880e+01,8.060402694440289562e-01,-3.538450872785684712e-03,-4.706885515127045422e-02,-5.263260279190767887e-02
4.073330986477820659e+01,-7.405626552230600623e+01,-6.927265624018200896e+00,-3.538941948446167399e-03,6.047742100020345180e-02,-6.416362479007513275e-02
4.073328635910038287e+01,-7.405617388049255112e+01,-6.388915473098913944e-01,-2.164806790594852627e-03,-1.185196019735191286e-01,-3.155734140482119310e-02
4.073331471865239450e+01,-7.405621366605825528e+01,1.056182012864342390e+01,1.335703220638439874e-02,3.194464104689017508e-02,2.387100270611408614e-02
4.073334856627191414e+01,-7.405617437238072398e+01,-1.210227417651264514e-01,-1.486603335437915174e-02,-8.255090014237390084e-02,3.911599987042411325e-02
4.073334381592555076e+01,-7.405627607742979990e+01,5.644487654246563846e-01,-7.286324150569656322e-02,1.820501652485280106e-02,2.640282107320881047e-02
4.073326949008535536e+01,-7.405630423069102619e+01,-1.117362845429552554e+00,7.206326274991013692e-02,-4.384871627764663077e-02,4.193515305466674614e-02
4.073332063217365828e+01,-7.405619137707847699e+01,-4.141307487849557045e-01,-4.061768468574653707e-02,-4.238502923387361260e-03,4.125155020115316845e-02
4.073334491375344157e+01,-7.405623128502749353e+01,-1.530127068786673483e+00,-1.113200736824596915e-01,-2.944681413306210471e-02,-3.885339121433347559e-02
4.073330755635692668e+01,-7.405628259321264295e+01,6.015605778918624580e+00,-1.210611617870353818e-02,5.342377377977262053e-03,-7.617338572129756305e-03
4.073324008587366762e+01,-7.405621040713866421e+01,4.673984962685377553e+00,4.653335474489211226e-02,-6.787917803549410600e-02,1.245077086637855907e-02
4.073335548071660384e+01,-7.405620760666099045e+01,9.744490143523917070e+00,-9.914923324820178532e-03,4.258938318210302165e-03,6.796513363311623701e-02
4.073330870313444052e+01,-7.405635699942558858e+01,-4.824396484352488024e+00,1.072835537064756040e-01,3.258006707979421018e-02,-1.782960554592483843e-02
4.073329429142035707e+01,-7.405625048206870531e+01,-4.678911601960186850e+00,4.036482781865875086e-02,8.119838516016606930e-03,-6.225798452370238240e-02
4.073330599997770207e+01,-7.405619405629973073e+01,1.092874834275368467e+00,7.484021563057691173e-02,-1.567608886516980160e-01,5.156711574164817707e-02
4.073335295155078484e+01,-7.405621541779284200e+01,-1.174798721267536372e+00,-4.460170115154221833e-04,3.069364036622709499e-02,-1.060669845752554852e-01
4.073324684366004789e+01,-7.405624306858248929e+01,2.683110023360202323e+00,-7.014231276214515087e-02,5.820672309203409230e-03,-7.909929599366200340e-03
4.073330051812856567e+01,-7.405622684335713757e+01,-4.104959624587038114e+00,-4.652273779462561681e-02,-3.554794089332283247e-02,-6.651446724747107041e-03
4.073327386097189873e+01,-7.405612433582855658e+01,-3.279372684121217851e+00,-4.985356782917903240e-02,5.498393581160446186e-02,-4.677105513441711000e-03
4.073337602950667957e+01,-7.405627372960951504e+01,5.484532212304756627e+00,9.429477169284543325e-02,-3.142426423694626852e-02,1.128156521395578260e-01
4.073330193478589223e+01,-7.405612764630552647e+01,-2.894350612772056408e+00,2.822115246504136241e-02,4.635918210682471452e-02,1.646600094720975654e-02
4.073329525724211209e+01,-7.405619268439792791e+01,-3.653911434220086463e+00,2.839834689023815889e-02,-4.154997049710568678e-03,4.531526272145240501e-03
4.073327430889581535e+01,-7.405627009768114988e+01,-2.146422778801163833e+00,5.064472502920033814e-02,-9.128370208703477651e-02,-1.623998965260949751e-02
4.073338866723450735e+01,-7.405626459419731589e+01,-9.708972077778035725e+00,5.838093624135140547e-02,-4.043498107752041548e-02,-2.775716944207093709e-03
4.073332016565795755e+01,-7.405626281588591553e+01,8.992579606059447173e+00,6.039388037199916459e-02,5.347947547030084889e-03,3.294227262210081691e-02
4.073337611637104061e+01,-7.405632495531533266e+01,2.442742108448676674e-01,4.228995009246791503e-02,-8.671792194123083275e-03,1.937948249915309729e-02
4.073328159487487454e+01,-7.405617156700402859e+01,-8.095028232998582318e-01,-8.655934538720664109e-03,-1.925992721683706180e-02,-1.517066685844447975e-02
4.073330265265363437e+01,-7.405627819050414473e+01,1.064646424411010983e+01,-4.463594320695791345e-02,5.601052439211372594e-03,-1.283524246095217591e-01
4.073335520884545957e+01,-7.405625283201750619e+01,8.823793249143371042e+00,3.934340204258315876e-02,-6.383319040069786177e-02,-2.325403154347866971e-02
4.073336256209341855e+01,-7.405619527333119834e+01,-3.550021737264680066e+00,1.630272978873459691e-02,-2.711392041241977857e-02,5.330489404154815924e-02
4.073332476960197823e+01,-7.405624251764700716e+01,-1.346401244335905645e+01,-1.141355898159409632e-01,-6.719571289002763959e-02,-2.227946127642111210e-02
4.073340737665071742e+01,-7.405619020412864018e+01,-8.309632002987537902e+00,-5.351996788680723517e-03,-1.310024053876588691e-02,6.646162504549685615e-03
4.073327955088926444e+01,-7.405627656757197030e+01,-1.270046760980416467e+00,4.180600207224711290e-02,-3.578995225406154251e-02,1.811695059794898172e-02
4.073333780679351435e+01,-7.405629490919068303e+01,9.856454889065252800e+00,1.122720486570888236e-02,1.642712000751235177e-02,3.441278854425016548e-02
4.073327626279691316e+01,-7.405625424949283797e+01,3.208531522751561393e+00,-2.242287794415229879e-02,6.097111269013381213e-02,6.148321395470709994e-02
4.073333622155745815e+01,-7.405622766653539202e+01,1.154276926395369074e+01,3.017506248443687852e-02,5.118459703004179379e-02,-4.061883301622420256e-03
4.073325105866444318e+01,-7.405623139735273242e+01,-2.528586582025309060e+00,4.620549040686323244e-02,-9.609155359414102079e-03,3.793389838254769553e-02
4.073333173540778063e+01,-7.405625244647598038e+01,-1.869847387956154128e+00,8.242811433535350910e-03,1.506662240392352137e-02,-3.214105390403435708e-02
4.073329446992840275e+01,-7.405633413568396861e+01,1.797019514190096201e+00,-2.505559194919455140e-02,3.424812668893318507e-02,1.209143775464307791e-01
4.073333524362208635e+01,-7.405627898654083197e+01,-1.500005028374392424e+01,-1.487583824622330519e-01,-3.115101133463669264e-02,6.742014606140364630e-02
4.073331584243513959e+01,-7.405622760254293269e+01,3.793216099868693680e-01,1.270644727062813888e-02,7.388942476383300595e-02,-1.624562838873356771e-02
4.073330469069525606e+01,-7.405620945884344053e+01,1.239536639348921909e+01,-4.606847275372998735e-02,-9.162666999833132819e-02,-4.857364309875707858e-02
4.073326336606039177e+01,-7.405624134360587618e+01,-2.745215494935665745e+00,4.534864654879092183e-02,4.557411816271414451e-02,-4.609427234725459697e-03
4.073336173111817970e+01,-7.405620577823188455e+01,1.729723177254608224e+00,-4.325666777553689550e-03,-5.291653721792543424e-02,3.644434350974583292e-02
4.073342309353417789e+01,-7.405628267227470474e+01,3.505217177848757082e+00,8.787854272788865606e-02,6.319138719725221620e-02,4.205988277568617484e-02
4.073336130549726875e+01,-7.405629408218473486e+01,1.231320876864565594e+00,-1.121024599499025574e-02,3.292454474088438859e-02,5.397598340777057940e-02
4.073330132945471149e+01,-7.405626308400104563e+01,5.340024326171613822e+00,-2.527439217317051928e-02,1.234552051259142913e-01,-6.718068049058548152e-02
4.073328163551892800e+01,-7.405623606276532200e+01,-2.152221430489030141e+00,-5.562064237657485949e-02,-3.437084115726504047e-02,-1.947592330976519182e-02
4.073332901070563139e+01,-7.405632068024983994e+01,-5.963136481341201112e+00,-4.051983520713178799e-02,3.182457431980827058e-04,3.925892801952178546e-02
4.073334935470565910e+01,-7.405613215539901262e+01,2.111165308737598778e+00,3.703424518293496094e-03,-1.013376084803821464e-02,4.377035944096042269e-02
4.073331066027106573e+01,-7.405621724458481481e+01,5.044391982899995241e+00,3.782419925560720486e-02,-2.734682125347534520e-02,-8.407039608391484592e-03
4.073330570411326335e+01,-7.405628966739176633e+01,-2.408012025003053669e+00,6.781352583387958988e-02,8.704368491800713523e-03,5.495431262242757298e-02
4.073330344760519495e+01,-7.405626798465029026e+01,-1.267959793883669750e+00,9.318316318040253954e-03,2.105394601246374318e-03,-8.846592841702100030e-02
4.073332077714996302e+01,-7.405632780608539179e+01,9.680068667267260452e+00,5.520727781076977675e-02,1.165187102385382700e-01,-3.200496374613322897e-02
4.073331756115612734e+01,-7.405631462521708386e+01,3.785867202513529151e+00,-1.989043780648395293e-02,2.864869235727510177e-02,7.699278510222073990e-02
4.073324272841215077e+01,-7.405631515393957898e+01,1.753942003102551794e+01,-4.614307388872954802e-02,4.175704370067259003e-02,1.600343855780085632e-03
4.073329488526265152e+01,-7.405634555699411692e+01,3.113879257647605980e-01,4.429282118706557442e-02,-4.643680564537285699e-02,3.465168976681447938e-02
4.073336349046062566e+01,-7.405620974403461787e+01,-7.059311619454462949e+00,-1.403012430255058153e-02,-5.766645030387604343e-02,-7.379939222122441911e-02
4.073331500859417531e+01,-7.405619003076704132e+01,2.509995126631742401e+00,2.160075630629922777e-02,2.787577740329661574e-02,7.063609001352927352e-02
4.073334933103219413e+01,-7.405619900136183276e+01,5.732433085863990918e+00,-2.734453820856125317e-02,-1.039189790830025162e-02,3.580352015905430372e-03
4.073331018999390807e+01,-7.405627241601777655e+01,-9.258762893513192704e-01,-1.363796343411339922e-02,5.451716806230429146e-02,-2.478624566424209377e-02
4.073334777740439705e+01,-7.405626038840298975e+01,-4.199147626753959806e+00,-2.964081940705834764e-03,-4.361019219187902557e-02,8.394898496777415675e-02
4.073333512305345039e+01,-7.405625769246843504e+01,-4.213345582799341571e+00,1.884122323559959955e-02,-7.058137212814200034e-02,-8.633197563915914405e-03
4.073325193238404296e+01,-7.405638899999502200e+01,-3.959735492044377470e+00,-2.293056318315856573e-02,1.125293853209535268e-02,-2.380824374351964839e-02
4.073328880804056240e+01,-7.405621794843779071e+01,-8.005507280706996909e+00,-4.611583245448921259e-02,4.262768292657599656e-02,-4.154503797680778737e-02
4.073323538416453005e+01,-7.405633993788029557e+01,-8.884956645246756324e+00,6.357717134411444704e-02,-9.116603654412171187e-03,-4.899393412501716616e-02
4.073326624554268705e+01,-7.405625030280204157e+01,-3.207486433078775789e+00,-5.242627522943205109e-02,-4.346219735211886287e-02,-7.703456547672273003e-03
4.073334070662122031e+01,-7.405626355259904869e+01,9.765159751522752174e+00,2.086925406293112933e-02,2.808508485520163148e-02,-2.183181604406176854e-02
4.073330517472408019e+01,-7.405635298495272423e+01,-1.434887945250414809e+01,6.318207836287129120e-02,-1.447458643772423503e-01,-8.274216359971447998e-02
4.073335656909633684e+01,-7.405629556474369224e+01,4.689412739592824231e+00,2.420154589312830881e-02,-1.051471657837687104e-02,-1.404260603481844762e-02
4.073318760821636886e+01,-7.405626932808799268e+01,-8.242830104986303752e+00,5.775554526735277028e-02,-1.519076001056123698e-02,-5.339482339272483280e-02
4.073337288359813613e+01,-7.405622458853511603e+01,2.243589584889330357e+00,-3.374089396113329892e-02,2.178390313836322048e-02,6.766393144597422638e-02
4.073327971003296000e+01,-7.405622324174487403e+01,1.181434928460673817e+01,-1.931224460332505019e-03,2.540200477281773922e-02,-1.223880855123582467e-01
4.073341600948963048e+01,-7.405619965260714821e+01,8.388784286119502553e+00,-1.176827776668837311e-02,-4.364122516166898252e-02,2.842682093648074212e-02
4.073330438145307397e+01,-7.405638401892544209e+01,-5.221635535014900853e+00,6.378543248385236397e-03,7.694232741443193802e-02,2.264610686551471463e-02
4.073338720506419008e+01,-7.405634858942426035e+01,3.218061733935426272e+00,-1.118656481135741898e-01,-7.442398576341713312e-03,6.446242673940373591e-03
4.073329234175419344e+01,-7.405623524371021915e+01,-2.473957889591349879e+00,9.534643899073397266e-02,3.794574008357776834e-02,-2.449505419323197083e-03
4.073329040241714694e+01,-7.405626711326183909e+01,5.612689788110349909e+00,-1.298594304655054932e-01,-7.453351002930108833e-03,-7.955885828548175942e-02
4.073334361274972792e+01,-7.405617762719118957e+01,-3.053415053886644692e+00,-8.028663225342355658e-02,6.637238310280692798e-03,-3.122182165183965546e-02
4.073333920854479828e+01,-7.405619642905320177e+01,7.753879406818654729e+00,2.846376162384063949e-02,2.514328377066853484e-02,-3.278167350469508856e-02
4.073333864998659237e+01,-7.405620374889029733e+01,-5.618077571949490201e-01,-1.544915037661866858e-02,-1.069772342340813281e-01,9.728750078020730052e-03
4.073336153036284912e+01,-7.405630678573979253e+01,7.234177447703519448e+00,-4.184712206581508304e-02,4.886208120884111966e-02,-5.009655152868111409e-03
4.073329599547298585e+01,-7.405618388556399623e+01,-4.073495680104984196e+00,3.991763689056905540e-02,-7.227696535092130448e-02,1.060954279539403633e-01
4.073333284184377590e+01,-7.405623771352020412e+01,1.472300106125034702e+01,3.290604526926891454e-02,2.011739869242202064e-02,3.755607546549044606e-02
4.073333474588857683e+01,-7.405627711041972816e+01,6.236672744380790334e+00,-4.094346989107994217e-02,3.778301842995508003e-03,4.219585434007930291e-02
4.073329999025487069e+01,-7.405623990692419056e+01,6.457714711601130197e+00,-1.055342932946500001e-02,9.072317586027502101e-02,5.866572771295368999e-02
4.073334571586874375e+01,-7.405617684808633783e+01,2.516795369524620352e+00,2.242117020482750980e-02,1.062924148419502751e-01,1.490664740252408554e-02
4.073334928343232519e+01,-7.405637763045122313e+01,1.094664519508707023e+01,7.016688616538716006e-02,4.428743446208330443e-03,9.565777277657844246e-02
4.073328422361004186e+01,-7.405632139074799625e+01,5.259015123740036657e+00,-1.643275628397055516e-02,8.958639722426213481e-03,2.707113645774480992e-02
4.073333128104104617e+01,-7.405637826923049261e+01,2.794354092985619875e+00,2.404019867610309238e-02,8.967018442767479836e-02,-2.738984503414437170e-03
4.073333723896004699e+01,-7.405625326113000995e+01,5.888895034621036473e+00,-4.355933110946025311e-02,-1.673267152397374738e-02,-4.480475394223043528e-02
4.073330710316175640e+01,-7.405624226463145021e+01,2.917010619003420402e+00,4.705888187099474887e-03,8.742105691888422958e-02,-3.819341178236755618e-02
4.073331804134626566e+01,-7.405621710974298821e+01,8.981883070408864356e+00,-5.147152013148739713e-02,5.006363128679485602e-02,3.733067513972989498e-02
4.073333076518172646e+01,-7.405622429007338781e+01,-8.930926700726027789e+00,3.477898396001113945e-03,-1.143788017189629191e-01,2.942196162375834700e-02
4.073336053509328991e+01,-7.405605395896668597e+01,4.789088331454637304e-01,1.007789964015319839e-01,-7.066973969142031908e-02,-8.435542224396781405e-03
4.073337791229160842e+01,-7.405626954002207185e+01,4.240764457044311264e+00,9.743707787474608847e-03,-6.064760487223604113e-02,-6.054146745847648753e-02
4.073332719721335593e+01,-7.405618487292798591e+01,7.556739036280974986e-01,-8.287002067455943519e-03,-2.276461066811527600e-02,3.434501547004405880e-02
4.073328520283642007e+01,-7.405625715945120646e+01,1.286949401231738932e+01,2.759790068469279711e-02,-5.071071614241645653e-02,-4.463335553770250708e-02
4.073322568533737353e+01,-7.405630533679877203e+01,9.131410799246426180e+00,6.507090537222254278e-02,-1.900393931601698783e-02,-3.305484070350635933e-02
4.073326128403887481e+01,-7.405619414041267135e+01,-5.247650503312280001e+00,-5.897076166302112066e-02,5.722912882286196323e-02,-4.924457852483047487e-02
4.073329476186724207e+01,-7.405623413908350017e+01,7.513691122640957509e+00,-5.990547637364155090e-03,-4.775588032692831136e-02,-2.458969009090770930e-02
4.073331905826275090e+01,-7.405628049408917946e+01,-1.535835324890469344e+01,3.559943668417112766e-02,-4.612085503844860768e-02,4.781165651210775303e-02
4.073332372231855913e+01,-7.405619584821639023e+01,3.975118186038628654e+00,-5.794710131897432004e-02,5.368667950830760538e-02,7.188677515752048795e-03
4.073322376001518563e+01,-7.405617475409263761e+01,-1.243278693344713659e+01,-3.497123789529601318e-02,-2.031164675382186174e-02,4.783218146056086861e-02
4.073333221588359265e+01,-7.405630176406135945e+01,1.711812032175507881e+01,-1.906953823051248109e-02,-8.820153913652410693e-02,-2.887683553996475347e-02
4.073327056772320276e+01,-7.405627785707581268e+01,-3.211042387035909496e+00,1.025361082730789908e-02,-2.019885072270473370e-02,3.674733315586461296e-02
4.073322208832410496e+01,-7.405625461002105681e+01,5.730782788878389766e+00,4.701362456269812112e-02,-1.398100028795490335e-02,3.595291133240341441e-02
4.073336151203861277e+01,-7.405628638232742844e+01,-6.148463426206296489e+00,-7.360879485694449796e-03,-6.293277090744068408e-03,1.842795019680373847e-02
4.073321293356165995e+01,-7.405618450826619892e+01,1.369840497851604333e-01,7.214795908584241413e-02,4.600373945197609900e-03,4.503370899810931610e-02
4.073328287811047232e+01,-7.405619380998832924e+01,-9.576125676665936837e+00,4.016540641457309185e-02,4.853448947133882918e-02,-5.044595784299110708e-02
4.073336751531724076e+01,-7.405628011687655032e+01,-8.510259466527211103e+00,7.164594741841755210e-02,-2.527956481256883603e-02,2.539954139409743294e-02
4.073330483683026415e+01,-7.405618143460375791e+01,-9.759701077067987285e+00,-2.736095629163470475e-02,1.368553620863501574e-01,1.548764990691422865e-02
4.073330331379888491e+01,-7.405632819823516400e+01,-3.575826865615834738e+00,-2.148768544961799851e-02,-1.563248227829870662e-02,-5.329289157684002909e-02
4.073330605953844952e+01,-7.405635139887762364e+01,-3.388207754771907165e+00,-6.411093341863217943e-02,-4.392925251429018879e-03,-4.156352535500310030e-02
4.073335742689613426e+01,-7.405625648164334507e+01,6.665440638097022141e-01,3.915906413856722057e-02,-1.114713555922470546e-02,4.750084209958954640e-02
4.073334076767578438e+01,-7.405619533669168675e+01,-7.660248462455236940e-01,-7.733493799116714085e-02,-1.685696616777025356e-02,2.341700303112590614e-02
4.073341289903031992e+01,-7.405619300341581379e+01,1.968833148280404011e+00,-3.755545019926171540e-02,4.457368027850886621e-02,5.434702160117415443e-02
4.073325634634606729e+01,-7.405626532807821150e+01,-4.739301952256641748e+00,-2.112272818686913162e-02,3.894941739371284017e-02,-7.656301532419258760e-02
4.073334216570921740e+01,-7.405620250160532692e+01,5.561327257136486901e-01,1.731021331651873621e-02,-8.584782183571430803e-02,-3.934705735263657744e-02
4.073331297434648235e+01,-7.405631144495954743e+01,-2.008138727649237065e+00,1.129879207435985009e-02,-3.713425024910536887e-02,-1.340495076505707553e-02
4.073335312028679311e+01,-7.405627982934439046e+01,8.031683158212963747e+00,-2.638870819252780650e-02,-3.547853404935034927e-02,4.703619832627961572e-02
4.073341482103440114e+01,-7.405625740464975593e+01,-6.853683142216733692e+00,-5.263445472250589952e-02,2.022319838877373321e-02,5.898475141971314811e-02
4.073336282170077993e+01,-7.405613835807928069e+01,-4.728167987428146257e-01,5.129613055745489009e-02,-2.793063566119596830e-02,-2.443231344787245157e-02
4.073335185980189976e+01,-7.405638275621234357e+01,-3.577569058962587478e-01,4.231531189966064588e-02,5.540621092113284102e-02,-5.930665289519754420e-03
4.073331346080751558e+01,-7.405631767066036275e+01,-1.369651135513985096e+00,3.960159837543492101e-02,6.270377997357801103e-02,4.678908259063054020e-02
4.073334265649326369e+01,-7.405631943766759662e+01,-2.689527374258764425e+00,2.606337884357326148e-02,1.071004305560587476e-02,6.558928937800491410e-02
4.073332192727597345e+01,-7.405628443022362717e+01,5.448103930573385156e+00,1.572543523838422497e-02,3.785085879360870070e-02,-1.192398348171223033e-01
4.073332945015874174e+01,-7.405623342450492430e+01,-8.362849058028452021e+00,-7.182276458271903696e-02,-4.312384585181769370e-02,-3.064908446812300222e-02
4.073331802924607814e+01,-7.405628648433811634e+01,-8.573866550085877947e+00,-3.345611544170397356e-02,9.018592310991400962e-02,-6.569688671377008071e-02
4.073330294456170009e+01,-7.405623399762389170e+01,2.476889494210458675e+00,1.478539976905695079e-03,5.018604086875423642e-02,-2.959406009469733520e-02
4.073331914920785124e+01,-7.405625546249835622e+01,1.322771240110386159e+00,8.730641486677562235e-02,-8.747455176418586498e-02,8.372836705830570547e-02
4.073332629361559754e+01,-7.405624880701579116e+01,-2.552041459524942102e+00,4.688721534203928176e-02,-3.939244908689548685e-02,-9.060448354701482188e-02
4.073334158337114985e+01,-7.405626826818858888e+01,7.422468590936641242e+00,4.844059720979290544e-03,7.627105867778435910e-02,-4.562118343010974214e-02
4.073333023643336048e+01,-7.405622385703279065e+01,-2.106449271663699552e+00,-6.430953295875983800e-02,-4.140684761045410056e-02,-3.688545320217914789e-03
4.073328553809578523e+01,-7.405619127171598848e+01,-1.080315556373345842e+01,-1.657484060735088700e-03,-1.405193440980366006e-02,-4.647152175886307135e-02
4.073323988282503905e+01,-7.405626579608799887e+01,6.763613831717112390e-01,-3.293075888191292905e-02,4.353610001710819105e-02,-4.436705694540002409e-02
4.073327701272813073e+01,-7.405626460945670431e+01,1.973312776668398438e+00,3.564334899626731695e-02,7.962521071864553379e-02,7.327127942421850226e-02
4.073330768949607972e+01,-7.405634736047814215e+01,4.512754525815432238e+00,1.329716473739741070e-02,4.335318623651319286e-03,-5.306801798022736660e-02
4.073322211855487751e+01,-7.405628213463837994e+01,1.007844052970463977e+01,1.894570616872198743e-02,1.119602445435757127e-02,-9.017804894799523463e-02
4.073325170807411411e+01,-7.405635310827209139e+01,-1.037491808889781275e+01,5.759597187337622826e-02,6.288250383983787217e-02,-3.729833223493406180e-02
4.073330079804968307e+01,-7.405630941864026795e+01,-3.276727787392679225e+00,-1.094523331645294410e-02,8.690853072864757750e-03,3.297042380235123277e-02
4.073330400322745248e+01,-7.405617324304031968e+01,-3.123081647059029464e+00,3.710226258643104652e-02,3.135001602693110456e-02,-3.075114659799406402e-02
4.073335346078403774e+01,-7.405616701044456818e+01,6.296343882384299206e+00,-2.904843906506777290e-02,-1.768709746346030717e-02,-2.253078746798169163e-02
4.073324690786735403e+01,-7.405624720576996367e+01,-1.422934986058871587e+01,4.531340312556558780e-02,-4.587931763349041916e-03,3.033472494058949906e-02
4.073331097973360926e+01,-7.405630691783531461e+01,-9.058477690875540445e-01,-3.032908645506088990e-02,-8.758741083349197432e-02,7.678195618350967810e-02
4.073331268283114781e+01,-7.405622684230546326e+01,9.219966942556929723e-01,5.685451953795336855e-02,5.782837854989256871e-02,1.175274763058337113e-02
4.073334519146345656e+01,-7.405624647853869646e+01,7.929751393354094624e+00,6.075701218307891054e-03,-6.555630736454098884e-02,-1.030384893739469537e-01
4.073334945094565285e+01,-7.405632273322477488e+01,1.033222195843933378e+00,-2.365084279930527479e-03,3.241031333188981733e-02,-4.551967598832915712e-02
4.073331567214128768e+01,-7.405618964855621300e+01,4.027298520609663868e+00,8.602512878034718202e-02,-6.284209146214695535e-03,-3.006252115014217477e-02
4.073335476923234921e+01,-7.405625063066510450e+01,4.949634637492718703e+00,4.829047839325262964e-02,-1.909634940588716273e-02,-7.255105290836769139e-02
4.073329425157391626e+01,-7.405622792041431524e+01,8.244507661488538197e-01,-3.763340931468394518e-02,-8.141799740488684170e-03,8.208542819076999897e-03
4.073323978822986646e+01,-7.405618544296369521e+01,-2.082643441457240385e+01,2.081326811621646289e-02,-2.808816789029364158e-02,-6.865169216993781409e-02
4.073326330433550169e+01,-7.405627289742457720e+01,-4.486300191121307179e+00,4.439970909536506555e-02,-2.429209971328781525e-02,-4.424232031993890341e-02
4.073330521202789356e+01,-7.405628924617967357e+01,-2.174503878449198346e+00,-4.400368792207781654e-02,-6.164775950269403559e-02,2.874485798010047166e-02
4.073324528850382364e+01,-7.405624450519096058e+01,-2.029366964467468648e+01,-4.614973206449267916e-03,-1.891746973105588175e-02,-5.522686469075343413e-02
4.073326423497061910e+01,-7.405629018926929064e+01,-2.755024103965981741e+00,2.485172086566783678e-02,-1.745176599231030093e-02,-2.417363906915228483e-02
4.073322601258868758e+01,-7.405615159316410256e+01,5.135056230316266124e+00,5.539968587802453215e-02,-1.163737110148934696e-02,3.115365969335795460e-02
4.073332328547149217e+01,-7.405626682743510969e+01,-6.859109431114541522e+00,2.779633989598629534e-02,3.833517816836257835e-02,-6.877153983234612911e-02
4.073332556111326141e+01,-7.405629987078390286e+01,-9.236152409277163855e+00,3.553676971863633377e-02,-1.077709472632402132e-01,9.091530513556864146e-03
4.073334311599743529e+01,-7.405632775099228127e+01,-6.629663641720599188e+00,-5.663614723086567160e-03,-1.149777822276255163e-02,-3.198797010379899469e-02
4.073337303407824095e+01,-7.405621250356260532e+01,2.709304308040040077e+00,7.881971686197293200e-03,-2.074405586733625226e-02,1.857823860105218758e-02
4.073332178495370925e+01,-7.405629627404064763e+01,-4.795290427521747390e+00,-2.208835789028649674e-02,-3.576619316343604416e-02,-1.318544569964051963e-02
